UiMin_0,UiMin_1,UiMax_0,UiMax_1,Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,ID,UiMapID,OrderIndex,MapID,AreaID,WMODoodadPlacementID,WMOGroupID
0,0,1,1,-7727.0698242188,-1344.0500488281,-10000,-7394.1201171875,-844.62200927734,1000000,41267,287,0,469,0,0,15175
0,0,1,1,-7727.0698242188,-1344.0500488281,-10000,-7394.1201171875,-844.62200927734,1000000,41268,287,1,469,0,0,15181
0,0,1,1,-7727.0698242188,-1344.0500488281,-10000,-7394.1201171875,-844.62200927734,1000000,41269,287,2,469,0,0,15182
0,0,1,1,-7727.0698242188,-1344.0500488281,-10000,-7394.1201171875,-844.62200927734,1000000,41270,287,3,469,0,0,15183
0,0,1,1,-7727.0698242188,-1344.0500488281,-10000,-7394.1201171875,-844.62200927734,1000000,41271,287,4,469,0,0,15185
0,0,1,1,-7777.0698242188,-1379.0500488281,420,-7344.1201171875,-729.62298583984,1000000,41272,288,0,469,0,0,15185
0,0,1,1,-7777.0698242188,-1379.0500488281,-10000,-7344.1201171875,-729.62298583984,1000000,41273,288,1,469,0,0,15186
0,0,1,1,-7777.0698242188,-1379.0500488281,-10000,-7344.1201171875,-729.62298583984,1000000,41274,288,2,469,0,0,15187
0,0,1,1,-7777.0698242188,-1379.0500488281,-10000,-7344.1201171875,-729.62298583984,1000000,41275,288,3,469,0,0,15188
0,0,1,1,-7757.0698242188,-1369.0500488281,445,-7324.1201171875,-719.62298583984,1000000,41276,289,0,469,0,0,15188
0,0,1,1,-7757.0698242188,-1369.0500488281,-10000,-7324.1201171875,-719.62298583984,1000000,41277,289,1,469,0,0,19133
0,0,1,1,-7757.0698242188,-1369.0500488281,-10000,-7324.1201171875,-719.62298583984,1000000,41278,289,2,469,0,0,19134
0,0,1,1,-7757.0698242188,-1369.0500488281,-10000,-7324.1201171875,-719.62298583984,1000000,41279,289,3,469,0,0,19135
0,0,1,1,-7757.0698242188,-1369.0500488281,-10000,-7324.1201171875,-719.62298583984,1000000,41280,289,4,469,0,0,19136
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41281,290,0,469,0,0,15174
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41282,290,1,469,0,0,15178
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41283,290,2,469,0,0,19132
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41284,290,3,469,0,0,19135
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41285,290,4,469,0,0,19136
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41286,290,5,469,0,0,19137
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41287,290,6,469,0,0,19138
0,0,1,1,-7637.0698242188,-1419.0500488281,-10000,-7204.1201171875,-769.62298583984,1000000,41288,290,7,469,0,0,19139
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41289,291,0,36,0,170633,193
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41290,291,1,36,0,170633,194
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41291,291,2,36,0,170633,195
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41292,291,3,36,0,170633,196
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41293,291,4,36,0,170633,197
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41294,291,5,36,0,170633,198
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41295,291,6,36,0,170633,199
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41296,291,7,36,0,170633,200
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41297,291,8,36,0,170633,201
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41298,291,9,36,0,170633,202
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41299,291,10,36,0,170633,203
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41300,291,11,36,0,170633,205
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41301,291,12,36,0,170633,211
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41302,291,13,36,0,170633,212
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41303,291,14,36,0,170633,213
0,0,1,1,-337.50900268555,-796.62200927734,27,35.33349990845,-237.35800170898,1000000,41304,291,15,36,0,170633,214
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41305,291,16,36,0,170633,240
0,0,1,1,-337.50900268555,-796.62200927734,-10000,35.33349990845,-237.35800170898,1000000,41306,291,17,36,0,170633,246
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41307,292,0,36,0,170633,206
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41308,292,1,36,0,170633,207
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41309,292,2,36,0,170633,209
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41310,292,3,36,0,170633,210
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41311,292,4,36,0,170633,214
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41312,292,5,36,0,170633,227
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41313,292,6,36,0,170633,233
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41314,292,7,36,0,170633,239
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41315,292,8,36,0,170633,245
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41316,292,9,36,0,170633,12510
0,0,1,1,-267.50900268555,-1016.6199951172,-10000,65.33329772949,-517.35699462891,1000000,41317,292,10,36,0,170633,12511
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41318,293,0,670,0,5483302,27884
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41319,293,1,670,0,5483302,27885
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41320,293,2,670,0,5483302,27886
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41321,293,3,670,0,5483302,27887
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41322,293,4,670,0,5483302,27888
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41323,293,5,670,0,5483302,27890
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41324,293,6,670,0,5483302,27891
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41325,293,7,670,0,5483302,27892
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41326,293,8,670,0,0,27893
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41327,293,9,670,0,5483302,27894
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41328,293,10,670,0,5483302,27895
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41329,293,11,670,0,5483302,27919
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41330,293,12,670,0,5483302,27941
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41331,293,13,670,0,5483302,27943
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41332,293,14,670,0,0,27944
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41333,293,15,670,0,0,27946
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41334,293,16,670,0,5483302,27947
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41335,293,17,670,0,0,27948
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41336,293,18,670,0,0,27949
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41337,293,19,670,0,5483302,27950
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41338,293,20,670,0,5483302,28326
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41339,293,21,670,0,5483302,28327
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41340,293,22,670,0,5483302,28387
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41341,293,23,670,0,5483302,29707
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41342,293,24,670,0,5483302,29800
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41343,293,25,670,0,5483302,29801
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41344,293,26,670,0,5483302,29802
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41345,293,27,670,0,5483302,29803
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41346,293,28,670,0,5483302,29804
0,0,1,1,-880.98699951172,-952.78002929688,0,-301.62200927734,-83.73259735107,1000000,41347,293,29,670,0,5483302,29805
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41348,294,0,671,0,5588729,28894
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41349,294,1,671,0,5588729,28895
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41350,294,2,671,0,5588729,28896
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41351,294,3,671,0,5588729,28897
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41352,294,4,671,0,5588729,28898
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41353,294,5,671,0,5588729,28899
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41354,294,6,671,0,5588729,29003
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41355,294,7,671,0,5588729,31119
0,0,1,1,-899.84698486328,-1184.7705078125,-10000,-180.95700073242,-106.43550872803,1000000,41356,294,8,671,0,5588729,31119
0,0,1,1,-1289.8499755859,-1034.7700195312,-10000,-770.95501708984,-256.42700195313,1000000,41357,295,0,671,0,5588729,28547
0,0,1,1,-1289.8499755859,-1034.7700195312,-10000,-770.95501708984,-256.42700195313,1000000,41358,295,1,671,0,5588729,29003
0,0,1,1,-1289.8499755859,-1034.7700195312,-10000,-770.95501708984,-256.42700195313,1000000,41359,295,2,671,0,5588729,29035
0,0,1,1,-1289.8499755859,-1034.7700195312,-10000,-770.95501708984,-256.42700195313,1000000,41360,295,3,671,0,5588729,29323
0,0,1,1,-1289.8499755859,-1034.7700195312,270,-770.95501708984,-256.42700195313,1000000,41361,295,4,671,0,5588729,29715
0,0,1,1,-1402.8499755859,-1267.2700195312,-10000,-707.95501708984,-224.92799377441,1000000,41362,296,0,671,0,5588729,28548
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41363,297,0,644,0,4173097,26590
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41364,297,1,644,0,4173097,26591
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41365,297,2,644,0,4173097,26605
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41366,297,3,644,0,4173097,26619
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41367,297,4,644,0,4173097,26620
0,0,1,1,-1018.1699829102,-304.78100585938,-10000,2.9972615242,1226.9699707031,1000000,41368,297,5,644,0,4173097,26621
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41369,297,6,644,0,4173097,26632
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41370,297,7,644,0,4173097,26633
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41371,297,8,644,0,4173097,26644
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41372,297,9,644,0,0,26645
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41373,297,10,644,0,4173097,27299
0,0,1,1,-1018.1699829102,-304.78100585938,-10000,2.9972615242,1226.9699707031,1000000,41374,297,11,644,0,4173097,27953
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41375,297,12,644,0,4173097,27954
0,0,1,1,-1018.1699829102,-304.78100585938,0,2.9972615242,1226.9699707031,1000000,41376,297,13,644,0,4173097,28103
0,0,1,1,-1018.1699829102,-304.78100585938,-10000,2.9972615242,1226.9699707031,1000000,41377,297,14,644,0,4173097,28122
0,0,1,1,-1018.1699829102,-304.78100585938,-10000,2.9972615242,1226.9699707031,1000000,41378,297,15,644,0,4173097,28123
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41379,298,0,644,0,4173097,28124
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41380,298,1,644,0,0,28179
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41381,298,2,644,0,0,28180
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41382,298,3,644,0,0,28181
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41383,298,4,644,0,6036976,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41384,298,5,644,0,6036977,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41385,298,6,644,0,6036978,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41386,298,7,644,0,6036979,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41387,298,8,644,0,6036981,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41388,298,9,644,0,6036982,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41389,298,10,644,0,6036983,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41390,298,11,644,0,6036984,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41391,298,12,644,0,6037228,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41392,298,13,644,0,6037229,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41393,298,14,644,0,6037230,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41394,298,15,644,0,6037231,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41395,298,16,644,0,6037234,29402
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41396,298,17,644,0,6036985,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41397,298,18,644,0,6036986,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41398,298,19,644,0,6036987,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41399,298,20,644,0,6036988,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41400,298,21,644,0,6036989,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41401,298,22,644,0,6037237,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41402,298,23,644,0,6037239,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41403,298,24,644,0,6037240,29403
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41404,298,25,644,0,6036216,29410
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41405,298,26,644,0,6036206,29411
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41406,298,27,644,0,6036222,29413
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41407,298,28,644,0,6034191,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41408,298,29,644,0,6034192,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41409,298,30,644,0,6034194,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41410,298,31,644,0,6034195,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41411,298,32,644,0,6036775,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41412,298,33,644,0,6036776,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41413,298,34,644,0,6036990,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41414,298,35,644,0,6036991,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41415,298,36,644,0,6036994,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41416,298,37,644,0,6036996,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41417,298,38,644,0,6036997,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41418,298,39,644,0,6036998,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41419,298,40,644,0,6036999,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41420,298,41,644,0,6037000,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41421,298,42,644,0,6037001,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41422,298,43,644,0,6037002,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41423,298,44,644,0,6037003,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41424,298,45,644,0,6037004,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41425,298,46,644,0,6037009,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41426,298,47,644,0,6037010,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41427,298,48,644,0,6037011,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41428,298,49,644,0,6037012,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41429,298,50,644,0,6037015,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41430,298,51,644,0,6037016,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41431,298,52,644,0,6037017,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41432,298,53,644,0,6037018,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41433,298,54,644,0,6037023,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41434,298,55,644,0,6037024,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41435,298,56,644,0,6037025,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41436,298,57,644,0,6037026,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41437,298,58,644,0,6037244,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41438,298,59,644,0,6037245,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41439,298,60,644,0,6037246,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41440,298,61,644,0,6037247,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41441,298,62,644,0,6037248,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41442,298,63,644,0,6037249,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41443,298,64,644,0,6037250,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41444,298,65,644,0,6037251,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41445,298,66,644,0,6037252,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41446,298,67,644,0,6037253,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41447,298,68,644,0,6037254,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41448,298,69,644,0,6037255,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41449,298,70,644,0,6037256,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41450,298,71,644,0,6037257,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41451,298,72,644,0,6037258,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41452,298,73,644,0,6037259,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41453,298,74,644,0,6037260,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41454,298,75,644,0,6037261,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41455,298,76,644,0,6037262,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41456,298,77,644,0,6037263,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41457,298,78,644,0,6037264,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41458,298,79,644,0,6037265,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41459,298,80,644,0,6037266,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41460,298,81,644,0,6037267,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41461,298,82,644,0,6037268,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41462,298,83,644,0,6037269,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41463,298,84,644,0,6037270,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41464,298,85,644,0,6037271,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41465,298,86,644,0,6037273,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41466,298,87,644,0,6037274,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41467,298,88,644,0,6037275,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41468,298,89,644,0,6037276,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41469,298,90,644,0,6037277,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41470,298,91,644,0,6037278,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41471,298,92,644,0,6037279,29422
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41472,298,93,644,0,6036731,29423
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41473,298,94,644,0,6036732,29423
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41474,298,95,644,0,6036758,29423
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41475,298,96,644,0,6036759,29423
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41476,298,97,644,0,6037027,29423
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41477,298,98,644,0,6037281,29423
0,0,1,1,-934.83502197266,-1115.2900390625,-10000,-86.33159637451,157.46499633789,1000000,41478,298,99,644,0,6036801,29686
