ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
695549,0,2,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,1,0,19719
695558,0,0,6,0,0,13,0,36,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17898
695633,0,0,6,0,0,13,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17900
695740,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11727,64,16,0,0,0,0,0,18,0,19459
695779,0,0,6,0,0,13,0,131,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24666
696169,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4771,0,0,0,0,0,0,0,1,0,17045
696297,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6084,0,0,0,0,0,0,0,1,0,19676
696300,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6102,0,0,0,0,0,0,0,1,0,19686
696566,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6087,0,0,0,0,0,0,0,1,0,19679
696998,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5088,0,0,0,0,0,0,0,1,0,20513
697424,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6101,0,0,0,0,0,0,0,1,0,19685
697436,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6063,0,0,0,0,0,0,0,1,0,19684
697445,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6085,0,0,0,0,0,0,0,1,0,19597
697457,0,1,6,1,0,74,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,25,0,19595
697473,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6088,0,0,0,0,0,0,0,1,0,19680
697513,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6062,0,0,0,0,0,0,0,1,0,19681
697516,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6083,0,0,0,0,0,0,0,1,0,19682
697540,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6082,0,0,0,0,0,0,0,1,0,19683
697674,0,0,6,0,0,189,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21466
697692,0,0,6,0,0,189,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21475
697693,0,0,6,0,0,189,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21476
697725,0,0,6,0,0,189,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16777216,0,0,0,0,0,0,0,1,0,21153
697799,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13148,64,16,0,0,0,0,0,53,0,21154
697857,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6064,0,0,0,0,0,0,0,1,0,19677
697860,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6061,0,0,0,0,0,0,0,1,0,19678
698062,0,0,6,0,0,189,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21474
698065,0,0,6,0,0,186,0,-3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,20596
698203,0,0,24,0,0,0,0,0,0,1,0,1,17016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20897
698215,0,0,6,0,0,189,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21477
698216,0,0,6,0,0,189,0,16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21479
698300,0,0,6,0,0,189,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21468
698322,0,0,6,0,0,189,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21469
698323,0,0,6,0,0,189,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21470
698324,0,0,6,0,0,189,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21471
698537,0,0,76,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,178205,0,16,0,0,0,0,0,47,0,20737
698645,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12806,64,16,0,0,0,0,0,18,0,20506
698742,0,0,6,0,0,102,0,39,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21937
698743,0,1,6,0,0,131,0,39,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21937
698770,0,0,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7216,0,0,0,0,0,0,0,0,0,21538
698802,0,0,6,0,0,189,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21467
698821,0,0,6,0,0,189,0,27,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21488
698896,0,0,24,0,0,0,0,0,0,1,0,1,17716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21940
698964,0,0,6,0,0,189,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21472
698973,0,0,6,0,0,189,0,28,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21489
698974,0,0,6,0,0,189,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21490
698975,0,0,6,0,0,189,0,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21491
698998,0,0,6,0,0,189,0,31,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21492
699000,0,0,6,0,0,13,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21930
699021,0,0,2,0,0,0,0,164,1,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,22271
699057,0,0,6,0,0,189,0,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21473
699261,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13620,66,16,0,0,0,0,0,18,0,21837
699319,0,0,6,0,0,189,0,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21493
699395,0,0,116,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22027
699414,0,0,6,0,0,189,0,33,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21494
699433,0,0,111,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,22619
699524,0,1,6,0,0,87,0,1099,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,22278
699602,0,0,321,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,179604,0,16,0,0,0,0,0,47,0,22996
699622,0,0,6,0,0,189,0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21478
699625,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14504,64,16,0,0,0,0,0,22,32,23159
699642,0,0,6,0,0,189,0,36,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21497
699643,0,0,6,0,0,189,0,37,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21498
699668,0,0,6,0,0,13,0,14,0,1,0,1,0,0,0,0,0,21923,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21920
699688,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13136,64,16,0,0,0,0,0,47,0,21327
699709,0,0,6,0,0,189,0,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21487
699711,0,0,6,0,0,189,0,34,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21495
699712,0,0,6,0,0,189,0,35,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21496
699713,0,0,6,0,0,189,0,20,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21482
699888,0,0,6,0,0,189,0,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21481
699889,0,0,6,0,0,189,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21484
699890,0,0,6,0,0,189,0,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21485
699891,0,0,6,0,0,189,0,25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21486
700100,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14465,121,16,0,0,0,0,0,47,0,23034
700135,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14466,121,16,0,0,0,0,0,47,0,23035
700220,0,0,6,0,0,189,0,21,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21483
700234,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24108
700246,0,0,6,0,0,189,0,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21480
700323,0,0,6,1,0,74,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,23131
700493,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8115,0,0,0,0,0,0,0,21,0,24064
700494,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8122,0,0,0,0,0,0,0,1,0,24064
700538,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7871,0,0,0,0,0,0,0,1,0,23660
700575,0,0,321,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,179624,0,16,0,0,0,0,0,47,0,23005
700598,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7142,0,0,0,0,0,0,0,21,0,23658
700599,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7141,0,0,0,0,0,0,0,21,0,23658
700600,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7872,0,0,0,0,0,0,0,1,0,23659
700687,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7681,0,0,0,0,0,0,0,1,0,23354
700842,0,0,6,0,0,22,0,119,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24449
700884,0,0,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8354,0,0,0,0,0,0,0,25,0,24875
700983,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,24173
701006,0,0,24,0,0,0,0,0,1,1,0,1,20416,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24874
701035,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7843,0,0,0,0,0,0,0,1,0,23514
701099,0,0,6,0,0,22,0,59,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24447
701123,0,0,6,0,0,22,0,89,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24448
701129,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8114,0,0,0,0,0,0,0,21,0,24061
701130,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8121,0,0,0,0,0,0,0,1,0,24061
701163,0,0,28,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14397,64,16,0,0,0,0,0,18,0,22939
701270,0,0,6,0,0,107,0,-2001,1,1,0,1,16416,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,16416,0,0,0,1,0,24429
701371,0,2,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8240,0,0,0,0,0,0,0,1,0,24377
701408,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14751,121,16,0,0,0,0,0,47,0,23538
701409,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14752,121,16,0,0,0,0,0,47,0,23539
701464,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24107
701526,0,0,6,0,0,13,0,71,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24667
701628,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24101
701640,0,2,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8373,0,0,0,0,0,0,0,1,0,24973
701665,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24102
701667,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24103
701669,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24104
701672,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24105
701675,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24106
701770,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24784
701773,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24786
701880,0,0,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,6,48,25371
702252,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24788
702254,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24789
702256,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24790
702303,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24734
702474,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15368,64,16,0,0,0,0,0,18,0,25024
702611,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24744
702650,0,0,28,1000000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15186,41,16,0,0,0,0,0,32,0,24939
702688,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24770
702691,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24772
702706,0,0,6,0,0,123,0,-151,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,30,0,26204
702715,0,0,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,6,48,26196
702734,0,0,28,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15718,64,16,0,0,0,0,0,18,0,26060
702775,0,0,6,0,0,123,0,-301,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,25718
702777,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24768
702788,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24763
702809,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24765
702835,0,0,6,0,0,13,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,25066
702883,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15716,0,0,0,0,0,0,0,1,0,26054
702940,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8305,0,12,0,0,0,0,0,22,7,25201
702944,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24760
703094,0,0,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,180660,0,16,0,0,0,0,0,32,0,25720
703142,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24756
703170,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24758
703207,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8868,0,0,0,0,0,0,0,1,0,26394
703529,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,27771
703545,0,0,6,0,0,189,0,27,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16777216,0,0,0,0,0,0,0,1,0,26481
703609,0,0,24,0,0,0,0,2,0,1,0,1,21716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26427
703624,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,8,0,25822
703638,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15717,64,16,0,0,0,0,0,18,0,26284
703939,0,0,6,0,0,69,0,299,0,1,0,201,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27534
704261,0,0,6,1,0,189,0,149,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,393216,0,0,0,0,0,0,0,1,0,28701
704397,0,0,6,0,0,13,0,69,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26726
704398,0,0,6,0,0,13,0,71,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26727
704412,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15902,64,16,0,0,0,0,0,18,0,26392
704624,0,0,6,0,0,13,0,56,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26717
704665,0,0,28,1000000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11325,41,16,0,0,0,0,0,32,0,26972
704675,0,0,6,0,0,13,0,55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26716
704678,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2616,0,0,0,0,0,0,0,0,0,27109
704696,0,0,6,0,0,13,0,65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26723
704697,0,0,6,0,0,13,0,66,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26724
704708,0,0,6,0,0,13,0,58,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26718
704709,0,0,6,0,0,13,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26719
704710,0,0,6,0,0,13,0,60,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26720
704749,0,0,6,0,0,13,0,62,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26721
704750,0,0,6,0,0,13,0,63,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26722
704766,0,0,6,0,0,13,0,68,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26725
704836,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9378,0,0,0,0,0,0,0,1,0,29294
704866,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,38,0,28861
704897,0,0,6,0,0,22,0,34,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,28766
705068,0,0,53,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2716,0,0,0,0,0,0,0,0,0,29480
705113,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,16,0,0,0,0,18,0,30101
705292,0,0,28,0,0,0,0,0,0,1,0,3,0,0,0,5.21853494644,0,0,0,1,0,0,0,1,16983,64,16,0,0,0,0,0,17,0,29223
705293,0,1,28,0,0,0,0,0,0,1,0,2,0,0,0,5.21853494644,0,0,0,1,0,0,0,1,16981,64,16,0,0,0,0,0,17,0,29223
705559,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,5.51524114609,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29237
705560,0,1,28,0,0,0,0,0,0,1,0,2,0,0,0,4.55530977249,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29237
705561,0,2,28,0,0,0,0,0,0,1,0,1,0,0,0,2.93215298653,0,0,0,1,0,0,0,1,16984,64,16,0,0,0,0,0,17,0,29237
705714,0,0,27,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,18,0,31725
845791,0,0,53,0,0,0,0,-1,0,1,0,1,38916,0,0,0,0,0,0,1,0,0,0,1,1898,15,0,0,0,0,0,0,0,0,27964
845927,0,0,10,0,0,0,0,2231,1.67900002003,1,0,255,0,0,0,0,6.40000009537,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,27135
845933,0,2,6,0,0,189,0,0,0,1,0,0,0,0,0,0,0,0,0.07320000231,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27179
846095,0,0,6,0,0,22,0,139,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27054
846121,0,0,6,0,0,13,0,53,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27980
846129,0,1,6,0,0,189,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,393216,0,0,0,0,0,0,0,1,0,28093
846275,0,2,6,0,0,77,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27213
846385,0,0,24,0,0,0,0,0,0,1,0,1,20816,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25255
846789,0,0,24,0,0,0,0,0,0,1,0,1,22116,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27238
846806,0,0,6,0,0,189,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27940
847026,0,2,6,0,0,22,0,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27124
847399,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,30201
847419,0,0,6,0,0,69,0,2799,0,1,0,1201,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,28512
847454,0,0,24,0,0,0,0,0,0,1,0,1,23516,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29615
