ItemID,ID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
51973,25678,0,9409,0,4
51974,25679,0,9412,0,4
51975,25680,0,9490,0,4
51976,25681,0,9490,0,4
51977,25682,0,9485,0,4
51978,25683,0,9485,0,4
51979,25684,0,9487,0,4
51980,25685,0,9487,0,4
51981,25686,0,9491,0,4
51982,25687,0,9486,0,4
51983,25688,0,9535,0,4
51984,25689,0,9535,0,4
51985,25690,0,9530,0,4
51986,25691,0,9530,0,9
51987,25692,0,9533,0,4
51988,25693,0,9533,0,9
51989,25694,0,9536,0,4
51990,25695,0,9531,0,4
51993,25696,0,9538,0,4
51994,25697,0,9538,0,4
51997,25698,0,9490,0,4
51998,25699,0,9467,0,4
52007,25700,0,10388,0,9
52008,25701,0,9341,0,9
52009,25702,0,6149,0,9
52010,25703,0,9649,0,9
52011,25704,0,9733,0,9
52012,25705,0,8857,0,9
52015,25706,0,10282,0,9
52016,25707,0,10339,0,9
52019,25708,0,12799,0,4
52020,25709,0,870,0,9
52021,25710,0,5400,0,9
52034,25711,0,12800,0,9
52037,25712,0,12801,0,9
52042,25713,0,12802,0,9
52052,25714,0,12803,0,9
52053,25715,0,12804,0,9
52054,25716,0,12805,0,9
52057,25717,0,12806,0,9
52058,25718,0,6968,0,9
52060,25719,0,12807,0,9
52062,25720,0,12634,0,9
52063,25721,0,12808,0,9
52071,25722,0,12809,0,9
52252,25723,0,12810,0,2
52278,25724,0,12811,0,9
52343,25725,0,630,0,9
52355,25726,0,5303,0,9
52358,25727,0,12812,0,9
52359,25728,0,12812,0,9
52485,25729,0,12813,0,8
52486,25730,0,12814,0,8
52487,25731,0,12815,0,4
52488,25732,0,12814,0,0
52489,25733,0,12816,0,4
52492,25734,0,12817,0,8
52493,25735,0,12818,0,8
52508,25736,0,12819,0,9
52509,25737,0,9131,0,9
52517,25738,0,12820,0,9
52518,25739,0,12821,0,9
52519,25740,0,12822,0,9
52520,25741,0,12823,0,9
52521,25742,0,12824,0,9
52523,25743,0,12825,0,9
52524,25744,0,12826,0,9
52525,25745,0,12827,0,9
52526,25746,0,12828,0,9
52527,25747,0,12829,0,9
52528,25748,0,12830,0,9
52529,25749,0,12831,0,9
52532,25750,0,1336,0,9
52533,25751,0,12832,0,9
52534,25752,0,12833,0,9
52535,25753,0,6197,0,9
52538,25754,0,1971,0,9
52539,25755,0,186,0,9
52540,25756,0,182,0,9
52542,25757,0,12834,0,9
52543,25758,0,12835,0,9
52544,25759,0,2131,0,9
52545,25760,0,198,0,9
52546,25761,0,12836,0,9
52547,25762,0,12837,0,9
52548,25763,0,31560,0,5
52549,25764,0,198,0,9
52550,25765,0,12838,0,9
52551,25766,0,12839,0,9
52552,25767,0,12840,0,9
52553,25768,0,12841,0,9
52554,25769,0,12842,0,9
52556,25770,0,199,0,9
52557,25771,0,769,0,9
52579,25772,0,11724,0,9
52583,25773,0,2339,0,2
52584,25774,0,12843,0,2
52586,25775,0,1014,0,2
52587,25776,0,1967,0,2
52588,25777,0,12844,0,2
52590,25778,0,1398,0,2
52591,25779,0,1401,0,2
52592,25780,0,1577,0,2
52593,25781,0,1399,0,2
52594,25782,0,208,0,2
52595,25783,0,200,0,2
52596,25784,0,541,0,2
52597,25785,0,2174,0,2
52598,25786,0,797,0,2
52599,25787,0,201,0,2
52600,25788,0,2176,0,2
52602,25789,0,201,0,2
52603,25790,0,202,0,2
52605,25791,0,2172,0,2
52606,25792,0,12845,0,2
52607,25793,0,527,0,2
52608,25794,0,562,0,2
52609,25795,0,564,0,2
52610,25796,0,2085,0,2
52612,25797,0,12846,0,2
52613,25798,0,12846,0,2
52614,25799,0,12847,0,2
52615,25800,0,568,0,2
52616,25801,0,2173,0,2
52617,25802,0,568,0,2
52618,25803,0,621,0,2
52619,25804,0,292,0,2
52620,25805,0,2005,0,2
52621,25806,0,710,0,2
52622,25807,0,886,0,2
52623,25808,0,1001,0,2
52624,25809,0,2001,0,2
52626,25810,0,5239,0,9
52627,25811,0,2143,0,2
52628,25812,0,6475,0,2
52629,25813,0,816,0,2
52630,25814,0,5313,0,2
52631,25815,0,1864,0,2
52632,25816,0,575,0,2
52633,25817,0,888,0,2
52634,25818,0,1886,0,2
52636,25819,0,1106,0,2
52637,25820,0,320,0,2
52640,25821,0,261,0,2
52641,25822,0,751,0,2
52643,25823,0,2875,0,2
52644,25824,0,1762,0,2
52645,25825,0,1000,0,2
52646,25826,0,2631,0,2
52647,25827,0,5378,0,2
52650,25828,0,1934,0,2
52651,25829,0,9972,0,2
52652,25830,0,2912,0,2
52653,25831,0,5106,0,2
52654,25832,0,1308,0,2
52655,25833,0,1436,0,2
52656,25834,0,4457,0,2
52657,25835,0,356,0,2
52659,25836,0,412,0,2
52660,25837,0,12848,0,2
52662,25838,0,511,0,2
52663,25839,0,1322,0,2
52664,25840,0,1051,0,2
52675,25841,0,1858,0,2
52678,25842,0,314,0,9
52679,25843,0,1772,0,9
52680,25844,0,1749,0,9
52681,25845,0,12849,0,9
52686,25846,0,11863,0,9
52688,25847,0,12850,0,9
52689,25848,0,12851,0,9
52690,25849,0,12852,0,9
52691,25850,0,12853,0,9
52692,25851,0,12854,0,9
52695,25853,0,2529,0,9
52696,25854,0,1400,0,9
52697,25855,0,1076,0,9
52699,25856,0,12855,0,9
52700,25857,0,4292,0,9
52702,25858,0,4697,0,9
52703,25859,0,2510,0,9
52704,25860,0,1398,0,9
52705,25861,0,1399,0,9
52716,25863,0,12856,0,9
52729,25864,0,12857,0,9
52837,25865,0,12858,0,9
52838,25866,0,12859,0,9
52840,25867,0,12860,0,9
52842,25868,0,12861,0,9
52869,25869,0,900,0,9
52870,25870,0,575,0,2
52872,25871,0,2631,0,2
52873,25872,0,12862,0,2
52874,25873,0,2841,0,2
52875,25874,0,861,0,2
52876,25875,0,390,0,2
52877,25876,0,12863,0,9
52878,25877,0,1141,0,9
52879,25878,0,1957,0,9
52880,25879,0,12864,0,9
52882,25880,0,328,0,9
52883,25881,0,1138,0,9
52884,25882,0,12865,0,9
52885,25883,0,1961,0,9
52886,25884,0,12866,0,9
52887,25885,0,12867,0,9
52889,25886,0,1762,0,2
52898,25887,0,12868,0,9
52899,25888,0,3291,0,9
52900,25889,0,308,0,9
52901,25890,0,404,0,9
52902,25891,0,12869,0,9
52903,25892,0,12870,0,9
52904,25893,0,12314,0,9
52905,25894,0,12871,0,2
52906,25895,0,12872,0,2
52907,25896,0,12873,0,2
52908,25897,0,12874,0,2
52909,25898,0,1600,0,2
52910,25899,0,965,0,2
52911,25900,0,541,0,5
52912,25901,0,12875,0,2
52913,25902,0,539,0,2
52914,25903,0,4376,0,2
52915,25904,0,2082,0,2
52916,25905,0,12106,0,2
52917,25906,0,375,0,2
52918,25907,0,1473,0,2
52919,25908,0,3691,0,2
52920,25909,0,12085,0,2
52921,25910,0,1471,0,2
52922,25911,0,202,0,2
52923,25912,0,1472,0,2
52927,25913,0,2080,0,2
52928,25914,0,12867,0,9
52929,25915,0,12876,0,9
52930,25916,0,1762,0,9
52931,25917,0,12877,0,9
52932,25918,0,12878,0,9
52933,25919,0,12879,0,2
52934,25920,0,412,0,2
52935,25921,0,412,0,5
52936,25922,0,12880,0,2
52937,25923,0,909,0,2
52938,25924,0,1380,0,2
52939,25925,0,292,0,2
52940,25926,0,3414,0,0
52941,25927,0,1380,0,2
52942,25928,0,12881,0,2
52943,25929,0,12882,0,9
52944,25930,0,1962,0,9
52945,25931,0,12883,0,9
52946,25932,0,12884,0,9
52947,25933,0,861,0,9
52948,25934,0,12885,0,9
52949,25935,0,12886,0,9
52950,25936,0,867,0,9
52951,25937,0,12887,0,2
52952,25938,0,12888,0,2
52953,25939,0,1088,0,2
52954,25940,0,1143,0,2
52955,25941,0,4457,0,2
52956,25942,0,1220,0,2
52957,25943,0,1220,0,5
52958,25944,0,12883,0,2
52959,25945,0,816,0,2
52960,25946,0,644,0,2
52961,25947,0,12889,0,2
52962,25948,0,777,0,2
52963,25949,0,536,0,2
52964,25950,0,2796,0,2
52965,25951,0,2046,0,2
52966,25952,0,564,0,2
52967,25953,0,710,0,2
52968,25954,0,201,0,2
52969,25955,0,2046,0,0
52970,25956,0,564,0,2
52971,25957,0,2176,0,2
52972,25958,0,1471,0,2
52990,25959,0,9399,0,9
52991,25960,0,9767,0,9
52992,25961,0,9405,0,9
52993,25962,0,9406,0,9
52994,25963,0,12890,0,9
52995,25964,0,9402,0,9
52996,25965,0,12891,0,9
52997,25966,0,9404,0,9
52998,25967,0,12892,0,9
52999,25968,0,12893,0,9
53000,25969,0,12894,0,9
53001,25970,0,12895,0,9
53002,25971,0,8585,0,9
53003,25972,0,12896,0,9
53004,25973,0,12897,0,9
53005,25974,0,12898,0,9
53006,25975,0,12899,0,9
53007,25976,0,12900,0,9
53008,25977,0,12822,0,9
53011,25978,0,9461,0,9
53012,25979,0,25304,0,9
53013,25980,0,9462,0,9
53014,25981,0,9463,0,9
53015,25982,0,9464,0,9
53016,25983,0,9466,0,9
53017,25984,0,6813,0,9
53018,25985,0,9468,0,9
53019,25986,0,9491,0,9
53020,25987,0,9485,0,9
53021,25988,0,9486,0,9
53022,25989,0,9289,0,9
53023,25990,0,9487,0,9
53024,25991,0,9488,0,9
53025,25992,0,9489,0,9
53026,25993,0,9490,0,9
53027,25994,0,9516,0,9
53028,25995,0,9517,0,9
53029,25996,0,9518,0,9
53030,25997,0,9519,0,9
53031,25998,0,9520,0,9
53032,25999,0,9521,0,9
53033,26000,0,9522,0,9
53034,26001,0,9523,0,9
53040,26002,0,12902,0,9
53041,26003,0,12903,0,9
53042,26004,0,12904,0,9
53043,26005,0,12905,0,9
53044,26006,0,12906,0,9
53045,26007,0,12907,0,9
53046,26008,0,12908,0,9
53047,26009,0,12909,0,9
53048,26010,0,2352,0,9
53055,26011,0,12910,0,9
53056,26012,0,12911,0,9
53096,26013,0,12912,0,9
53097,26014,0,12913,0,9
53098,26015,0,7551,0,9
53100,26016,0,12914,0,9
53108,26017,0,551,0,9
53109,26018,0,875,0,9
53111,26019,0,12532,0,1
53112,26020,0,12540,0,1
53113,26021,0,12312,0,1
53114,26022,0,12527,0,1
53115,26023,0,12626,0,1
53117,26024,0,12305,0,1
53118,26025,0,12563,0,1
53119,26026,0,12559,0,1
53121,26027,0,12736,0,1
53125,26028,0,12228,0,1
53126,26029,0,12414,0,1
53127,26030,0,12220,0,1
53129,26031,0,12228,0,1
53134,26032,0,12460,0,1
53155,26033,0,5449,0,5
53157,26034,0,12915,0,5
53158,26035,0,12916,0,5
53159,26036,0,2833,0,2
53160,26037,0,12917,0,2
53226,26038,0,8596,0,2
53227,26039,0,12918,0,2
53228,26040,0,8597,0,2
53229,26041,0,12919,0,2
53231,26042,0,12920,0,2
53232,26043,0,1686,0,2
53233,26044,0,12921,0,2
53234,26045,0,12922,0,2
53235,26046,0,12923,0,2
53236,26047,0,12924,0,2
53237,26048,0,12925,0,2
53238,26049,0,12926,0,2
53239,26050,0,12927,0,2
53240,26051,0,12928,0,2
53241,26052,0,12929,0,2
53242,26053,0,12930,0,2
53243,26054,0,1464,0,2
53244,26055,0,12320,0,2
53246,26056,0,360,0,2
53247,26057,0,746,0,2
53248,26058,0,998,0,2
53249,26059,0,394,0,2
53251,26060,0,12931,0,2
53252,26061,0,1951,0,2
53253,26062,0,12932,0,2
53254,26063,0,2344,0,2
53255,26064,0,12933,0,2
53256,26065,0,5110,0,2
53257,26066,0,12934,0,2
53258,26067,0,12935,0,2
53259,26068,0,492,0,2
53260,26069,0,8589,0,2
53263,26070,0,8596,0,2
53264,26071,0,12919,0,2
53265,26072,0,8597,0,2
53266,26073,0,8602,0,2
53268,26074,0,12920,0,2
53270,26075,0,12923,0,2
53271,26076,0,2919,0,2
53273,26077,0,12936,0,2
53274,26078,0,12932,0,2
53275,26079,0,2067,0,2
53276,26080,0,8594,0,2
53277,26081,0,12922,0,2
53278,26082,0,12921,0,2
53279,26083,0,12322,0,2
53280,26084,0,12937,0,2
53281,26085,0,12930,0,2
53282,26086,0,12927,0,2
53283,26087,0,12929,0,2
53284,26088,0,746,0,2
53285,26089,0,3786,0,2
53286,26090,0,12938,0,2
53287,26091,0,12939,0,2
53288,26092,0,12928,0,2
53289,26093,0,1184,0,2
53290,26094,0,1842,0,2
53291,26095,0,12931,0,2
53292,26096,0,1951,0,2
53294,26097,0,4057,0,2
53295,26098,0,12940,0,2
53297,26099,0,12935,0,2
53298,26100,0,12941,0,2
53299,26101,0,12925,0,2
53300,26102,0,588,0,2
53301,26103,0,12934,0,2
53302,26104,0,8598,0,2
53303,26105,0,12924,0,2
53304,26106,0,12918,0,2
53305,26107,0,12933,0,2
53306,26108,0,8589,0,2
53307,26109,0,12936,0,2
53308,26110,0,12940,0,2
53354,26111,0,1957,0,9
53355,26112,0,176,0,9
53356,26113,0,1870,0,9
53357,26114,0,714,0,9
53358,26115,0,4361,0,2
53359,26116,0,12863,0,9
53360,26117,0,375,0,9
53361,26118,0,1141,0,9
53362,26119,0,12877,0,9
53363,26120,0,1876,0,9
53364,26121,0,1888,0,9
53365,26122,0,212,0,9
53366,26123,0,12106,0,2
53367,26124,0,12942,0,9
53368,26125,0,568,0,2
53369,26126,0,1471,0,2
53370,26127,0,12867,0,9
53371,26128,0,12943,0,9
53372,26129,0,12944,0,9
53373,26130,0,328,0,9
53374,26131,0,815,0,2
53375,26132,0,763,0,9
53376,26133,0,1993,0,9
53377,26134,0,12886,0,9
53378,26135,0,1889,0,9
53379,26136,0,2842,0,9
53380,26137,0,175,0,9
53381,26138,0,1878,0,9
53382,26139,0,12885,0,9
53383,26140,0,260,0,9
53384,26141,0,12878,0,9
53385,26142,0,1993,0,9
53386,26143,0,12864,0,9
53387,26144,0,536,0,2
53388,26145,0,947,0,9
53389,26146,0,861,0,9
53390,26147,0,1658,0,2
53391,26148,0,12945,0,9
53392,26149,0,1962,0,9
53393,26150,0,12876,0,9
53394,26151,0,2841,0,9
53395,26152,0,12865,0,9
53396,26153,0,12866,0,9
53397,26154,0,1140,0,9
53398,26155,0,998,0,9
53399,26156,0,621,0,2
53400,26157,0,12946,0,2
53401,26158,0,2172,0,2
53402,26159,0,2174,0,2
53403,26160,0,4507,0,2
53404,26161,0,202,0,2
53405,26162,0,541,0,2
53406,26163,0,1924,0,2
53407,26164,0,4414,0,2
53409,26165,0,527,0,2
53410,26166,0,412,0,2
53411,26167,0,639,0,2
53412,26168,0,12947,0,2
53413,26169,0,12845,0,2
53414,26170,0,966,0,2
53415,26171,0,4461,0,2
53416,26172,0,12948,0,2
53417,26173,0,356,0,2
53418,26174,0,12949,0,2
53419,26175,0,12328,0,2
53420,26176,0,2318,0,2
53421,26177,0,2173,0,2
53422,26178,0,1402,0,2
53423,26179,0,6476,0,2
53425,26180,0,995,0,2
53426,26181,0,208,0,2
53427,26182,0,1036,0,2
53428,26183,0,1967,0,2
53429,26184,0,12846,0,2
53430,26185,0,527,0,2
53431,26186,0,2001,0,2
53432,26187,0,2146,0,2
53433,26188,0,2176,0,2
53434,26189,0,1472,0,2
53435,26190,0,710,0,2
53436,26191,0,1316,0,2
53437,26192,0,2141,0,2
53438,26193,0,6475,0,2
53439,26194,0,243,0,2
53440,26195,0,12843,0,2
53441,26196,0,12847,0,2
53442,26197,0,4581,0,2
53443,26198,0,1493,0,2
53445,26199,0,541,0,2
53446,26200,0,1787,0,2
53447,26201,0,2082,0,2
53448,26202,0,535,0,2
53449,26203,0,2818,0,2
53450,26204,0,1577,0,2
53451,26205,0,12950,0,2
53452,26206,0,967,0,2
53453,26207,0,5239,0,2
53486,26208,0,12247,0,1
53487,26209,0,12424,0,1
53488,26210,0,12258,0,1
53489,26211,0,2764,0,1
53491,26212,0,11280,0,5
53493,26213,0,11298,0,5
53494,26214,0,11484,0,5
53496,26215,0,11461,0,5
53497,26216,0,11142,0,5
53498,26217,0,11339,0,5
53500,26218,0,12385,0,5
53504,26219,0,11351,0,5
53505,26220,0,12177,0,5
53506,26221,0,9758,0,5
53507,26222,0,11349,0,5
53508,26223,0,12398,0,5
53557,26224,0,1008,0,2
53559,26225,0,2828,0,2
53560,26226,0,2115,0,5
53561,26227,0,12951,0,5
53562,26228,0,12904,0,5
53563,26229,0,12952,0,2
53564,26230,0,12953,0,2
53565,26231,0,12954,0,2
53566,26232,0,12955,0,2
53567,26233,0,12906,0,2
53568,26234,0,12956,0,2
53569,26235,0,2262,0,2
53570,26236,0,5714,0,2
53571,26237,0,12957,0,2
53572,26238,0,12958,0,2
53573,26239,0,12959,0,2
53574,26240,0,12960,0,2
53575,26241,0,12961,0,2
53576,26242,0,12962,0,2
53577,26243,0,12963,0,2
53578,26244,0,12964,0,2
53579,26245,0,12965,0,2
53580,26246,0,3403,0,2
53581,26247,0,12966,0,2
53582,26248,0,12967,0,2
53583,26249,0,1839,0,2
53584,26250,0,12968,0,2
53585,26251,0,12969,0,2
53586,26252,0,12970,0,2
53587,26253,0,12971,0,2
53588,26254,0,12972,0,2
53589,26255,0,12973,0,2
53590,26256,0,12974,0,2
53591,26257,0,3488,0,2
53592,26258,0,12975,0,2
53593,26259,0,12976,0,2
53595,26260,0,2409,0,2
53596,26261,0,12977,0,2
53598,26262,0,185,0,2
53599,26263,0,719,0,2
53600,26264,0,1683,0,2
53601,26265,0,3616,0,2
53602,26266,0,12978,0,2
53611,26267,0,12979,0,9
53612,26268,0,12980,0,9
53613,26269,0,12981,0,9
53614,26270,0,12982,0,9
53615,26271,0,8604,0,9
53616,26272,0,12983,0,9
53617,26273,0,12984,0,9
53618,26274,0,12985,0,9
53644,26275,0,12873,0,9
53645,26276,0,12880,0,9
53646,26277,0,12876,0,9
53647,26278,0,12884,0,9
53649,26279,0,12872,0,9
53651,26280,0,12878,0,9
53653,26282,0,12865,0,9
53654,26283,0,3470,0,9
53655,26284,0,12943,0,9
53657,26285,0,1138,0,9
53659,26286,0,12942,0,9
53686,26287,0,12945,0,9
53687,26288,0,12868,0,9
53688,26289,0,12986,0,9
53689,26290,0,1087,0,9
53740,26294,0,12987,0,9
53741,26295,0,12988,0,9
53742,26296,0,12989,0,9
53743,26297,0,12990,0,9
53744,26298,0,12991,0,9
53745,26299,0,12992,0,9
53746,26300,0,12993,0,9
53747,26301,0,12957,0,9
53748,26302,0,12973,0,9
53785,26303,0,4101,0,9
53786,26304,0,12994,0,9
53787,26305,0,12995,0,9
53788,26306,0,8589,0,9
53789,26307,0,12996,0,9
53790,26308,0,12997,0,9
53791,26309,0,12998,0,9
53792,26310,0,8596,0,9
53793,26311,0,12999,0,9
53811,26312,0,13000,0,9
53812,26313,0,3333,0,9
53813,26314,0,8588,0,9
53814,26315,0,13001,0,9
53815,26316,0,13002,0,9
53816,26317,0,8590,0,9
53817,26318,0,13003,0,9
53818,26319,0,13004,0,9
53852,26321,0,13006,0,3
53869,26322,0,13007,0,9
53879,26323,0,31559,0,0
53880,26324,0,13008,0,0
53881,26325,0,13009,0,9
53882,26326,0,13010,0,9
53883,26327,0,13011,0,9
53884,26328,0,13012,0,9
53885,26329,0,13013,0,9
53886,26330,0,13014,0,9
53887,26331,0,13015,0,9
53888,26332,0,13016,0,9
53889,26333,0,13017,0,9
53890,26334,0,13018,0,9
53891,26335,0,13019,0,9
53924,26336,0,13020,0,9
53933,26337,0,4480,0,9
53934,26338,0,10270,0,9
53935,26339,0,4868,0,9
53936,26340,0,10271,0,9
53937,26341,0,637,0,9
53938,26342,0,6816,0,9
53955,26343,0,13021,0,9
53956,26344,0,13022,0,9
53957,26345,0,13023,0,9
53958,26346,0,13024,0,9
53959,26347,0,12958,0,9
53960,26348,0,13025,0,9
53961,26349,0,13026,0,9
53962,26350,0,13027,0,9
53963,26351,0,13028,0,9
53988,26352,0,13029,0,9
53989,26353,0,13030,0,9
53990,26354,0,13031,0,9
53991,26355,0,13032,0,9
53992,26356,0,13033,0,9
53993,26357,0,13034,0,9
53994,26358,0,13035,0,9
53995,26359,0,13036,0,9
54028,26360,0,13037,0,9
54029,26361,0,13038,0,9
54030,26362,0,13039,0,9
54031,26363,0,13040,0,9
54032,26364,0,13041,0,9
54033,26365,0,13042,0,9
54034,26366,0,12977,0,9
54035,26367,0,13043,0,9
54070,26368,0,13044,0,9
54071,26369,0,13045,0,9
54072,26370,0,13046,0,9
54073,26371,0,13047,0,9
54074,26372,0,13048,0,9
54075,26373,0,13049,0,9
54076,26374,0,13050,0,9
54077,26375,0,13051,0,9
54102,26376,0,13052,0,9
54103,26377,0,13053,0,9
54104,26378,0,12962,0,9
54105,26379,0,12954,0,9
54106,26380,0,13054,0,9
54107,26381,0,13055,0,9
54108,26382,0,13056,0,9
54109,26383,0,13057,0,9
54283,26384,0,13058,0,9
54284,26385,0,13059,0,9
54285,26386,0,13060,0,9
54286,26387,0,13061,0,9
54287,26388,0,13062,0,9
54288,26389,0,13063,0,9
54289,26390,0,13064,0,9
54290,26391,0,13065,0,9
54292,26392,0,900,0,9
54293,26393,0,12864,0,9
54294,26394,0,2841,0,9
54295,26395,0,1139,0,9
54296,26396,0,1993,0,9
54297,26397,0,714,0,9
54298,26398,0,3288,0,9
54299,26399,0,176,0,9
54300,26400,0,175,0,9
54301,26401,0,319,0,9
54302,26402,0,3469,0,9
54303,26403,0,1958,0,9
54304,26404,0,12314,0,9
54305,26405,0,12865,0,9
54306,26406,0,1888,0,9
54307,26407,0,1957,0,9
54308,26408,0,12942,0,9
54309,26409,0,13066,0,9
54311,26410,0,2658,0,9
54312,26411,0,2659,0,9
54314,26412,0,2660,0,9
54315,26413,0,2661,0,9
54317,26414,0,2663,0,9
54318,26415,0,2664,0,9
54319,26416,0,2665,0,9
54320,26417,0,2657,0,9
54321,26418,0,2435,0,9
54322,26419,0,2438,0,9
54324,26420,0,2694,0,9
54325,26421,0,2434,0,9
54326,26422,0,13067,0,9
54327,26423,0,2432,0,9
54328,26424,0,5266,0,9
54329,26425,0,2439,0,9
54330,26426,0,13068,0,9
54331,26427,0,1208,0,9
54332,26428,0,1619,0,9
54333,26429,0,2908,0,9
54335,26430,0,2910,0,9
54337,26432,0,2909,0,9
54338,26433,0,2911,0,9
54339,26434,0,6422,0,9
54340,26435,0,2140,0,9
54428,26437,0,13069,0,9
54429,26438,0,2657,0,9
54430,26439,0,2663,0,9
54431,26440,0,2658,0,9
54432,26441,0,2661,0,9
54433,26442,0,2659,0,9
54434,26443,0,2665,0,9
54435,26444,0,2660,0,9
54441,26445,0,13070,0,9
54451,26446,0,13071,0,9
54471,26447,0,13072,0,8
54472,26448,0,13073,0,8
54473,26449,0,13074,0,8
54474,26450,0,13075,0,8
54475,26451,0,13076,0,8
54476,26452,0,13077,0,8
54477,26453,0,13078,0,8
54478,26454,0,13079,0,8
54479,26455,0,13080,0,8
54480,26456,0,13081,0,8
54481,26457,0,13082,0,8
54482,26458,0,13083,0,8
54483,26459,0,13084,0,8
54484,26460,0,13085,0,8
54485,26461,0,13086,0,8
54486,26462,0,13087,0,8
54487,26463,0,13088,0,5
54488,26464,0,13089,0,5
54489,26465,0,13090,0,5
54490,26466,0,13091,0,5
54491,26467,0,13092,0,5
54492,26468,0,13093,0,5
54493,26469,0,13094,0,5
54494,26470,0,13095,0,5
54495,26471,0,13096,0,5
54496,26472,0,13097,0,5
54497,26473,0,13098,0,5
54498,26474,0,13099,0,5
54499,26475,0,13100,0,5
54500,26476,0,13101,0,5
54501,26477,0,13102,0,5
54502,26478,0,13103,0,5
54503,26479,0,13104,0,8
54504,26480,0,13105,0,8
54505,26481,0,13106,0,8
54506,26482,0,13107,0,8
54507,26483,0,13108,0,9
54508,26484,0,13109,0,9
54509,26485,0,8582,0,9
54510,26486,0,13110,0,9
54511,26487,0,12915,0,9
54512,26488,0,13111,0,9
54513,26489,0,13112,0,9
54514,26490,0,13113,0,9
54515,26491,0,13114,0,9
54538,26492,0,13115,0,9
54539,26493,0,13116,0,9
54540,26494,0,13117,0,9
54541,26495,0,13118,0,9
54542,26496,0,13076,0,0
54543,26497,0,13119,0,0
54544,26498,0,13120,0,0
54548,26499,0,13121,0,0
54549,26500,0,13122,0,0
54550,26501,0,13077,0,0
54551,26502,0,13123,0,0
54552,26503,0,13124,0,0
54553,26504,0,13125,0,0
54554,26505,0,467,0,0
54555,26506,0,13126,0,9
54556,26507,0,12626,0,1
54558,26508,0,12559,0,1
54559,26509,0,12540,0,1
54560,26510,0,12305,0,1
54561,26511,0,12527,0,1
54562,26512,0,12563,0,1
54564,26513,0,12532,0,1
54565,26514,0,12736,0,1
54566,26515,0,12312,0,1
54577,26516,0,12220,0,1
54578,26517,0,12228,0,1
54579,26518,0,12228,0,1
54580,26519,0,12414,0,1
54582,26520,0,12247,0,1
54583,26521,0,2764,0,1
54584,26522,0,12460,0,1
54586,26523,0,12424,0,1
54587,26524,0,12258,0,1
54592,26525,0,12524,0,5
54612,26526,0,13127,0,9
54617,26527,0,13128,0,9
54649,26528,0,3698,0,9
54650,26529,0,3217,0,9
54652,26530,0,3068,0,9
54655,26531,0,4345,0,0
54658,26532,0,526,0,9
54662,26533,0,454,0,9
54665,26534,0,13129,0,9
54666,26535,0,1168,0,0
54667,26536,0,6338,0,9
54668,26537,0,1927,0,9
54669,26538,0,2174,0,9
54670,26539,0,1545,0,9
54671,26540,0,3689,0,9
54673,26541,0,1848,0,9
54674,26542,0,441,0,0
54675,26543,0,2129,0,9
54676,26544,0,1536,0,9
54677,26545,0,1272,0,9
54680,26546,0,1615,0,9
54681,26547,0,1928,0,9
54682,26548,0,1092,0,9
54683,26549,0,2385,0,0
54684,26550,0,1556,0,9
54685,26551,0,2368,0,9
54686,26552,0,1911,0,9
54687,26553,0,2412,0,9
54689,26554,0,13130,0,9
54691,26555,0,2626,0,9
54692,26556,0,2560,0,9
54693,26557,0,1485,0,9
54694,26558,0,4382,0,9
54695,26559,0,3377,0,9
54696,26560,0,4136,0,9
54697,26561,0,254,0,9
54698,26562,0,1170,0,0
54699,26563,0,525,0,9
54700,26564,0,1713,0,9
54701,26565,0,1759,0,9
54702,26566,0,1166,0,9
54703,26567,0,406,0,0
54704,26568,0,522,0,9
54705,26569,0,599,0,9
54706,26570,0,235,0,9
54707,26571,0,1169,0,9
54708,26572,0,1169,0,0
54709,26573,0,524,0,9
54710,26574,0,534,0,9
54711,26575,0,993,0,9
54712,26576,0,560,0,9
54713,26577,0,6373,0,9
54714,26578,0,2125,0,9
54715,26579,0,523,0,9
54716,26580,0,1399,0,9
54717,26581,0,1487,0,9
54719,26582,0,2084,0,9
54720,26583,0,1486,0,9
54721,26584,0,13131,0,9
54722,26585,0,1690,0,9
54723,26586,0,3215,0,9
54724,26587,0,3211,0,0
54725,26588,0,13132,0,0
54726,26589,0,13133,0,9
54727,26590,0,13134,0,0
54728,26591,0,2085,0,9
54731,26592,0,13135,0,9
54735,26593,0,2176,0,9
54737,26594,0,2172,0,9
54741,26595,0,2173,0,9
54743,26597,0,12846,0,9
54748,26598,0,1071,0,9
54749,26599,0,2005,0,9
54751,26600,0,13136,0,9
54754,26601,0,1045,0,9
54755,26602,0,482,0,9
54757,26603,0,440,0,9
54759,26604,0,4686,0,9
54761,26606,0,1771,0,9
54762,26607,0,5861,0,9
54763,26608,0,1761,0,9
54764,26609,0,6484,0,9
54765,26610,0,1046,0,9
54766,26611,0,1048,0,9
54767,26612,0,1666,0,9
54768,26613,0,1047,0,9
54769,26614,0,1120,0,9
54770,26615,0,1664,0,9
54772,26616,0,13137,0,9
54773,26617,0,5750,0,9
54774,26618,0,8133,0,9
54775,26619,0,13138,0,9
54776,26620,0,1671,0,9
54777,26621,0,482,0,9
54778,26622,0,13139,0,9
54779,26623,0,13140,0,9
54780,26624,0,12806,0,9
54781,26625,0,13141,0,9
54782,26626,0,703,0,9
