ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
692978,0,0,6,0,0,22,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,14553
693036,0,0,6,0,0,22,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,14551
693037,0,0,6,0,0,22,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,14552
693055,0,0,6,0,0,22,0,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,14581
693069,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4734,0,0,0,0,0,0,0,1,0,16028
693091,0,0,6,0,0,22,0,74,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,25,0,16392
693130,0,0,24,0,0,0,0,0,0,1,0,1,12216,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15915
693181,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12143,64,16,0,0,0,0,0,17,0,21111
693192,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12143,64,16,0,0,0,0,0,17,0,21114
693193,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12143,64,16,0,0,0,0,0,17,0,21115
693206,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12143,64,16,0,0,0,0,0,17,0,21113
693499,0,0,28,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10375,64,16,0,0,0,0,0,18,0,16103
693893,0,0,6,0,0,13,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,4869
693976,0,1,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10016,0,0,0,0,0,0,0,6,0,17738
694133,0,0,6,0,0,22,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,21,0,16325
694189,0,0,6,0,0,13,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17889
694267,0,0,24,0,0,0,0,0,0,1,0,1,12416,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16645
694457,0,0,6,0,0,13,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17893
694458,0,0,6,0,0,13,0,33,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17896
694538,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12143,64,16,0,0,0,0,0,17,0,21116
694540,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5088,0,0,0,0,0,0,0,1,0,16996
694568,0,0,6,0,0,13,0,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17892
694687,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11144,64,16,0,0,0,0,0,47,0,17449
694783,0,0,6,0,0,13,0,42,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17902
694838,0,0,6,0,0,13,0,45,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17905
694839,0,0,6,0,0,13,0,46,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17906
694843,0,2,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5096,0,0,0,0,0,0,0,1,0,16989
694907,0,0,6,0,0,13,0,55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17910
694951,0,0,6,0,0,13,0,25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17891
694982,0,0,6,0,0,13,0,53,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17911
695045,0,0,6,0,0,13,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17908
695046,0,0,6,0,0,13,0,50,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17909
695059,0,0,6,0,0,13,0,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17894
695060,0,0,6,0,0,13,0,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17895
695069,0,0,6,0,0,13,0,48,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17907
695084,0,0,6,0,0,13,0,43,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17903
695102,0,0,6,0,0,13,0,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17890
695146,0,0,6,0,0,13,0,38,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17899
695164,0,0,6,0,0,13,0,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17901
695246,0,0,6,0,0,13,0,35,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17897
695291,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12143,64,16,0,0,0,0,0,17,0,21117
695379,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15728,64,16,0,0,0,0,0,53,0,26191
695498,0,0,6,0,0,69,0,1949,0,1,0,1301,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17544
695548,0,1,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,1,0,19719
695549,0,2,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,1,0,19719
695558,0,0,6,0,0,13,0,36,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17898
695633,0,0,6,0,0,13,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17900
695740,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11727,64,16,0,0,0,0,0,18,0,19459
695779,0,0,6,0,0,13,0,131,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24666
696169,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4771,0,0,0,0,0,0,0,1,0,17045
696240,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12420,64,16,0,0,0,0,0,18,0,19827
696297,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6084,0,0,0,0,0,0,0,1,0,19676
696300,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6102,0,0,0,0,0,0,0,1,0,19686
696566,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6087,0,0,0,0,0,0,0,1,0,19679
696679,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12416,64,16,0,0,0,0,0,18,0,19826
696998,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5088,0,0,0,0,0,0,0,1,0,20513
697027,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11262,64,16,0,0,0,0,0,18,0,20172
697424,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6101,0,0,0,0,0,0,0,1,0,19685
697436,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6063,0,0,0,0,0,0,0,1,0,19684
697445,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6085,0,0,0,0,0,0,0,1,0,19597
697457,0,1,6,1,0,74,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,25,0,19595
697473,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6088,0,0,0,0,0,0,0,1,0,19680
697513,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6062,0,0,0,0,0,0,0,1,0,19681
697516,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6083,0,0,0,0,0,0,0,1,0,19682
697535,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12422,64,16,0,0,0,0,0,18,0,19828
697540,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6082,0,0,0,0,0,0,0,1,0,19683
697775,0,0,6,0,0,553,0,-101,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,20376
697780,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5088,0,0,0,0,0,0,0,1,0,20269
697799,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13148,64,16,0,0,0,0,0,53,0,21154
697857,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6064,0,0,0,0,0,0,0,1,0,19677
697860,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6061,0,0,0,0,0,0,0,1,0,19678
698065,0,0,6,0,0,22,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,20596
698203,0,0,24,0,0,0,0,0,0,1,0,1,17016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20897
698290,0,0,28,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6412,64,16,0,0,0,0,0,22,0,20734
698320,0,0,24,0,0,0,0,0,1,1,0,0,19016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22958
698537,0,0,76,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,178205,0,16,0,0,0,0,0,47,0,20737
698645,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12806,64,16,0,0,0,0,0,18,0,20506
698668,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14122,64,16,0,0,0,0,0,53,0,22421
698742,0,0,6,0,0,102,0,39,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21937
698743,0,1,6,0,0,131,0,39,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21937
698770,0,0,61,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7216,0,0,0,0,0,0,0,0,0,21538
698896,0,0,24,0,0,0,0,0,0,1,0,1,17716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21940
699000,0,0,6,0,0,13,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21930
699021,0,0,2,0,0,0,0,164,1,1,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,22271
699078,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,416,0,0,0,0,0,0,0,32,0,23503
699261,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13620,66,16,0,0,0,0,0,18,0,21837
699337,0,2,6,0,0,22,0,274,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,22520
699395,0,0,116,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22027
699433,0,0,111,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,22619
699524,0,1,6,0,0,87,0,1099,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,22278
699602,0,0,321,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,179604,0,16,0,0,0,0,0,47,0,22996
699625,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14504,64,16,0,0,0,0,0,22,32,23159
699668,0,0,6,0,0,13,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,21920
699688,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13136,64,16,0,0,0,0,0,47,0,21327
699695,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,21108
700100,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14465,121,16,0,0,0,0,0,47,0,23034
700135,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14466,121,16,0,0,0,0,0,47,0,23035
700234,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24108
700323,0,0,6,1,0,74,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,23131
700493,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8115,0,0,0,0,0,0,0,21,0,24064
700494,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8122,0,0,0,0,0,0,0,1,0,24064
700538,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7871,0,0,0,0,0,0,0,1,0,23660
700575,0,0,321,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,179624,0,16,0,0,0,0,0,47,0,23005
700598,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7142,0,0,0,0,0,0,0,21,0,23658
700599,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7141,0,0,0,0,0,0,0,21,0,23658
700600,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7872,0,0,0,0,0,0,0,1,0,23659
700687,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7681,0,0,0,0,0,0,0,1,0,23354
700734,0,0,33,0,0,0,0,299,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,26,0,23008
700785,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14988,64,16,0,0,0,0,0,18,0,24349
700832,0,0,6,0,0,22,0,29,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24446
700842,0,0,6,0,0,22,0,119,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24449
700884,0,0,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8354,0,0,0,0,0,0,0,25,0,24875
700951,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15041,64,16,0,0,0,0,0,18,0,24081
700983,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,24173
701006,0,0,24,0,0,0,0,0,1,1,0,1,20416,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24874
701035,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7843,0,0,0,0,0,0,0,1,0,23514
701070,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14366,64,16,0,0,0,0,0,32,0,22821
701099,0,0,6,0,0,22,0,59,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24447
701123,0,0,6,0,0,22,0,89,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24448
701129,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8114,0,0,0,0,0,0,0,21,0,24061
701130,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8121,0,0,0,0,0,0,0,1,0,24061
701163,0,0,28,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14397,64,16,0,0,0,0,0,18,0,22939
701270,0,0,6,0,0,107,0,-2001,1,1,0,1,16416,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,16416,0,0,0,1,0,24429
701371,0,2,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8240,0,0,0,0,0,0,0,1,0,24377
701408,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14751,121,16,0,0,0,0,0,47,0,23538
701409,0,0,28,0,0,0,0,1499,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14752,121,16,0,0,0,0,0,47,0,23539
701464,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24107
701526,0,0,6,0,0,13,0,71,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24667
701554,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15300,64,16,0,0,0,0,0,18,0,25151
701628,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24101
701640,0,2,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8373,0,0,0,0,0,0,0,1,0,24973
701665,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24102
701667,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24103
701669,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8150,0,0,0,0,0,0,0,1,0,24104
701672,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24105
701675,0,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8149,0,0,0,0,0,0,0,1,0,24106
701768,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24783
701770,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24784
701773,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24786
701880,0,0,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,6,48,25371
702090,0,0,24,0,0,0,0,0,1,1,0,0,19616,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24074
702252,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24788
702254,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24789
702256,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24790
702303,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24734
702474,0,0,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15368,64,16,0,0,0,0,0,18,0,25024
702611,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24744
702650,0,0,28,1000000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15186,41,16,0,0,0,0,0,32,0,24939
702688,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24770
702691,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24772
702706,0,0,6,0,0,123,0,-151,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,30,0,26204
702715,0,0,252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,6,48,26196
702734,0,0,28,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15718,64,16,0,0,0,0,0,18,0,26060
702775,0,0,6,0,0,123,0,-301,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,25718
702777,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24768
702788,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24763
702809,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24765
702835,0,0,6,0,0,13,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,25066
702872,0,0,28,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15712,64,16,0,0,0,0,0,18,0,26058
702883,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15716,0,0,0,0,0,0,0,1,0,26054
702940,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8305,0,12,0,0,0,0,0,22,7,25201
702944,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24760
702949,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2616,0,0,0,0,0,0,0,0,0,25078
703037,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15725,64,16,0,0,0,0,0,18,0,26140
703094,0,0,76,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,180660,0,16,0,0,0,0,0,32,0,25720
703142,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24756
703170,0,0,86,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,40,0,24758
703207,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8868,0,0,0,0,0,0,0,1,0,26394
703215,0,0,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,316,0,0,0,0,0,0,0,25,0,28001
703298,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15712,64,16,0,0,0,0,0,18,0,26617
703529,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,27771
703609,0,0,24,0,0,0,0,2,0,1,0,1,21716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26427
703624,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,8,0,25822
703638,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15717,64,16,0,0,0,0,0,18,0,26284
703650,0,0,24,0,0,0,0,0,1,1,0,0,21816,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26668
703896,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,1,0,26553
703939,0,0,6,0,0,69,0,299,0,1,0,201,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,27534
704053,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16125,64,16,0,0,0,0,0,1,32,28008
704055,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16126,64,16,0,0,0,0,0,1,32,28010
704066,0,0,6,0,0,22,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,28164
704102,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16124,64,16,0,0,0,0,0,1,32,27884
704397,0,0,6,0,0,13,0,69,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,26726
