Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
获得血帆舰长之帽……然后出门去呼吸一点新鲜空气。,遵命，船长！,头衔：血帆舰队司令,871,-1,-1,0,81,0,0,0,118,133168,126652,0
在一场战歌要塞的战斗中归还5面旗帜。,疯狂防御者,,872,489,-1,0,14804,0,10,0,5,236372,126332,0
在不损失任何一名上尉或任何一座哨塔的情况下获得奥特兰克山谷的胜利。,完美霜狼,,873,30,0,0,14801,0,20,0,12,133285,125883,0
在80级时获得200场竞技场积分赛的胜利。,坚定的复仇者,,875,-1,-1,398,165,0,10,0,3,236535,122178,0
在80级时获得300场竞技场积分赛的胜利。,野蛮的坚定,奖励：蛮力战袍,876,-1,-1,875,165,0,10,0,4,236536,127716,0
烘焙一块美味巧克力蛋糕。,蛋糕不是谎言,,877,-1,-1,0,170,0,10,0,6,133783,121530,0
抓住下列稀有鱼类中的一条。,没跑掉的鱼,,878,-1,-1,0,171,1,10,0,11,133921,123683,0
拥有一种无法再获得的原始史诗坐骑。,古典坐骑,,879,-1,-1,0,81,1,0,0,119,132248,125208,0
从祖尔格拉布的高阶祭司塞卡尔那里获取迅捷祖利安猛虎。,迅捷祖利安猛虎,,880,-1,-1,0,81,1,0,0,122,132242,127801,0
从祖尔格拉布的血领主曼多基尔那里获取拉扎什迅猛龙。,拉扎什迅猛龙,,881,-1,-1,0,81,1,0,0,123,132253,122964,0
从卡拉赞的猎手阿图门那里获取炽热战马的缰绳。,炽热战马的缰绳,,882,-1,-1,0,81,1,0,0,124,132238,123694,0
从塞泰克大厅的安苏那里获取乌鸦之神的缰绳。,乌鸦之神的缰绳,,883,-1,-1,0,81,1,0,0,125,132372,125304,0
从魔导师平台的凯尔萨斯·逐日者那里获取迅捷白色陆行鸟。,迅捷白色陆行鸟,,884,-1,-1,0,81,1,0,0,126,132235,122966,0
从风暴要塞的凯尔萨斯·逐日者那里获取奥的灰烬。,奥的灰烬,,885,-1,-1,0,81,1,0,0,127,134468,127796,0
获取《燃烧的远征》竞技场第一赛季的迅捷虚空幼龙。,迅捷虚空幼龙,,886,-1,-1,0,81,1,0,0,133,132249,127803,0
获取《燃烧的远征》竞技场第二赛季的残酷角斗士的虚空幼龙。,残酷角斗士的虚空幼龙,,887,-1,-1,0,81,1,0,0,134,132249,123697,0
获取《燃烧的远征》竞技场第三赛季的复仇角斗士的虚空幼龙。,复仇角斗士的虚空幼龙,,888,-1,-1,0,81,1,0,0,135,132249,125542,0
学习中级骑术。,迅如闪电,,889,-1,-1,891,92,0,10,0,18,132225,123700,0
学习高级骑术。,向远方奔跑,,890,-1,-1,889,92,0,10,0,19,132239,123908,0
学习初级骑术。,驾！,,891,-1,-1,0,92,0,10,0,17,132261,123652,0
学习专家级骑术。,这就对了,,892,-1,-1,890,92,0,10,0,20,132268,123910,0
从赞加沼泽的塞纳里奥远征队那里购买一头塞纳里奥作战角鹰兽。,塞纳里奥作战角鹰兽,,893,-1,-1,0,14865,1,10,0,3,132265,131967,0
在沙塔尔天空卫队阵营中达到崇拜声望。,翱翔在斯克提斯,,894,-1,-1,0,14865,0,10,0,4,132191,129049,0
在奥格瑞拉阵营中达到崇拜声望。,每日一任务，食人魔全无忧,,896,-1,-1,0,14865,0,10,0,5,133594,123654,0
在破碎残阳阵营中达到崇拜声望。,残阳勇士,,897,-1,-1,0,14865,0,10,0,6,134993,124459,0
在灵翼之龙阵营中达到崇拜声望。,灵翼之翼,,898,-1,-1,0,14865,0,10,0,7,132250,123309,0
在库雷尼阵营中达到崇拜声望。,库雷尼,,899,-1,1,0,14865,0,15,0,8,134060,125126,0
在孢子村阵营中达到崇拜声望。,孢子村之友,,900,-1,-1,0,14865,0,15,0,11,134532,125545,0
在玛格汉阵营中达到崇拜声望。,德拉诺的玛格汉,,901,-1,0,0,14865,0,15,0,9,134060,124700,0
在星界财团阵营中达到崇拜声望。,首席崇拜官,,902,-1,-1,0,14865,0,10,0,10,132881,126168,0
在占星者阵营或奥尔多阵营中达到崇拜声望。,分裂的沙塔斯,,903,-1,-1,0,14865,1,10,0,12,135745,123311,0
完成下列5个老渔夫巴尔洛的钓鱼日常任务。,老渔夫巴尔洛,,905,-1,-1,0,171,0,10,0,16,236575,125306,0
完成下列4个巨石洛克洛的烹饪日常任务。,香味弥漫,,906,-1,-1,0,170,0,10,0,7,133778,125248,0
在战歌峡谷、阿拉希盆地和奥特兰克山谷中达到崇拜声望。,审判者,头衔奖励：审判者,907,-1,1,0,95,0,20,0,36,134474,127466,0
完成下列80级“战斗的召唤”战场日常任务。,战斗的召唤！,,908,-1,1,0,95,0,10,0,37,236309,123862,0
完成下列80级“战斗的召唤”战场日常任务。,战斗的召唤！,,909,-1,0,0,95,0,10,0,38,236309,124867,0
祭拜地下城中的长者。,地下城中的长者,,910,-1,-1,0,160,0,10,0,13,135982,124702,0
祭拜卡利姆多的长者。,卡利姆多的长者,,911,-1,-1,0,160,0,10,0,11,135982,126058,0
祭拜东部王国的长者。,东部王国的长者,,912,-1,-1,0,160,0,10,0,10,135982,127617,0
完成下列春节成就。,尊敬长者,头衔奖励：长者,913,-1,-1,0,155,0,30,0,1,236704,125435,0
祭拜部落主城中的长者。,部落的长者,,914,-1,-1,0,160,0,10,0,14,135982,126164,0
祭拜联盟主城中的长者。,联盟的长者,,915,-1,-1,0,160,0,10,0,15,135982,122868,0
在25人团队副本中死亡的总次数,在25人团队副本中死亡的总次数,,916,-1,-1,0,125,0,0,9,5,136243,123328,0
在10人团队副本中死亡的总次数,在10人团队副本中死亡的总次数,,917,-1,-1,0,125,0,0,9,4,136243,121887,0
在5人地下城副本中死亡的总次数,在5人地下城副本中死亡的总次数,,918,-1,-1,0,125,0,0,1,2,136243,132285,0
通过拍卖行所得金币,通过拍卖行所得金币,,919,-1,-1,0,140,0,0,1,5,136243,129051,0
向商人出售物品所得金币,向商人出售物品所得金币,,921,-1,-1,0,140,0,0,1,10,136243,122872,0
饮用法力药水,饮用法力药水,,922,-1,-1,0,145,0,0,9,7,136243,127086,0
饮用药剂,饮用药剂,,923,-1,-1,0,145,0,0,9,10,136243,122014,0
达到崇拜的诺森德声望,达到崇拜的诺森德声望,,924,-1,-1,0,147,0,0,33,4,136243,128200,0
达到崇拜的外域声望,达到崇拜的外域声望,,925,-1,-1,0,147,0,0,33,5,136243,122874,0
达到崇拜的部落声望,达到崇拜的部落声望,,926,-1,0,0,147,0,0,33,7,136243,122893,0
装备史诗物品的数量,装备史诗物品的数量,,927,-1,-1,0,191,0,0,33,1,136243,123810,0
购买额外的银行栏位,购买额外的银行栏位,,928,-1,-1,0,191,0,0,1,7,136243,122118,0
接触的阵营总量,接触的阵营总量,,931,-1,-1,0,147,0,0,1,8,136243,123035,0
进入5人地下城副本的次数,进入5人地下城副本的次数,,932,-1,-1,0,14807,0,0,1,1,136243,127328,0
进入10人团队副本的次数,进入10人团队副本的次数,,933,-1,-1,0,14807,0,0,1,7,136243,123037,0
进入25人团队副本的次数,进入25人团队副本的次数,,934,-1,-1,0,14807,0,0,1,8,136243,123830,0
击败年兽并完成“艾露恩的祝福”任务。,艾露恩的祝福,,937,-1,-1,0,160,0,10,0,9,237537,127650,0
在诺森德完成包括“母龙之怒”在内的所有赫米特·奈辛瓦里任务。,诺森德的雪,,938,-1,-1,0,14863,0,10,0,17,132187,125282,0
在纳格兰完成包括“终极挑战”在内的所有赫米特·奈辛瓦里任务。,白色雷象一般的山丘,,939,-1,-1,0,14862,0,10,0,1,132254,128511,0
在荆棘谷完成包括“荆棘谷的青山”和“王牌猎人”在内的所有赫米特·奈辛瓦里任务。,荆棘谷的青山,,940,-1,-1,0,14861,0,10,0,1,132267,126916,0
完成“荆棘谷的青山”、“白色雷象一般的山丘”和“诺森德的雪”成就。,赫米特·奈辛瓦里：收集任务,,941,-1,-1,0,96,0,10,0,15,135614,122004,0
将你在木喉要塞、孢子村和库雷尼势力中的声望从冷淡提升到崇拜。,外交家,头衔奖励：外交家,942,-1,1,0,201,0,25,0,12,133146,124168,0
将你在木喉要塞、孢子村和玛格汉势力中的声望从冷淡提升到崇拜。,外交家,头衔奖励：外交家,943,-1,0,0,201,0,25,0,13,133146,123039,0
在木喉要塞阵营中达到崇拜声望。,熊怪之友,,944,-1,-1,0,14864,0,15,0,2,236696,126101,0
在银色黎明和银色北伐军阵营中达到崇拜声望。,银色勇士,头衔奖励：银色勇士,945,-1,-1,0,201,0,25,0,14,135921,127798,0
在银色黎明阵营中达到崇拜声望。,银色黎明,,946,-1,-1,0,14864,0,15,0,1,133440,129053,0
在银色北伐军阵营中达到崇拜声望。,银色北伐军,,947,-1,-1,0,14866,0,15,0,1,133441,122169,0
在5座主城中都达到崇拜声望。,联盟的大使,头衔奖励：大使,948,-1,1,0,201,0,10,0,11,236592,127078,0
在卡鲁亚克阵营中达到崇拜声望。,海象人的偶像,,949,-1,-1,0,14866,0,15,0,2,236697,127163,0
在狂心氏族阵营中达到崇拜声望。,狂心氏族,,950,-1,-1,0,14866,0,10,0,3,132266,127522,0
在神谕者阵营中达到崇拜声望。,神谕者,,951,-1,-1,0,14866,0,10,0,4,134169,122171,0
在神谕者和狂心氏族阵营中达到崇拜声望。,索拉查雇佣兵,,952,-1,-1,0,14866,0,10,0,5,136056,126778,0
在塞纳里奥议会和塞纳里奥远征队阵营中达到崇拜声望。,塞纳留斯的卫士,头衔奖励：塞纳留斯的卫士,953,-1,-1,0,201,0,25,0,15,132280,122180,0
在海达希亚水元素阵营中达到崇拜声望。,海达希亚水元素,,955,-1,-1,0,14864,0,10,0,4,135862,121528,0
在诺兹多姆的子嗣阵营中达到崇拜声望。,诺兹多姆的子嗣,,956,-1,-1,0,14864,0,10,0,5,134156,127165,0
在赞达拉部族阵营中达到崇拜声望。,赞达拉部族的英雄,,957,-1,-1,0,14864,0,10,0,3,132529,123127,0
在灰舌死誓者阵营中达到崇拜声望。,死誓者的誓言,,958,-1,-1,0,14865,0,10,0,13,236691,123129,0
在流沙之鳞阵营中达到崇拜声望。,流沙之鳞,,959,-1,-1,0,14865,0,10,0,14,132856,127167,0
在紫罗兰之眼阵营中达到崇拜声望。,紫罗兰之眼,,960,-1,-1,0,14865,0,10,0,15,135933,126808,0
为狂心氏族阵营完成下列8个日常任务。,狂心的荣誉,,961,-1,-1,0,14863,0,10,0,15,236824,122217,0
为神谕者阵营完成下列8个日常任务。,神谕者的救星,,962,-1,-1,0,14863,0,10,0,16,236827,127505,0
找到卡利姆多的糖罐。,卡利姆多的糖果,,963,-1,1,0,158,0,10,0,18,236546,127524,0
从65码的高度掉落下来，但是不摔死。,失足坠落？,,964,-1,-1,0,92,0,10,0,21,237570,122909,0
找到卡利姆多的糖罐。,卡利姆多的糖果,,965,-1,0,0,158,0,10,0,14,236546,125327,0
找到东部王国的糖罐。,东部王国的糖果,,966,-1,1,0,158,0,10,0,19,133983,127718,0
找到东部王国的糖罐。,东部王国的糖果,,967,-1,0,0,158,0,10,0,15,133983,127127,0
找到外域的糖罐。,外域的糖果,,968,-1,0,0,158,0,10,0,16,133985,125777,0
找到外域的糖罐。,外域的糖果,,969,-1,1,0,158,0,10,0,20,133985,122911,0
完成卡利姆多、东部王国和外域的糖果成就。,艾泽拉斯的糖果,,970,-1,1,0,158,0,20,0,21,133984,122120,0
完成卡利姆多、东部王国和外域的糖果成就。,艾泽拉斯的糖果,,971,-1,0,0,158,0,20,0,17,133984,123121,0
从任意一座旅店的糖罐里获取糖果。,不给糖果就捣乱！,,972,-1,-1,0,158,0,10,0,1,133986,123125,0
完成5个日常任务。,完成5个日常任务,,973,-1,-1,0,96,0,10,0,9,236672,125169,0
完成50个日常任务。,完成50个日常任务,,974,-1,-1,973,96,0,10,0,10,236673,121930,0
完成200个日常任务。,完成200个日常任务,,975,-1,-1,974,96,0,10,0,11,236674,125100,0
完成500个日常任务。,完成500个日常任务,,976,-1,-1,975,96,0,10,0,12,236675,127326,0
完成1000个日常任务。,完成1000个日常任务,,977,-1,-1,976,96,0,10,0,13,236676,123405,0
完成3000个任务。,完成3000个任务,头衔奖励：搜寻者,978,-1,-1,32,96,0,50,0,8,236671,127361,0
在万圣节期间获得一张劣质面具。,面具怪杰,,979,-1,-1,0,158,1,10,0,5,133569,123407,0
在万圣节期间，从血色修道院的无头骑士那里获取无头骑士的缰绳。,无头骑士的缰绳,,980,-1,-1,0,81,1,0,0,121,132501,123497,0
使用牙签，展现你的闪亮笑容。,闪亮的微笑,,981,-1,-1,0,158,0,10,0,7,236550,121918,0
对五个种族的敌人分别进行一次荣誉击杀。,知己知彼,,1005,-1,0,0,95,0,10,0,13,132155,123043,0
在你所属阵营的任意主城中杀死50个敌对阵营的玩家。,城市卫兵,,1006,-1,0,0,95,0,10,136,18,236629,124785,0
在龙眠联军阵营中达到崇拜声望。,龙眠联军,,1007,-1,-1,0,14866,0,10,0,6,236699,126790,0
在肯瑞托阵营中达到崇拜声望。,肯瑞托,,1008,-1,-1,0,14866,0,10,0,7,236693,121555,0
在黑锋骑士团阵营中达到崇拜声望。,黑锋骑士团,,1009,-1,-1,0,14866,0,10,0,8,236694,121321,0
在银色北伐军、龙眠联军、肯瑞托和黑锋骑士团阵营中达到崇拜声望。,诺森德先锋,,1010,-1,-1,0,14866,0,20,0,9,136001,125128,0
在部落先遣军中达到崇拜声望。,北地之风,,1011,-1,0,0,14866,0,20,0,10,136003,127503,0
在联盟先遣军中达到崇拜声望。,北地之风,,1012,-1,1,0,14866,0,20,0,11,136002,126158,0
在35个势力中达到崇拜声望。,35个声望崇拜,,1014,-1,-1,518,201,0,10,0,8,236687,126156,0
在40个势力中达到崇拜声望。,40个声望崇拜,头衔奖励：崇高者,1015,-1,-1,1014,201,0,10,0,9,236688,123916,0
获得一只小宠物。,我可以养它吗？,,1017,-1,-1,0,92,0,10,0,23,132599,127178,0
收集10种不同的战袍。,十件战袍,,1020,-1,-1,621,92,10,10,160,29,135026,123131,621
装备过25种不同的战袍。,二十五件战袍,奖励：成就战袍,1021,-1,-1,1020,92,25,10,160,30,132671,121557,621
祭拜东部王国的火焰。,东部王国护焰者,,1022,-1,1,0,161,0,10,0,4,135265,127569,0
祭拜卡利姆多的火焰。,卡利姆多护焰者,,1023,-1,1,0,161,0,10,0,5,135265,121946,0
祭拜外域的火焰。,外域护焰者,,1024,530,1,0,161,0,10,0,6,135265,122927,0
祭拜东部王国的火焰。,东部王国护火者,,1025,-1,0,0,161,0,10,0,12,135265,125362,0
祭拜卡利姆多的火焰。,卡利姆多护火者,,1026,-1,0,0,161,0,10,0,13,135265,123206,0
祭拜外域的火焰。,外域护火者,,1027,530,0,0,161,0,10,0,14,135265,122935,0
亵渎部落在东部王国的篝火。,东部王国灭火,,1028,-1,1,0,161,0,10,0,8,135820,124258,0
亵渎部落在卡利姆多的篝火。,卡利姆多灭火,,1029,-1,1,0,161,0,10,0,9,135820,125374,0
亵渎部落在外域的篝火。,外域灭火,,1030,-1,1,0,161,0,10,0,10,135820,127808,0
亵渎联盟在东部王国的篝火。,东部王国灭火,,1031,-1,0,0,161,0,10,0,16,135820,124461,0
亵渎联盟在卡利姆多的篝火。,卡利姆多灭火,,1032,-1,0,0,161,0,10,0,17,135820,123295,0
亵渎联盟在外域的篝火。,外域灭火,,1033,-1,0,0,161,0,10,0,18,135820,124795,0
完成“东部王国护焰者”、“卡利姆多护焰者”和“外域护焰者”成就。,艾泽拉斯的火焰,,1034,-1,1,0,161,0,10,0,7,135807,126188,0
完成“东部王国灭火”、“卡利姆多灭火”和“外域灭火”成就。,亵渎部落,,1035,-1,1,0,161,0,10,0,11,135820,122974,0
完成“东部王国护火者”、“卡利姆多护火者”和“外域护火者”成就。,艾泽拉斯的火焰,,1036,-1,0,0,161,0,10,0,15,135807,123049,0
完成“东部王国灭火”、“卡利姆多灭火”和“外域灭火”成就。,亵渎联盟,,1037,-1,0,0,161,0,10,0,19,135820,125589,0
完成下列仲夏火焰节成就。,护焰者,头衔奖励：护焰者,1038,-1,1,0,155,0,20,0,7,135268,125495,0
完成下列仲夏火焰节成就。,护火者,头衔奖励：护火者,1039,-1,0,0,155,0,20,0,8,135269,123321,0
完成哈特曼中士交予的破坏稻草人庆典和清理南海镇臭气弹的任务，把部落的万圣节搞砸。,糟糕的万圣节,,1040,-1,1,0,158,0,10,0,8,236549,125734,0
完成黑暗召唤者雅恩卡交予的在南海镇向酒桶里扔烂鸡蛋和在镇中投掷臭气弹的任务，把联盟的万圣节搞砸。,糟糕的万圣节,,1041,-1,0,0,158,0,10,0,9,236549,126125,0
拥抱的次数,拥抱的次数,,1042,-1,-1,0,131,0,0,1,1,136243,122978,0
对战利品掷贪婪骰子的次数,对战利品掷贪婪骰子的次数,,1043,-1,-1,0,191,0,0,1,8,136243,133359,0
对战利品掷需求骰子的次数,对战利品掷需求骰子的次数,,1044,-1,-1,0,191,0,0,1,9,136243,122980,0
欢呼的总次数,欢呼的总次数,,1045,-1,-1,0,131,0,0,1,5,136243,121330,0
捂脸次数,捂脸次数,,1047,-1,-1,0,131,0,0,1,2,136243,122982,0
在2v2比赛中死亡,在2v2比赛中死亡,,1057,-1,-1,0,123,0,0,1,1,136243,132316,0
挥手次数,挥手次数,,1065,-1,-1,0,131,0,0,1,6,136243,123085,0
大笑的总次数,大笑的总次数,,1066,-1,-1,0,131,0,0,9,4,136243,123087,0
哭泣次数,哭泣次数,,1067,-1,-1,0,131,0,0,1,3,136243,125810,0
消灭击碎者克里丹（鲜血熔炉）,消灭击碎者克里丹（鲜血熔炉）,,1068,542,-1,0,14822,0,5,1,1,136124,121910,0
杀死节点亲王沙法尔（法力陵墓）,杀死节点亲王沙法尔（法力陵墓）,,1069,557,-1,0,14822,0,5,1,2,136039,131939,0
消灭时空猎手（逃离敦霍尔德）,消灭时空猎手（逃离敦霍尔德）,,1070,560,-1,0,14822,0,5,1,3,134156,123093,0
消灭夸格米拉（奴隶围栏）,消灭夸格米拉（奴隶围栏）,,1071,547,-1,0,14822,0,5,1,4,134186,123095,0
消灭黑色阔步者（幽暗沼泽）,消灭黑色阔步者（幽暗沼泽）,,1072,546,-1,0,14822,0,5,1,5,136029,124914,0
消灭大主教玛拉达尔（奥金尼地穴）,消灭大主教玛拉达尔（奥金尼地穴）,,1073,558,-1,0,14822,0,5,1,6,135188,123263,0
消灭利爪之王艾吉斯（塞泰克大厅）,消灭利爪之王艾吉斯（塞泰克大厅）,,1074,556,-1,0,14822,0,5,1,7,132926,125403,0
消灭摩摩尔（暗影迷宫）,消灭摩摩尔（暗影迷宫）,,1075,555,-1,0,14822,0,5,1,8,133534,125512,0
消灭埃欧努斯（开启黑暗之门）,消灭埃欧努斯（开启黑暗之门）,,1076,269,-1,0,14822,0,5,1,9,134154,132289,0
消灭督军卡利瑟里斯（蒸汽地窟）,消灭督军卡利瑟里斯（蒸汽地窟）,,1077,545,-1,0,14822,0,5,1,10,135127,126210,0
消灭酋长卡加斯·刃拳（破碎大厅）,消灭酋长卡加斯·刃拳（破碎大厅）,,1078,540,-1,0,14822,0,5,1,11,132344,126121,0
消灭计算者帕萨雷恩（能源舰）,消灭计算者帕萨雷恩（能源舰）,,1079,554,-1,0,14822,0,5,1,12,135480,123918,0
消灭迁跃扭木（生态船）,消灭迁跃扭木（生态船）,,1080,553,-1,0,14822,0,5,1,13,135692,128214,0
消灭预言者斯克瑞斯（禁魔监狱）,消灭预言者斯克瑞斯（禁魔监狱）,,1081,552,-1,0,14822,0,5,1,14,132776,124734,0
消灭凯尔萨斯·逐日者（魔导师平台）,消灭凯尔萨斯·逐日者（魔导师平台）,,1082,585,-1,0,14822,0,5,1,15,134373,132867,0
消灭玛克扎尔王子（卡拉赞）,消灭玛克扎尔王子（卡拉赞）,,1083,532,-1,0,14822,0,5,1,16,135735,123982,0
消灭祖尔金（祖阿曼）,消灭祖尔金（祖阿曼）,,1084,568,-1,0,14822,0,5,1,17,133095,123920,0
消灭格鲁尔（格鲁尔的巢穴）,消灭格鲁尔（格鲁尔的巢穴）,,1085,565,-1,0,14822,0,5,1,18,135084,132645,0
消灭玛瑟里顿（玛瑟里顿的巢穴）,消灭玛瑟里顿（玛瑟里顿的巢穴）,,1086,544,-1,0,14822,0,5,1,19,135564,125514,0
消灭瓦丝琪（毒蛇神殿）,消灭瓦丝琪（毒蛇神殿）,,1087,548,-1,0,14822,0,5,1,20,132852,124716,0
消灭凯尔萨斯·逐日者（风暴要塞）,消灭凯尔萨斯·逐日者（风暴要塞）,,1088,550,-1,0,14822,0,5,1,21,135208,128934,0
消灭伊利丹·怒风（黑暗神殿）,消灭伊利丹·怒风（黑暗神殿）,,1089,564,-1,0,14822,0,5,1,22,135561,126212,0
消灭基尔加丹（太阳之井高地）,消灭基尔加丹（太阳之井高地）,,1090,580,-1,0,14822,0,5,1,23,134993,124718,0
杀死艾德温·范克里夫（死亡矿井）,杀死艾德温·范克里夫（死亡矿井）,,1091,36,-1,0,14821,0,5,1,1,133694,126214,0
消灭大法师阿鲁高（影牙城堡）,消灭大法师阿鲁高（影牙城堡）,,1092,33,-1,0,14821,0,5,1,3,135752,126119,0
杀死莫格莱尼（血色修道院）,杀死莫格莱尼（血色修道院）,,1093,189,-1,0,14821,0,5,1,2,133154,123922,0
消灭乌克兹·沙顶（祖尔法拉克）,消灭乌克兹·沙顶（祖尔法拉克）,,1094,209,-1,0,14821,0,5,1,5,132482,124720,0
消灭达格兰·索瑞森大帝（黑石深渊）,消灭达格兰·索瑞森大帝（黑石深渊）,,1095,230,-1,0,14821,0,5,1,6,132839,121201,0
消灭达基萨斯将军（黑石塔）,杀死达基萨斯将军（黑石尖塔）,,1096,229,-1,0,14821,0,5,1,7,134966,128218,0
杀死瑞文戴尔男爵（斯坦索姆）,杀死瑞文戴尔男爵（斯坦索姆）,,1097,329,-1,0,14821,0,5,1,4,237511,129790,0
消灭奥妮克希亚（奥妮克希亚的巢穴）,消灭奥妮克希亚（奥妮克希亚的巢穴）,,1098,249,-1,0,14821,0,5,1,9,134153,125417,0
消灭拉格纳罗斯（熔火之心）,消灭拉格纳罗斯（熔火之心）,,1099,409,-1,0,14821,0,5,1,8,135790,132287,0
消灭奈法利安（黑翼之巢）,消灭奈法利安（黑翼之巢）,,1100,469,-1,0,14821,0,5,1,10,134154,131444,0
消灭克苏恩（安其拉神殿）,消灭克苏恩（安其拉神殿）,,1101,531,-1,0,14821,0,5,1,12,133575,126160,0
消灭哈卡（祖尔格拉布）,消灭哈卡（祖尔格拉布）,,1102,309,-1,0,14821,0,5,1,11,133798,124722,0
《巫妖王之怒》5人副本完成次数（杀死最终首领）,《巫妖王之怒》5人副本完成次数（杀死最终首领）,,1103,-1,-1,0,14807,0,0,9,9,136243,125419,0
《巫妖王之怒》10人团队副本完成次数（杀死最终首领）,《巫妖王之怒》10人团队副本完成次数（杀死最终首领）,,1104,-1,-1,0,14807,0,0,9,10,136243,123966,0
在风暴之眼中死亡,在风暴之眼中死亡,,1106,-1,-1,0,124,0,0,1,4,136243,123980,0
在3v3比赛中死亡,在3v3比赛中死亡,,1107,-1,-1,0,123,0,0,1,2,136243,124724,0
在5v5比赛中死亡,在5v5比赛中死亡,,1108,-1,-1,0,123,0,0,1,3,136243,124726,0
5v5竞技场荣誉消灭,5v5竞技场荣誉消灭,,1109,-1,-1,0,136,0,0,1,9,136243,123058,0
3v3竞技场荣誉消灭,3v3竞技场荣誉消灭,,1110,-1,-1,0,136,0,0,1,8,136243,132465,0
2v2竞技场荣誉消灭,2v2竞技场荣誉消灭,,1111,-1,-1,0,136,0,0,1,7,136243,124728,0
风暴之眼荣誉消灭,风暴之眼荣誉消灭,,1112,-1,-1,0,136,0,0,1,13,136243,121286,0
奥特兰克山谷荣誉消灭,奥特兰克山谷荣誉消灭,,1113,-1,-1,0,136,0,0,1,10,136243,121288,0
阿拉希盆地荣誉消灭,阿拉希盆地荣誉消灭,,1114,-1,-1,0,136,0,0,1,11,136243,121742,0
战歌峡谷荣誉消灭,战歌峡谷荣誉消灭,,1115,-1,-1,0,136,0,0,1,12,136243,126786,0
最常使用的绷带,最常使用的绷带,,1125,-1,-1,0,145,0,0,17,2,136243,121744,344
从敌对阵营的主城中窃取烈焰，并完成“盗贼的奖励”任务。,火焰节之王,,1145,-1,-1,0,161,1,10,0,3,133076,121943,0
花费在旅行上的金币,花费在旅行上的金币,,1146,-1,-1,0,140,0,0,1,11,136243,123079,0
花费在理发店中的金币,花费在理发店中的金币,,1147,-1,-1,0,140,0,0,1,12,136243,125713,0
花费在邮寄信件上的金币,花费在邮寄信件上的金币,,1148,-1,-1,0,140,0,0,1,13,136243,123081,0
重新分配天赋,重新分配天赋,,1149,-1,-1,0,130,0,0,1,1,136243,121905,0
花费在修改天赋上的金币,花费在修改天赋上的金币,,1150,-1,-1,0,140,0,0,1,14,136243,124912,0
在奥特兰克山谷的雷矛大厅中杀死50名敌对玩家。,忠诚的卫士,,1151,30,1,0,14801,0,10,0,6,236368,123060,0
在一场阿拉希盆地的战斗中防守3座基地。,固若金汤,,1153,-1,-1,0,14802,0,10,0,6,236346,123083,0
在与其他玩家的决斗中获胜。,决斗赢家,,1157,-1,-1,0,95,0,10,0,10,132148,124409,0
在80级2v2竞技场战队中达到2200个人等级。,两人世界：2200,,1159,-1,-1,401,165,0,10,0,9,236329,140622,0
在80级3v3竞技场战队中达到2200个人等级。,三人行：2200,,1160,-1,-1,405,165,0,10,0,13,236336,140630,0
在80级5v5竞技场战队中达到2200个人等级。,五子登科：2200,,1161,-1,-1,404,165,0,10,0,17,236343,140638,0
在80级时获得连续10场排位赛的胜利，且保持战队等级在1800以上。,再接再厉,,1162,-1,-1,0,165,0,10,0,19,135805,125765,0
在本阵营占领两座矿洞的情况下获得奥特兰克山谷的胜利。,毫不浪费,,1164,30,0,0,14801,0,10,0,8,236389,121777,0
装备哈莉丝·西尔顿的“巨无霸”背包。,我的背包是“巨无霸”,,1165,-1,-1,0,92,0,10,0,35,133660,126788,0
在奥特兰克山谷中拾取提古勒的签名照。,曝光的照片,,1166,30,-1,0,14801,0,10,0,18,134946,126123,0
完成下列奥特兰克山谷成就。,奥特兰克山谷主宰,,1167,-1,1,0,14801,0,25,0,19,133308,121205,0
完成下列奥特兰克山谷成就。,奥特兰克山谷主宰,,1168,-1,0,0,14801,0,25,0,20,133308,125405,0
完成下列阿拉希盆地成就。,阿拉希盆地主宰,,1169,-1,1,0,14802,0,25,0,16,133282,126080,0
完成下列阿拉希盆地成就。,阿拉希盆地主宰,,1170,-1,0,0,14802,0,25,0,17,133282,127816,0
完成下列风暴之眼成就。,风暴之眼主宰,,1171,-1,-1,0,14803,0,25,0,13,136032,125237,0
完成下列战歌峡谷成就。,战歌峡谷主宰,,1172,-1,1,0,14804,0,25,0,19,134420,124812,0
完成下列战歌峡谷成就。,战歌峡谷主宰,,1173,-1,0,0,14804,0,25,0,20,134420,124824,0
完成下列竞技场成就。,竞技场大师,头衔奖励：竞技场大师,1174,-1,-1,0,165,0,50,0,25,236541,124836,0
完成下列战场成就。,战斗大师,头衔奖励：战斗大师,1175,-1,0,0,95,0,50,0,44,236626,124845,0
拾取100金币。,积少成多,,1176,-1,-1,0,92,0,10,0,12,133789,121891,0
拾取1000金币。,积少成多,,1177,-1,-1,1176,92,0,10,0,13,133787,132302,0
拾取5000金币。,积少成多,,1178,-1,-1,1177,92,0,10,0,14,133786,125259,0
拾取10000金币。,积少成多,,1180,-1,-1,1178,92,0,10,0,15,133785,121941,0
拾取25000金币。,积少成多,,1181,-1,-1,1180,92,0,10,0,16,133784,127125,0
通过任务奖励获得10000金币。,养家糊口,,1182,-1,-1,0,96,0,10,0,17,133799,121893,0
