Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"전장 참가 횟수","전장 참가 횟수",,839,-1,-1,0,153,0,0,9,1,136243,126951,0
"전장에서 승리","전장에서 승리",,840,-1,-1,0,153,0,0,9,3,136243,123459,0
"저습지 탐험 및 지역 발견","저습지 탐험",,841,-1,-1,0,14777,0,10,0,7,236853,126140,0
"텔드랏실 탐험 및 지역 발견","텔드랏실 탐험",,842,-1,-1,0,14778,0,10,0,3,236740,124236,0
"황천의 폭풍 탐험 및 지역 발견","황천의 폭풍 탐험",,843,-1,-1,0,14779,0,10,0,6,236811,123382,0
"어둠의 해안 탐험 및 지역 발견","어둠의 해안 탐험",,844,-1,-1,0,14778,0,10,0,6,236739,127706,0
"잿빛 골짜기 탐험 및 지역 발견","잿빛 골짜기 탐험",,845,-1,-1,0,14778,0,10,0,8,236713,126972,0
"버섯구름 봉우리 탐험 및 지역 발견","버섯구름 봉우리 탐험",,846,-1,-1,0,14778,0,10,0,9,236848,126991,0
"돌발톱 산맥 탐험 및 지역 발견","돌발톱 산맥 탐험",,847,-1,-1,0,14778,0,10,0,10,236831,127488,0
"잊혀진 땅 탐험 및 지역 발견","잊혀진 땅 탐험",,848,-1,-1,0,14778,0,10,0,11,236742,127001,0
"페랄라스 탐험 및 지역 발견","페랄라스 탐험",,849,-1,-1,0,14778,0,10,0,13,236764,127552,0
"먼지진흙 습지대 탐험 및 지역 발견","먼지진흙 습지대 탐험",,850,-1,-1,0,14778,0,10,0,12,236758,127353,0
"타나리스 사막 탐험 및 지역 발견","타나리스 사막 탐험",,851,-1,-1,0,14778,0,10,0,14,236846,123940,0
"아즈샤라 탐험 및 지역 발견","아즈샤라 탐험",,852,-1,-1,0,14778,0,10,0,15,236714,127905,0
"악령의 숲 탐험 및 지역 발견","악령의 숲 탐험",,853,-1,-1,0,14778,0,10,0,16,236763,125345,0
"운고로 분화구 탐험 및 지역 발견","운고로 분화구 탐험",,854,-1,-1,0,14778,0,10,0,17,236850,121720,0
"달의 숲 탐험 및 지역 발견","달의 숲 탐험",,855,-1,-1,0,14778,0,10,0,18,135758,127084,0
"실리더스 탐험 및 지역 발견","실리더스 탐험",,856,-1,-1,0,14778,0,10,0,19,236829,125171,0
"여명의 설원 탐험 및 지역 발견","여명의 설원 탐험",,857,-1,-1,0,14778,0,10,0,20,236854,121728,0
"유령의 땅 탐험 및 지역 발견","유령의 땅 탐험",,858,-1,-1,0,14777,0,10,0,9,236765,125284,0
"영원노래 숲 탐험 및 지역 발견","영원노래 숲 탐험",,859,-1,-1,0,14777,0,10,0,4,236762,125516,0
"하늘안개 섬 탐험 및 지역 발견","하늘안개 섬 탐험",,860,-1,-1,0,14778,0,10,0,4,236715,127470,0
"핏빛안개 섬 탐험 및 지역 발견","핏빛안개 섬 탐험",,861,-1,-1,0,14778,0,10,0,7,236721,124936,0
"지옥불 반도 탐험 및 지역 발견","지옥불 반도 탐험",,862,-1,-1,0,14779,0,10,0,1,236778,126662,0
"장가르 습지대 탐험 및 지역 발견","장가르 습지대 탐험",,863,-1,-1,0,14779,0,10,0,2,236855,122943,0
"어둠달 골짜기 탐험 및 지역 발견","어둠달 골짜기 탐험",,864,-1,-1,0,14779,0,10,0,7,236816,127306,0
"칼날 산맥 탐험 및 지역 발견","칼날 산맥 탐험",,865,-1,-1,0,14779,0,10,0,5,236719,124055,0
"나그란드 탐험 및 지역 발견","나그란드 탐험",,866,-1,-1,0,14779,0,10,0,4,236810,127286,0
"테로카르 숲 탐험 및 지역 발견","테로카르 숲 탐험",,867,-1,-1,0,14779,0,10,0,3,236847,125465,0
"쿠엘다나스 섬 탐험 및 지역 발견","쿠엘다나스 섬 탐험",,868,-1,-1,0,14777,1,10,0,25,236806,125458,0
"명예 승수 50,000","명예 승수 50,000",,869,-1,-1,239,95,0,10,0,8,236660,122962,0
"명예 승수 100,000","명예 승수 100,000","칭호: 호드의 전쟁용사/얼라이언스의 전쟁용사",870,-1,-1,869,95,0,10,0,9,236661,128708,0
"붉은해적단 제독 모자를 획득하여 가끔 신선한 바람 쐬기","제독님, 안녕?","칭호: 붉은해적단 제독",871,-1,-1,0,81,0,0,0,118,133168,126652,0
"전쟁노래 협곡 단일 전투에서 깃발 5회 반환","광포한 수호자",,872,489,-1,0,14804,0,10,0,5,236372,126332,0
"알터랙 계곡에서 경비탑이나 지휘관을 잃지 않고 승리. 얼라이언스 경비탑을 모두 점령해야 함.","서리늑대부족의 승리",,873,30,0,0,14801,0,20,0,12,133285,125883,0
"80 레벨 투기장 본선 전투 승리 200회","복수심에 불타는 집념",,875,-1,-1,398,165,0,10,0,3,236535,122178,0
"80 레벨 투기장 본선 전투 승리 300회","야만적인 집념","보상: 야수의 힘 휘장",876,-1,-1,875,165,0,10,0,4,236536,127716,0
"맛좋은 초콜릿 케이크 굽기","케이크를 정말로 준다니까요!",,877,-1,-1,0,170,0,10,0,6,133783,121530,0
"아래 나열된 희귀 물고기 중 한 마리 낚기",월척이다!,,878,-1,-1,0,171,1,10,0,11,133921,123683,0
"더는 구할 수 없는 과거의 빠른 탈것 소유자","오랜 친구",,879,-1,-1,0,81,1,0,0,119,132248,125208,0
"줄구룹 대사제 데칼에게서 날쌘 줄리안 호랑이 획득","날쌘 줄리안 호랑이",,880,-1,-1,0,81,1,0,0,122,132242,127801,0
"줄구룹의 혈군주 만도키르에게서 날쌘 래즈자쉬 랩터 획득","날쌘 래즈자쉬 랩터",,881,-1,-1,0,81,1,0,0,123,132253,122964,0
"카라잔의 사냥꾼 어튜멘에게서 불타는 전투마 고삐 획득","불타는 전투마 고삐",,882,-1,-1,0,81,1,0,0,124,132238,123694,0
"세데크 전당의 안주에게서 까마귀 군주의 고삐 획득","까마귀 군주의 고삐",,883,-1,-1,0,81,1,0,0,125,132372,125304,0
"마법학자의 정원 캘타스 선스트라이더에게서 날쌘 흰색 매타조 획득","날쌘 흰색 매타조",,884,-1,-1,0,81,1,0,0,126,132235,122966,0
"폭풍우 요새 캘타스 선스트라이더에게서 알라르의 재 획득","알라르의 재",,885,-1,-1,0,81,1,0,0,127,134468,127796,0
"불타는 성전 투기장 1 시즌에서 날쌘 황천의 비룡 획득","날쌘 황천의 비룡",,886,-1,-1,0,81,1,0,0,133,132249,127803,0
"불타는 성전 투기장 2 시즌에서 무자비한 황천의 비룡 획득","무자비한 황천의 비룡",,887,-1,-1,0,81,1,0,0,134,132249,123697,0
"불타는 성전 투기장 3 시즌에서 복수심에 불타는 황천의 비룡 획득","복수심에 불타는 황천의 비룡",,888,-1,-1,0,81,1,0,0,135,132249,125542,0
"수습 타기 배우기","사납고 빠르게",,889,-1,-1,891,92,0,10,0,18,132225,123700,0
"숙련 타기 배우기","저 푸른 초원 속으로",,890,-1,-1,889,92,0,10,0,19,132239,123908,0
"초급 타기 배우기",이랴!,,891,-1,-1,0,92,0,10,0,17,132261,123652,0
"타기의 대가 기술 배우기","필사의 도전",,892,-1,-1,890,92,0,10,0,20,132268,123910,0
"장가르습지대 세나리온 원정대에서 세나리온 전투 히포그리프 획득","세나리온 전투 히포그리프",,893,-1,-1,0,14865,1,10,0,3,132265,131967,0
"샤타리 하늘경비대 확고한 동맹","스케티스 창공을 날아서",,894,-1,-1,0,14865,0,10,0,4,132191,129049,0
"오그릴라 확고한 동맹","하루에 퀘스트 하나면 오우거도 친구된다",,896,-1,-1,0,14865,0,10,0,5,133594,123654,0
"무너진 태양 공격대 확고한 동맹","너무 무너진 당신",,897,-1,-1,0,14865,0,10,0,6,134993,124459,0
"황천의 용군단 확고한 동맹","황천의 날개를 달고",,898,-1,-1,0,14865,0,10,0,7,132250,123309,0
"쿠레나이 확고한 동맹","오, 나의 쿠레나이",,899,-1,1,0,14865,0,15,0,8,134060,125126,0
"스포어가르 확고한 동맹","스포어가르 황제",,900,-1,-1,0,14865,0,15,0,11,134532,125545,0
"마그하르 확고한 동맹","드레노어의 마그하르",,901,-1,0,0,14865,0,15,0,9,134060,124700,0
"무역연합 확고한 동맹","최고 확고 관리자",,902,-1,-1,0,14865,0,10,0,10,132881,126168,0
"점술가 길드 혹은 알도르 사제회 확고한 동맹","분단된 샤트라스",,903,-1,-1,0,14865,1,10,0,12,135745,123311,0
"아래 나열된 노인 발로 일일 퀘스트 5개 완료","노인 발로",,905,-1,-1,0,171,0,10,0,16,236575,125306,0
"로크가 주는 아래 나열된 일일 요리 퀘스트 4개 완료","요리 실력 향상",,906,-1,-1,0,170,0,10,0,7,133778,125248,0
"전쟁노래 협곡, 아라시 분지, 알터랙 계곡 확고한 동맹",심판관,"칭호: 심판관",907,-1,1,0,95,0,20,0,36,134474,127466,0
"아래 나열된 80 레벨용 ""전장으로"" 퀘스트 완료",전장으로!,,908,-1,1,0,95,0,10,0,37,236309,123862,0
"아래 나열된 80 레벨용 ""전장으로"" 퀘스트 완료",전장으로!,,909,-1,0,0,95,0,10,0,38,236309,124867,0
"던전에 있는 장로 방문하기","던전의 장로",,910,-1,-1,0,160,0,10,0,13,135982,124702,0
"칼림도어에 있는 장로 방문하기","칼림도어의 장로",,911,-1,-1,0,160,0,10,0,11,135982,126058,0
"동부 왕국에 있는 장로 방문하기","동부 왕국의 장로",,912,-1,-1,0,160,0,10,0,10,135982,127617,0
"아래 나열된 달의 축제 업적 완료","장로 섬기기","칭호: 장로",913,-1,-1,0,155,0,30,0,1,236704,125435,0
"호드 대도시에 있는 장로 방문하기","호드의 장로",,914,-1,-1,0,160,0,10,0,14,135982,126164,0
"얼라이언스 대도시에 있는 장로 방문하기","얼라이언스의 장로",,915,-1,-1,0,160,0,10,0,15,135982,122868,0
"25인 공격대에서 죽은 전체 횟수","25인 공격대에서 죽은 전체 횟수",,916,-1,-1,0,125,0,0,9,5,136243,123328,0
"10인 공격대에서 죽은 전체 횟수","10인 공격대에서 죽은 전체 횟수",,917,-1,-1,0,125,0,0,9,4,136243,121887,0
"5인 던전에서 죽은 전체 횟수","5인 던전에서 죽은 전체 횟수",,918,-1,-1,0,125,0,0,1,2,136243,132285,0
"경매로 획득한 전체 골드","경매로 획득한 전체 골드",,919,-1,-1,0,140,0,0,1,5,136243,129051,0
"상인에게서 획득한 골드","상인에게서 획득한 골드",,921,-1,-1,0,140,0,0,1,10,136243,122872,0
"소비한 마나 물약","소비한 마나 물약",,922,-1,-1,0,145,0,0,9,7,136243,127086,0
"소비한 비약","소비한 비약",,923,-1,-1,0,145,0,0,9,10,136243,122014,0
"확고한 동맹인 노스렌드 평판","확고한 동맹인 노스렌드 평판",,924,-1,-1,0,147,0,0,33,4,136243,128200,0
"확고한 동맹인 아웃랜드 평판","확고한 동맹인 아웃랜드 평판",,925,-1,-1,0,147,0,0,33,5,136243,122874,0
"확고한 동맹인 호드 진영 평판","확고한 동맹인 호드 진영 평판",,926,-1,0,0,147,0,0,33,7,136243,122893,0
"영웅급 아이템 착용","영웅급 아이템 착용",,927,-1,-1,0,191,0,0,33,1,136243,123810,0
"구입한 추가 은행 칸","구입한 추가 은행 칸",,928,-1,-1,0,191,0,0,1,7,136243,122118,0
"만나 본 전체 평판 세력","만나 본 전체 평판 세력",,931,-1,-1,0,147,0,0,1,8,136243,123035,0
"5인 던전 진입 전체 횟수","5인 던전 진입 전체 횟수",,932,-1,-1,0,14807,0,0,1,1,136243,127328,0
"10인 공격대 진입 전체 횟수","10인 공격대 진입 전체 횟수",,933,-1,-1,0,14807,0,0,1,7,136243,123037,0
"25인 공격대 진입 전체 횟수","25인 공격대 진입 전체 횟수",,934,-1,-1,0,14807,0,0,1,8,136243,123830,0
"오멘 처치 후 엘룬의 축복 퀘스트 완료","엘룬의 축복",,937,-1,-1,0,160,0,10,0,9,237537,127650,0
"노스렌드의 헤멧 네싱워리 퀘스트를 ""어미의 난폭함""까지 모두 완료","노스렌드의 설원",,938,-1,-1,0,14863,0,10,0,17,132187,125282,0
"나그란드의 헤멧 네싱워리 퀘스트를 ""궁극의 사냥감""까지 모두 완료","흰 엘레크 언덕",,939,-1,-1,0,14862,0,10,0,1,132254,128511,0
"가시덤불 골짜기의 헤멧 네싱워리 퀘스트를 ""가시덤불 골짜기의 푸른 언덕"" 및 ""대단한 사냥꾼""까지 모두 완료","가시덤불 골짜기의 푸른 언덕",,940,-1,-1,0,14861,0,10,0,1,132267,126916,0
"가시덤불 골짜기의 푸른 언덕, 흰 엘레크 언덕, 노스렌드의 설원 업적 완료","헤멧 네싱워리: 수집 퀘스트",,941,-1,-1,0,96,0,10,0,15,135614,122004,0
"나무구렁 요새, 스포어가르, 쿠레나이 평판 확고한 동맹",외교관,"칭호: 외교관",942,-1,1,0,201,0,25,0,12,133146,124168,0
"나무구렁 요새, 스포어가르, 마그하르 평판 확고한 동맹",외교관,"칭호: 외교관",943,-1,0,0,201,0,25,0,13,133146,123039,0
"나무구렁 요새 확고한 동맹","동굴 속에서도 이 놈의 인기란...",,944,-1,-1,0,14864,0,15,0,2,236696,126101,0
"은빛 여명회, 은빛십자군 확고한 동맹","은빛십자군 용사","칭호: 은빛십자군 용사",945,-1,-1,0,201,0,25,0,14,135921,127798,0
"은빛 여명회 확고한 동맹","은빛 여명회",,946,-1,-1,0,14864,0,15,0,1,133440,129053,0
"은빛십자군 확고한 동맹",은빛십자군,,947,-1,-1,0,14866,0,15,0,1,133441,122169,0
"5개 아군 대도시 확고한 동맹","얼라이언스의 대사","칭호: 대사",948,-1,1,0,201,0,10,0,11,236592,127078,0
"칼루아크 확고한 동맹",투스카마겟돈,,949,-1,-1,0,14866,0,15,0,2,236697,127163,0
"광란의심장일족 확고한 동맹",광란의심장일족,,950,-1,-1,0,14866,0,10,0,3,132266,127522,0
"점쟁이 조합 확고한 동맹","점쟁이 조합",,951,-1,-1,0,14866,0,10,0,4,134169,122171,0
"점쟁이 조합 및 광란의심장일족 확고한 동맹","숄라자르의 용병",,952,-1,-1,0,14866,0,10,0,5,136056,126778,0
"세나리온 의회, 세나리온 원정대 확고한 동맹","세나리우스의 친구","칭호: 세나리우스의 친구",953,-1,-1,0,201,0,25,0,15,132280,122180,0
"히드락시안 물의 군주 확고한 동맹","히드락시안 물의 군주",,955,-1,-1,0,14864,0,10,0,4,135862,121528,0
"노즈도르무 혈족 확고한 동맹","노즈도르무 혈족",,956,-1,-1,0,14864,0,10,0,5,134156,127165,0
"잔달라 부족 확고한 동맹","잔달라 부족",,957,-1,-1,0,14864,0,10,0,3,132529,123127,0
"잿빛혓바닥 결사단 확고한 동맹","결사단과의 맹세",,958,-1,-1,0,14865,0,10,0,13,236691,123129,0
"시간의 중재자 확고한 동맹","시간의 중재자",,959,-1,-1,0,14865,0,10,0,14,132856,127167,0
"보랏빛 눈의 감시자 확고한 동맹","보랏빛 눈",,960,-1,-1,0,14865,0,10,0,15,135933,126808,0
"아래 나열된 광란의심장일족 일일 퀘스트 8개 완료","광란의 심장",,961,-1,-1,0,14863,0,10,0,15,236824,122217,0
"아래 나열된 점쟁이 조합 일일 퀘스트 8개 완료","점쟁이 조합의 구원자",,962,-1,-1,0,14863,0,10,0,16,236827,127505,0
"칼림도어에서 사탕 바구니 찾기","칼림도어의 할로윈",,963,-1,1,0,158,0,10,0,18,236546,127524,0
"죽지 않고 65미터 떨어지기","추락하는 것은 날개가 없다?",,964,-1,-1,0,92,0,10,0,21,237570,122909,0
"칼림도어에서 사탕 바구니 찾기","칼림도어의 할로윈",,965,-1,0,0,158,0,10,0,14,236546,125327,0
"동부 왕국에서 사탕 바구니 찾기","동부 왕국의 할로윈",,966,-1,1,0,158,0,10,0,19,133983,127718,0
"동부 왕국에서 사탕 바구니 찾기","동부 왕국의 할로윈",,967,-1,0,0,158,0,10,0,15,133983,127127,0
"아웃랜드에서 사탕 바구니 찾기","아웃랜드의 할로윈",,968,-1,0,0,158,0,10,0,16,133985,125777,0
"아웃랜드에서 사탕 바구니 찾기","아웃랜드의 할로윈",,969,-1,1,0,158,0,10,0,20,133985,122911,0
"칼림도어, 동부 왕국, 아웃랜드 할로윈 업적 완료","아제로스의 할로윈",,970,-1,1,0,158,0,20,0,21,133984,122120,0
"칼림도어, 동부 왕국, 아웃랜드 할로윈 업적 완료","아제로스의 할로윈",,971,-1,0,0,158,0,20,0,17,133984,123121,0
"여관 안에 있는 사탕 바구니 중 하나에서 사탕 한 줌 얻기","사탕 하나 주면 안 잡아먹지!",,972,-1,-1,0,158,0,10,0,1,133986,123125,0
"일일 퀘스트 5개 완료","일일 퀘스트 5개 완료",,973,-1,-1,0,96,0,10,0,9,236672,125169,0
"일일 퀘스트 50개 완료","일일 퀘스트 50개 완료",,974,-1,-1,973,96,0,10,0,10,236673,121930,0
"일일 퀘스트 200개 완료","일일 퀘스트 200개 완료",,975,-1,-1,974,96,0,10,0,11,236674,125100,0
"일일 퀘스트 500개 완료","일일 퀘스트 500개 완료",,976,-1,-1,975,96,0,10,0,12,236675,127326,0
"일일 퀘스트 1,000개 완료","일일 퀘스트 1,000개 완료",,977,-1,-1,976,96,0,10,0,13,236676,123405,0
"퀘스트 3,000개 완료","퀘스트 3,000개 완료","칭호: 탐구자",978,-1,-1,32,96,0,50,0,8,236671,127361,0
"할로윈 축제 기간 동안 얇은 가면 획득","가면 쓰면...",,979,-1,-1,0,158,1,10,0,5,133569,123407,0
"할로윈 축제 기간 동안 붉은십자군 수도원의 저주받은 기사에게서 저주받은 기사의 고삐 획득","저주받은 기사의 고삐",,980,-1,-1,0,81,1,0,0,121,132501,123497,0
"이쑤시개를 사용해 반짝이는 미소 보여주기","티없이 맑은 웃음",,981,-1,-1,0,158,0,10,0,7,236550,121918,0
"다섯 종족 캐릭터를 상대로 명예 승수, 결정타 획득","적을 알고 나를 알면",,1005,-1,0,0,95,0,10,0,13,132155,123043,0
"자신의 진영에 속한 도시에서 적 50명 처치","대도시 수호자",,1006,-1,0,0,95,0,10,136,18,236629,124785,0
"고룡쉼터 사원 용군단 확고한 동맹","고룡쉼터 사원 용군단",,1007,-1,-1,0,14866,0,10,0,6,236699,126790,0
"키린 토 확고한 동맹","키린 토",,1008,-1,-1,0,14866,0,10,0,7,236693,121555,0
"칠흑의 기사단 확고한 동맹","칠흑의 기사단",,1009,-1,-1,0,14866,0,10,0,8,236694,121321,0
"은빛십자군, 고룡쉼터 사원 용군단, 키린 토, 칠흑의 기사단 확고한 동맹","노스렌드 선봉장",,1010,-1,-1,0,14866,0,20,0,9,136001,125128,0
"호드 원정대 확고한 동맹","북극의 바람",,1011,-1,0,0,14866,0,20,0,10,136003,127503,0
"얼라이언스 선봉대 확고한 동맹","북극의 바람",,1012,-1,1,0,14866,0,20,0,11,136002,126158,0
"35개 세력과 확고한 동맹 달성","35개 세력과 확고한 동맹",,1014,-1,-1,518,201,0,10,0,8,236687,126156,0
"40개 세력과 확고한 동맹 달성","40개 세력과 확고한 동맹","칭호: 확고자",1015,-1,-1,1014,201,0,10,0,9,236688,123916,0
"애완동물 친구 얻기","제가 키워도 될까요?",,1017,-1,-1,0,92,0,10,0,23,132599,127178,0
"종류별 휘장 10개 착용","휘장 10개",,1020,-1,-1,621,92,10,10,160,29,135026,123131,621
"종류별 휘장 25개 착용","휘장 25개","보상: 업적 달성자의 휘장",1021,-1,-1,1020,92,25,10,160,30,132671,121557,621
"동부 왕국에 있는 불꽃에 경의 표시하기","동부 왕국 불꽃감시자",,1022,-1,1,0,161,0,10,0,4,135265,127569,0
"칼림도어에 있는 불꽃에 경의 표시하기","칼림도어 불꽃감시자",,1023,-1,1,0,161,0,10,0,5,135265,121946,0
"아웃랜드에 있는 불꽃에 경의 표시하기","아웃랜드 불꽃감시자",,1024,530,1,0,161,0,10,0,6,135265,122927,0
"동부 왕국에 있는 불꽃에 경의 표시하기","동부 왕국 불꽃지기",,1025,-1,0,0,161,0,10,0,12,135265,125362,0
"칼림도어에 있는 불꽃에 경의 표시하기","칼림도어 불꽃지기",,1026,-1,0,0,161,0,10,0,13,135265,123206,0
"아웃랜드에 있는 불꽃에 경의 표시하기","아웃랜드 불꽃지기",,1027,530,0,0,161,0,10,0,14,135265,122935,0
"동부 왕국에서 호드 화톳불 모독!","동부 왕국 불꽃 끄기",,1028,-1,1,0,161,0,10,0,8,135820,124258,0
"칼림도어에서 호드 화톳불 모독!","칼림도어 불꽃 끄기",,1029,-1,1,0,161,0,10,0,9,135820,125374,0
"아웃랜드에서 호드 화톳불 모독!","아웃랜드 불꽃 끄기",,1030,-1,1,0,161,0,10,0,10,135820,127808,0
"동부 왕국에서 얼라이언스 화톳불 모독!","동부 왕국 불꽃 끄기",,1031,-1,0,0,161,0,10,0,16,135820,124461,0
"칼림도어에서 얼라이언스 화톳불 모독!","칼림도어 불꽃 끄기",,1032,-1,0,0,161,0,10,0,17,135820,123295,0
"아웃랜드에서 얼라이언스 화톳불 모독!","아웃랜드 불꽃 끄기",,1033,-1,0,0,161,0,10,0,18,135820,124795,0
"동부 왕국, 칼림도어, 아웃랜드 불꽃감시자 업적 완료","아제로스의 불꽃",,1034,-1,1,0,161,0,10,0,7,135807,126188,0
"동부 왕국, 칼림도어, 아웃랜드 불꽃 끄기 업적 완료","호드 모독하기",,1035,-1,1,0,161,0,10,0,11,135820,122974,0
"동부 왕국, 칼림도어, 아웃랜드 불꽃지기 업적 완료","아제로스의 불꽃",,1036,-1,0,0,161,0,10,0,15,135807,123049,0
"동부 왕국, 칼림도어, 아웃랜드 불꽃 끄기 업적 완료","얼라이언스 모독하기",,1037,-1,0,0,161,0,10,0,19,135820,125589,0
"아래 나열된 한여름 축제 업적 완료",불꽃감시자,"칭호: 불꽃감시자",1038,-1,1,0,155,0,20,0,7,135268,125495,0
"아래 나열된 한여름 축제 업적 완료",불꽃지기,"칭호: 불꽃지기",1039,-1,0,0,155,0,20,0,8,135269,123321,0
"밀짚인형 축제를 방해하고 사우스쇼어에서 구린내 폭탄을 탈취하는 하사관 허트만 퀘스트를 완료하여 호드의 할로윈 축제 망치기","부패한 할로윈",,1040,-1,1,0,158,0,10,0,8,236549,125734,0
"사우스쇼어로 가서 썩은 달걀로 술통을 오염시키고 마을에 구린내 폭탄을 터뜨리는 암흑의 소환사 얀카 퀘스트를 수행하여 얼라이언스의 할로윈 축제 망치기","부패한 할로윈",,1041,-1,0,0,158,0,10,0,9,236549,126125,0
"포옹한 횟수","포옹한 횟수",,1042,-1,-1,0,131,0,0,1,1,136243,122978,0
"차비 주사위 굴림","차비 주사위 굴림",,1043,-1,-1,0,191,0,0,1,8,136243,133359,0
"입찰 주사위 굴림","입찰 주사위 굴림",,1044,-1,-1,0,191,0,0,1,9,136243,122980,0
"전체 /환호 횟수","전체 /환호 횟수",,1045,-1,-1,0,131,0,0,1,5,136243,121330,0
"전체 /얼굴 횟수","전체 /얼굴 횟수",,1047,-1,-1,0,131,0,0,1,2,136243,122982,0
"2v2 경기에서 죽은 횟수","2v2 경기에서 죽은 횟수",,1057,-1,-1,0,123,0,0,1,1,136243,132316,0
"전체 /손인사 횟수","전체 /손인사 횟수",,1065,-1,-1,0,131,0,0,1,6,136243,123085,0
"전체 /하하 횟수","전체 /하하 횟수",,1066,-1,-1,0,131,0,0,9,4,136243,123087,0
"세상에서 가장 작은 바이올린을 연주한 횟수","세상에서 가장 작은 바이올린을 연주한 횟수",,1067,-1,-1,0,131,0,0,1,3,136243,125810,0
"파괴자 켈리단 처치 (피의 용광로)","파괴자 켈리단 처치 (피의 용광로)",,1068,542,-1,0,14822,0,5,1,1,136124,121910,0
"연합왕자 샤파르 처치 (마나 무덤)","연합왕자 샤파르 처치 (마나 무덤)",,1069,557,-1,0,14822,0,5,1,2,136039,131939,0
"시대의 사냥꾼 처치 (던 홀드 탈출)","시대의 사냥꾼 처치 (던 홀드 탈출)",,1070,560,-1,0,14822,0,5,1,3,134156,123093,0
"쿠아그미란 처치 (강제 노역소)","쿠아그미란 처치 (강제 노역소)",,1071,547,-1,0,14822,0,5,1,4,134186,123095,0
"검은 추적자 처치 (지하 수렁)","검은 추적자 처치 (지하 수렁)",,1072,546,-1,0,14822,0,5,1,5,136029,124914,0
"총독 말라다르 처치 (아키나이 납골당)","총독 말라다르 처치 (아키나이 납골당)",,1073,558,-1,0,14822,0,5,1,6,135188,123263,0
"갈퀴대왕 이키스 처치 (세데크 전당)","갈퀴대왕 이키스 처치 (세데크 전당)",,1074,556,-1,0,14822,0,5,1,7,132926,125403,0
"울림 처치 (어둠의 미궁)","울림 처치 (어둠의 미궁)",,1075,555,-1,0,14822,0,5,1,8,133534,125512,0
"아에누스 처치 (어둠의 문 열기)","아에누스 처치 (어둠의 문 열기)",,1076,269,-1,0,14822,0,5,1,9,134154,132289,0
"장군 칼리스레쉬 처치 (증기 저장고)","장군 칼리스레쉬 처치 (증기 저장고)",,1077,545,-1,0,14822,0,5,1,10,135127,126210,0
"대족장 카르가스 블레이드피스트 처치 (으스러진 손의 전당)","대족장 카르가스 블레이드피스트 처치 (으스러진 손의 전당)",,1078,540,-1,0,14822,0,5,1,11,132344,126121,0
"철두철미한 파탈리온 처치 (메카나르)","철두철미한 파탈리온 처치 (메카나르)",,1079,554,-1,0,14822,0,5,1,12,135480,123918,0
"차원의 분리자 처치 (신록의 정원)","차원의 분리자 처치 (신록의 정원)",,1080,553,-1,0,14822,0,5,1,13,135692,128214,0
"선구자 스키리스 처치 (알카트라즈)","선구자 스키리스 처치 (알카트라즈)",,1081,552,-1,0,14822,0,5,1,14,132776,124734,0
"캘타스 선스트라이더 처치 (마법학자의 정원)","캘타스 선스트라이더 처치 (마법학자의 정원)",,1082,585,-1,0,14822,0,5,1,15,134373,132867,0
"공작 말체자르 처치 (카라잔)","공작 말체자르 처치 (카라잔)",,1083,532,-1,0,14822,0,5,1,16,135735,123982,0
"줄진 처치 (줄아만)","줄진 처치 (줄아만)",,1084,568,-1,0,14822,0,5,1,17,133095,123920,0
"그룰 처치 (그룰의 둥지)","그룰 처치 (그룰의 둥지)",,1085,565,-1,0,14822,0,5,1,18,135084,132645,0
"마그테리돈 처치 (마그테리돈의 둥지)","마그테리돈 처치 (마그테리돈의 둥지)",,1086,544,-1,0,14822,0,5,1,19,135564,125514,0
"여군주 바쉬 처치 (불뱀 제단)","여군주 바쉬 처치 (불뱀 제단)",,1087,548,-1,0,14822,0,5,1,20,132852,124716,0
"캘타스 선스트라이더 처치 (폭풍우 요새)","캘타스 선스트라이더 처치 (폭풍우 요새)",,1088,550,-1,0,14822,0,5,1,21,135208,128934,0
"일리단 스톰레이지 처치 (검은 사원)","일리단 스톰레이지 처치 (검은 사원)",,1089,564,-1,0,14822,0,5,1,22,135561,126212,0
"킬제덴 처치 (태양샘 고원)","킬제덴 처치 (태양샘 고원)",,1090,580,-1,0,14822,0,5,1,23,134993,124718,0
"에드윈 밴클리프 처치 (죽음의 폐광)","에드윈 밴클리프 처치 (죽음의 폐광)",,1091,36,-1,0,14821,0,5,1,1,133694,126214,0
"대마법사 아루갈 처치 (그림자송곳니 성채)","대마법사 아루갈 처치 (그림자송곳니 성채)",,1092,33,-1,0,14821,0,5,1,3,135752,126119,0
"붉은십자군 사령관 모그레인 처치 (붉은십자군 수도원)","붉은십자군 사령관 모그레인 처치 (붉은십자군 수도원)",,1093,189,-1,0,14821,0,5,1,2,133154,123922,0
"족장 우코르즈 샌드스칼프 처치 (줄파락)","족장 우코르즈 샌드스칼프 처치 (줄파락)",,1094,209,-1,0,14821,0,5,1,5,132482,124720,0
"제왕 다그란 타우릿산 처치 (검은바위 나락)","제왕 다그란 타우릿산 처치 (검은바위 나락)",,1095,230,-1,0,14821,0,5,1,6,132839,121201,0
