Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Станьте умельцем в деле верховой езды.","В голубую высь",,890,-1,-1,889,92,0,10,0,19,132239,123908,0
"Станьте учеником в деле верховой езды.","Четыре ноги – лучше",,891,-1,-1,0,92,0,10,0,17,132261,123652,0
"Станьте искусником в деле верховой езды.","Вас не догонят",,892,-1,-1,890,92,0,10,0,20,132268,123910,0
"Получите кенарийского боевого гиппогрифа у Кенарийской экспедиции в Зангартопи.","Кенарийский боевой гиппогриф",,893,-1,-1,0,14865,1,10,0,3,132265,131967,0
"Добейтесь того, чтобы вас превозносили Стражи Небес Ша'тар.","Пролетая над гнездами Скеттиса",,894,-1,-1,0,14865,0,10,0,4,132191,129049,0
"Добейтесь того, чтобы вас превозносили в Огри'ле.","С ограми поведешься, от огров и наберешься",,896,-1,-1,0,14865,0,10,0,5,133594,123654,0
"Добейтесь того, чтобы вас превозносила Армия Расколотого Солнца.","Солнечный удар",,897,-1,-1,0,14865,0,10,0,6,134993,124459,0
"Добейтесь того, чтобы вас превозносили Крылья Пустоты.","На крыльях Пустоты",,898,-1,-1,0,14865,0,10,0,7,132250,123309,0
"Добейтесь того, чтобы вас превозносили Куренай.","Ай, Куренай!",,899,-1,1,0,14865,0,15,0,8,134060,125126,0
"Добейтесь того, чтобы вас превозносил Спореггар.","Царь Спореггара",,900,-1,-1,0,14865,0,15,0,11,134532,125545,0
"Добейтесь того, чтобы вас превозносили маг'хары.","Маг'хар из Дренора",,901,-1,0,0,14865,0,15,0,9,134060,124700,0
"Добейтесь того, чтобы вас превозносил Консорциум.","Главный превозносительный директор",,902,-1,-1,0,14865,0,10,0,10,132881,126168,0
"Добейтесь того, чтобы вас превозносили Провидцы или Алдоры.","Раздел Шаттрата",,903,-1,-1,0,14865,1,10,0,12,135745,123311,0
"Выполните 5 ежедневных заданий Старины Барло, указанных ниже.","Старина ры-Барло",,905,-1,-1,0,171,0,10,0,16,236575,125306,0
"Выполните 4 ежедневные кулинарные задания Скалла, указанные ниже.","Заварим кашу",,906,-1,-1,0,170,0,10,0,7,133778,125248,0
"Добейтесь того, чтобы вас превозносили в Ущелье Песни Войны, Низине Арати и Альтеракской долине.","Вершитель правосудия","Наградное звание: Вершитель правосудия",907,-1,1,0,95,0,20,0,36,134474,127466,0
"Выполните все ежедневные задания ""К оружию!"" для 80-го уровня, указанные ниже.","К оружию!",,908,-1,1,0,95,0,10,0,37,236309,123862,0
"Выполните все ежедневные задания ""К оружию!"" для 80-го уровня, указанные ниже.","К оружию!",,909,-1,0,0,95,0,10,0,38,236309,124867,0
"Почтите предков, находящихся в подземельях.","Предки в подземельях",,910,-1,-1,0,160,0,10,0,13,135982,124702,0
"Почтите предков в Калимдоре.","Предки Калимдора",,911,-1,-1,0,160,0,10,0,11,135982,126058,0
"Почтите предков в Восточных королевствах.","Предки Восточных королевств",,912,-1,-1,0,160,0,10,0,10,135982,127617,0
"Добейтесь достижений Лунного фестиваля, указанных ниже.","Почтение к предкам","Наградное звание: Премудрый",913,-1,-1,0,155,0,30,0,1,236704,125435,0
"Почтите предков, находящихся в главных городах Орды.","Предки Орды",,914,-1,-1,0,160,0,10,0,14,135982,126164,0
"Почтите предков, находящихся в главных городах Альянса.","Предки Альянса",,915,-1,-1,0,160,0,10,0,15,135982,122868,0
"Смерти в рейдах на 25 игроков","Смерти в рейдах для 25 игроков",,916,-1,-1,0,125,0,0,9,5,136243,123328,0
"Смерти в рейдах на 10 игроков","Смерти в рейдах для 10 игроков",,917,-1,-1,0,125,0,0,9,4,136243,121887,0
"Смерти в подземельях для 5 игроков","Смерти в подземельях для 5 игроков",,918,-1,-1,0,125,0,0,1,2,136243,132285,0
"Получено золота на аукционе","Получено золота на аукционе",,919,-1,-1,0,140,0,0,1,5,136243,129051,0
"Получено золота от торговцев","Получено золота от торговцев",,921,-1,-1,0,140,0,0,1,10,136243,122872,0
"Выпито зелий маны","Выпито зелий маны",,922,-1,-1,0,145,0,0,9,7,136243,127086,0
"Выпито эликсиров","Выпито эликсиров",,923,-1,-1,0,145,0,0,9,10,136243,122014,0
"Добейтесь того, чтобы вас превозносили в Драконьем союзе.","Драконий союз",,1007,-1,-1,0,14866,0,10,0,6,236699,126790,0
"Наибольшее количество фракций Нордскола, которые вас превозносят","Наибольшее количество фракций Нордскола, которые вас превозносят",,924,-1,-1,0,147,0,0,33,4,136243,128200,0
"Наибольшее количество фракций Запределья, которые вас превозносят","Наибольшее количество фракций Запределья, которые вас превозносят",,925,-1,-1,0,147,0,0,33,5,136243,122874,0
"Наибольшее количество фракций Орды, которые вас превозносят","Наибольшее количество фракций Орды, которые вас превозносят",,926,-1,0,0,147,0,0,33,7,136243,122893,0
"Количество эпических предметов в снаряжении","Количество эпических предметов в снаряжении",,927,-1,-1,0,191,0,0,33,1,136243,123810,0
"Количество дополнительных ячеек в банке","Количество дополнительных ячеек в банке",,928,-1,-1,0,191,0,0,1,7,136243,122118,0
"Встреченные фракции","Встреченные фракции",,931,-1,-1,0,147,0,0,1,8,136243,123035,0
"Посещенные подземелья для 5 игроков","Посещенные подземелья для 5 игроков",,932,-1,-1,0,14807,0,0,1,1,136243,127328,0
"Посещенные рейды на 10 игроков","Посещенные рейды на 10 игроков",,933,-1,-1,0,14807,0,0,1,7,136243,123037,0
"Посещенные рейды на 25 игроков","Посещенные рейды на 25 игроков",,934,-1,-1,0,14807,0,0,1,8,136243,123830,0
"Выполните задание ""Благословение Элуны"", убив Омена.","Благословение Элуны",,937,-1,-1,0,160,0,10,0,9,237537,127650,0
"Выполните все задания Хеминга Эрнестуэя в Нордсколе, включая финальное – ""Материнский гнев"".","Снега Нордскола",,938,-1,-1,0,14863,0,10,0,17,132187,125282,0
"Выполните все задания Хеминга Эрнестуэя в Награнде, включая финальное – ""Опасный спорт"".","Холмы как белые элекки",,939,-1,-1,0,14862,0,10,0,1,132254,128511,0
"Выполните все задания Хеминга Эрнестуэя в Тернистой долине, включая финальное – ""Охотник на крупную дичь"".","Зеленые холмы Тернистой долины",,940,-1,-1,0,14861,0,10,0,1,132267,126916,0
"Добейтесь достижений ""Зеленые холмы Тернистой долины"", ""Холмы как белые элекки"" и ""Снега Нордскола"".","Хеминг Эрнестуэй: Собрание заданий",,941,-1,-1,0,96,0,10,0,15,135614,122004,0
"Добейтесь того, чтобы Крепость Древобрюхов, Спореггар и куренай изменили отношение к вам с неприязни на превознесение.",Дипломат,"Наградное звание: Дипломат",942,-1,1,0,201,0,25,0,12,133146,124168,0
"Добейтесь того, чтобы Крепость Древобрюхов, Спореггар и маг'хары изменили отношение к вам с неприязни на превознесение.",Дипломат,"Наградное звание: Дипломат",943,-1,0,0,201,0,25,0,13,133146,123039,0
"Добейтесь того, чтобы вас превозносила Крепость Древобрюхов.","В том тоннеле меня любят!",,944,-1,-1,0,14864,0,15,0,2,236696,126101,0
"Добейтесь того, чтобы вас превозносили Серебряный Рассвет и Серебряный Авангард.","Чемпион Серебряного Авангарда","Наградное звание: Серебряный защитник",945,-1,-1,0,201,0,25,0,14,135921,127798,0
"Добейтесь того, чтобы вас превозносил Серебряный Рассвет.","Серебряный Рассвет",,946,-1,-1,0,14864,0,15,0,1,133440,129053,0
"Добейтесь того, чтобы вас превозносил Серебряный Авангард.","Серебряный Авангард",,947,-1,-1,0,14866,0,15,0,1,133441,122169,0
"Добейтесь того, чтобы вас превозносили в 5 столицах.","Посланник Альянса","Наградное звание: Посланник",948,-1,1,0,201,0,10,0,11,236592,127078,0
"Добейтесь того, чтобы вас превозносили Калу'ак.",Клыкаррмагеддон,,949,-1,-1,0,14866,0,15,0,2,236697,127163,0
"Добейтесь того, чтобы вас превозносило племя Бешеного Сердца.","Племя Бешеного Сердца",,950,-1,-1,0,14866,0,10,0,3,132266,127522,0
"Добейтесь того, чтобы вас превозносили Оракулы.",Оракулы,,951,-1,-1,0,14866,0,10,0,4,134169,122171,0
"Добейтесь того, чтобы вас превозносили Оракулы и племя Бешеного Сердца.","Наемник Шолазара",,952,-1,-1,0,14866,0,10,0,5,136056,126778,0
"Добейтесь того, чтобы вас превозносили Круг Кенария и Кенарийская экспедиция.","Защитник Кенария","Наградное звание: Защитник Кенария",953,-1,-1,0,201,0,25,0,15,132280,122180,0
"Добейтесь того, чтобы вас превозносили Гидраксианские Повелители Вод.","Гидраксианские Повелители Вод",,955,-1,-1,0,14864,0,10,0,4,135862,121528,0
"Добейтесь того, чтобы вас превозносил Род Ноздорму.","Род Ноздорму",,956,-1,-1,0,14864,0,10,0,5,134156,127165,0
"Добейтесь того, чтобы вас превозносило племя Зандалар.","Герой племени Зандалар",,957,-1,-1,0,14864,0,10,0,3,132529,123127,0
"Добейтесь того, чтобы вас превозносили Пеплоусты-служители.","Служитель Смерти",,958,-1,-1,0,14865,0,10,0,13,236691,123129,0
"Добейтесь того, чтобы вас превозносили в Песчаной Чешуе.","Песчаная Чешуя",,959,-1,-1,0,14865,0,10,0,14,132856,127167,0
"Добейтесь того, чтобы вас превозносило Аметистовое Око.","Аметистовое Око",,960,-1,-1,0,14865,0,10,0,15,135933,126808,0
"Выполните 8 ежедневных заданий, указанных ниже, для племени Бешеного Сердца.","Поистине мятежное сердце",,961,-1,-1,0,14863,0,10,0,15,236824,122217,0
"Выполните 8 ежедневных заданий, указанных ниже, для Оракулов.","Спаситель оракулов",,962,-1,-1,0,14863,0,10,0,16,236827,127505,0
"Наведайтесь ко всем кулькам с конфетами в Калимдоре.","""Конфета или жизнь"" в Калимдоре",,963,-1,1,0,158,0,10,0,18,236546,127524,0
"Прыгните с высоты 65 м, не разбившись насмерть.",Полетели?,,964,-1,-1,0,92,0,10,0,21,237570,122909,0
"Наведайтесь ко всем кулькам с конфетами в Калимдоре.","""Конфета или жизнь"" в Калимдоре",,965,-1,0,0,158,0,10,0,14,236546,125327,0
"Наведайтесь ко всем кулькам с конфетами в Восточных королевствах.","""Конфета или жизнь"" в Восточных королевствах",,966,-1,1,0,158,0,10,0,19,133983,127718,0
"Наведайтесь ко всем кулькам с конфетами в Восточных королевствах.","""Конфета или жизнь"" в Восточных королевствах",,967,-1,0,0,158,0,10,0,15,133983,127127,0
"Наведайтесь ко всем кулькам с конфетами в Запределье.","""Конфета или жизнь"" в Запределье",,968,-1,0,0,158,0,10,0,16,133985,125777,0
"Наведайтесь ко всем кулькам с конфетами в Запределье.","""Конфета или жизнь"" в Запределье",,969,-1,1,0,158,0,10,0,20,133985,122911,0
"Выполните задания ""Конфета или жизнь"" в Калимдоре, Восточных королевствах и Запределье.","""Конфета или жизнь"" в Азероте",,970,-1,1,0,158,0,20,0,21,133984,122120,0
"Выполните задания ""Конфета или жизнь"" в Калимдоре, Восточных королевствах и Запределье.","""Конфета или жизнь"" в Азероте",,971,-1,0,0,158,0,20,0,17,133984,123121,0
"Зачерпните пригоршню конфет из кулька конфет в одной из таверн.","Конфета или жизнь!",,972,-1,-1,0,158,0,10,0,1,133986,123125,0
"Выполните 5 ежедневных заданий.","5 ежедневных заданий",,973,-1,-1,0,96,0,10,0,9,236672,125169,0
"Выполните 50 ежедневных заданий.","50 ежедневных заданий",,974,-1,-1,973,96,0,10,0,10,236673,121930,0
"Выполните 200 ежедневных заданий.","200 ежедневных заданий",,975,-1,-1,974,96,0,10,0,11,236674,125100,0
"Выполните 500 ежедневных заданий.","500 ежедневных заданий",,976,-1,-1,975,96,0,10,0,12,236675,127326,0
"Выполните 1000 ежедневных заданий.","1000 ежедневных заданий",,977,-1,-1,976,96,0,10,0,13,236676,123405,0
"Выполните 3000 заданий.","3000 заданий","Наградное звание: Искатель",978,-1,-1,32,96,0,50,0,8,236671,127361,0
"Получите тонкую маску во время Тыквовина.","Время масок",,979,-1,-1,0,158,1,10,0,5,133569,123407,0
"Получите Поводья Всадника без головы от Всадника без головы в Монастыре Алого ордена во время Тыквовина.","Поводья Всадника без головы",,980,-1,-1,0,81,1,0,0,121,132501,123497,0
"Воспользуйтесь зубочисткой, чтобы ваша улыбка стала по-настоящему ослепительной.","Сияющая улыбка",,981,-1,-1,0,158,0,10,0,7,236550,121918,0
"Одержите почетную победу в PvP, убив по одному представителю 5 разных рас.","Знай врага",,1005,-1,0,0,95,0,10,0,13,132155,123043,0
"Убейте 50 вражеских персонажей в любом из главных городов вашей фракции.","На страже города",,1006,-1,0,0,95,0,10,136,18,236629,124785,0
"Добейтесь того, чтобы вас превозносил Кирин-Тор.",Кирин-Тор,,1008,-1,-1,0,14866,0,10,0,7,236693,121555,0
"Добейтесь того, чтобы вас превозносили Рыцари Черного Клинка.","Рыцари Черного Клинка",,1009,-1,-1,0,14866,0,10,0,8,236694,121321,0
"Добейтесь того, чтобы вас превозносили Серебряный Авангард, Драконий союз, Кирин-Тор и Рыцари Черного Клинка.","Авангард Нордскола",,1010,-1,-1,0,14866,0,20,0,9,136001,125128,0
"Добейтесь того, чтобы вас превозносила Экспедиция Орды.","Северные ветра",,1011,-1,0,0,14866,0,20,0,10,136003,127503,0
"Добейтесь того, чтобы вас превозносил Авангард Альянса.","Северные ветра",,1012,-1,1,0,14866,0,20,0,11,136002,126158,0
"Добейтесь того, чтобы вас превозносили 35 фракций.","Превознесение среди 35 фракций",,1014,-1,-1,518,201,0,10,0,8,236687,126156,0
"Добейтесь того, чтобы вас превозносили 40 фракций.","Превознесение среди 40 фракций","Наградное звание: Превозносимый",1015,-1,-1,1014,201,0,10,0,9,236688,123916,0
"Заведите питомца.","Можно мне его оставить?",,1017,-1,-1,0,92,0,10,0,23,132599,127178,0
"Наденьте 10 уникальных гербовых накидок.","10 гербовых накидок",,1020,-1,-1,621,92,10,10,160,29,135026,123131,621
"Наденьте 25 уникальных гербовых накидок.","25 гербовых накидок","Награда: гербовая накидка целеустремленности",1021,-1,-1,1020,92,25,10,160,30,132671,121557,621
"Почтите огни Восточных королевств.","Страж огня Восточных королевств",,1022,-1,1,0,161,0,10,0,4,135265,127569,0
"Почтите огни Калимдора.","Хранитель огня Калимдора",,1023,-1,1,0,161,0,10,0,5,135265,121946,0
"Почтите огни Запределья.","Страж огня Запределья",,1024,530,1,0,161,0,10,0,6,135265,122927,0
"Почтите огни Восточных королевств.","Хранитель огня Восточных королевств",,1025,-1,0,0,161,0,10,0,12,135265,125362,0
"Почтите огни Калимдора.","Хранитель огня Калимдора",,1026,-1,0,0,161,0,10,0,13,135265,123206,0
"Почтите огни Запределья.","Хранитель огня Запределья",,1027,530,0,0,161,0,10,0,14,135265,122935,0
"Оскверните праздничные костры Орды в Восточных королевствах.","Погасить костры Восточных королевств",,1028,-1,1,0,161,0,10,0,8,135820,124258,0
"Оскверните праздничные костры Орды в Калимдоре.","Погасить костры Калимдора",,1029,-1,1,0,161,0,10,0,9,135820,125374,0
"Оскверните праздничные костры Орды в Запределье.","Погасить костры Запределья",,1030,-1,1,0,161,0,10,0,10,135820,127808,0
"Оскверните праздничные костры Альянса в Восточных королевствах.","Погасить костры Восточных королевств",,1031,-1,0,0,161,0,10,0,16,135820,124461,0
"Оскверните праздничные костры Альянса в Калимдоре.","Погасить костры Калимдора",,1032,-1,0,0,161,0,10,0,17,135820,123295,0
"Оскверните праздничные костры Альянса в Запределье.","Погасить костры Запределья",,1033,-1,0,0,161,0,10,0,18,135820,124795,0
"Выполните задания ""Страж огня"" в Калимдоре, Восточных королевствах и Запределье.","Огни Азерота",,1034,-1,1,0,161,0,10,0,7,135807,126188,0
"Погасите костры в Восточных королевствах, Калимдоре и Запределье.","Осквернение костров Орды",,1035,-1,1,0,161,0,10,0,11,135820,122974,0
"Выполните задания ""Хранитель огня"" в Калимдоре, Восточных королевствах и Запределье.","Огни Азерота",,1036,-1,0,0,161,0,10,0,15,135807,123049,0
"Погасите костры в Восточных королевствах, Калимдоре и Запределье.","Осквернение огней Альянса",,1037,-1,0,0,161,0,10,0,19,135820,125589,0
"Добейтесь указанных ниже достижений на празднике Огненного солнцеворота.","Страж огня","Наградное звание: Страж огня",1038,-1,1,0,155,0,20,0,7,135268,125495,0
"Добейтесь указанных ниже достижений на празднике Огненного солнцеворота.","Хранитель огня","Наградное звание: Хранитель огня",1039,-1,0,0,155,0,20,0,8,135269,123321,0
"Убийства Магтеридона (Логово Магтеридона)","Убийства Магтеридона (Логово Магтеридона)",,1086,544,-1,0,14822,0,5,1,19,135564,125514,0
"Выполните все задания сержанта Дыгала, чтобы испортить праздник Тыквовина Орде: сломайте Ивового человечка и уничтожьте вонючие бомбы в Южнобережье.","Подпорченный праздник",,1040,-1,1,0,158,0,10,0,8,236549,125734,0
"Выполните все задания, чтобы испортить праздник Тыквовина Альянсу: съездите в Южнобережье, забросайте вражеский город бомбами и подбросьте тухлых яиц в бочки с элем.","Подпорченный праздник",,1041,-1,0,0,158,0,10,0,9,236549,126125,0
"Сколько раз вы обнимали","Сколько раз вы обнимали",,1042,-1,-1,0,131,0,0,1,1,136243,122978,0
"Бросков ""Не откажусь"" при разделе добычи","Бросков ""Не откажусь"" при разделе добычи",,1043,-1,-1,0,191,0,0,1,8,136243,133359,0
"Броски костей ""Мне это нужно""","Броски костей ""Мне это нужно""",,1044,-1,-1,0,191,0,0,1,9,136243,122980,0
"Сколько раз вы радовались успехам","Сколько раз вы радовались успехам",,1045,-1,-1,0,131,0,0,1,5,136243,121330,0
"Вы прятали лицо в ладонях","Вы прятали лицо в ладонях",,1047,-1,-1,0,131,0,0,1,2,136243,122982,0
"Смерти в команде 2 на 2","Смерти в команде 2 на 2",,1057,-1,-1,0,123,0,0,1,1,136243,132316,0
"Сколько раз вы помахали рукой","Сколько раз вы помахали рукой",,1065,-1,-1,0,131,0,0,1,6,136243,123085,0
"Сколько раз вы рассмеялись","Сколько раз вы рассмеялись",,1066,-1,-1,0,131,0,0,9,4,136243,123087,0
"Игра на самой маленькой скрипке в мире","Игра на самой маленькой скрипке в мире",,1067,-1,-1,0,131,0,0,1,3,136243,125810,0
"Убийства Кели'дана Разрушителя (Кузня Крови)","Убийства Кели'дана Разрушителя (Кузня Крови)",,1068,542,-1,0,14822,0,5,1,1,136124,121910,0
"Убийства Принца Шаффара (гробницы Маны)","Убийства Принца Шаффара (гробницы Маны)",,1069,557,-1,0,14822,0,5,1,2,136039,131939,0
"Убийства Охотника Вечности (Побег из Дарнхольда)","Убийства Охотника Вечности (Побег из Дарнхольда)",,1070,560,-1,0,14822,0,5,1,3,134156,123093,0
"Убийства Зыбуна (Узилище)","Убийства Зыбуна (Узилище)",,1071,547,-1,0,14822,0,5,1,4,134186,123095,0
"Убийства Темной Охотницы (Нижетопь)","Убийства Темной Охотницы (Нижетопь)",,1072,546,-1,0,14822,0,5,1,5,136029,124914,0
"Убийства экзарха Маладаара (Аукенайские гробницы)","Убийства экзарха Маладаара (Аукенайские гробницы)",,1073,558,-1,0,14822,0,5,1,6,135188,123263,0
"Убийства Короля воронов Айкисса (Сетеккские залы)","Убийства Короля воронов Айкисса (Сетеккские залы)",,1074,556,-1,0,14822,0,5,1,7,132926,125403,0
"Убийства Бормотуна (Темный лабиринт)","Убийства Бормотуна (Темный лабиринт)",,1075,555,-1,0,14822,0,5,1,8,133534,125512,0
"Убийства Эонуса (Открытие Темного портала)","Убийства Эонуса (Открытие Темного портала)",,1076,269,-1,0,14822,0,5,1,9,134154,132289,0
"Убийства Полководца Калитреша (Паровое подземелье)","Убийства Полководца Калитреша (Паровое подземелье)",,1077,545,-1,0,14822,0,5,1,10,135127,126210,0
"Убийства Вождя Каргата Острорука (Разрушенные залы)","Убийства Вождя Каргата Острорука (Разрушенные залы)",,1078,540,-1,0,14822,0,5,1,11,132344,126121,0
"Убийства Паталеона Вычислителя (Механар)","Убийства Паталеона Вычислителя (Механар)",,1079,554,-1,0,14822,0,5,1,12,135480,123918,0
"Убийства Узлодревня (Ботаника)","Убийства Узлодревня (Ботаника)",,1080,553,-1,0,14822,0,5,1,13,135692,128214,0
"Убийства Предвестника Скайрисса (Аркатрац)","Убийства Предвестника Скайрисса (Аркатрац)",,1081,552,-1,0,14822,0,5,1,14,132776,124734,0
"Убийства Кель'таса Солнечного Скитальца (Терраса Магистров)","Убийства Кель'таса Солнечного Скитальца (Терраса Магистров)",,1082,585,-1,0,14822,0,5,1,15,134373,132867,0
"Убийства принца Малчезара (Каражан)","Убийства принца Малчезара (Каражан)",,1083,532,-1,0,14822,0,5,1,16,135735,123982,0
"Убийства Зул'джина (Зул'Аман)","Убийства Зул'джина (Зул'Аман)",,1084,568,-1,0,14822,0,5,1,17,133095,123920,0
"Убийства Груула (Логово Груула)","Убийства Груула (Логово Груула)",,1085,565,-1,0,14822,0,5,1,18,135084,132645,0
"Убийства леди Вайш (Змеиное святилище)","Убийства леди Вайш (Змеиное святилище)",,1087,548,-1,0,14822,0,5,1,20,132852,124716,0
"Убийства Кель'таса Солнечного Скитальца (Крепость Бурь)","Убийства Кель'таса Солнечного Скитальца (Крепость Бурь)",,1088,550,-1,0,14822,0,5,1,21,135208,128934,0
"Убийства Иллидана Ярости Бури (Черный храм)","Убийства Иллидана Ярости Бури (Черный храм)",,1089,564,-1,0,14822,0,5,1,22,135561,126212,0
"Убийства Кил'джедена (плато Солнечного Колодца)","Убийства Кил'джедена (плато Солнечного Колодца)",,1090,580,-1,0,14822,0,5,1,23,134993,124718,0
"Убийства ""капитана"" Пирожка (Мертвые копи)","Убийства ""капитана"" Пирожка (Мертвые копи)",,1091,36,-1,0,14821,0,5,1,1,133694,126214,0
"Убийства верховного мага Аругала (Крепость Темного Клыка)","Убийства верховного мага Аругала (Крепость Темного Клыка)",,1092,33,-1,0,14821,0,5,1,3,135752,126119,0
"Убийства Командира Могрейна (Монастырь Алого ордена)","Убийства Командира Могрейна (Монастырь Алого ордена)",,1093,189,-1,0,14821,0,5,1,2,133154,123922,0
"Убийства вождя Укорза Песчаного Черепа (Зул'Фаррак)","Убийства вождя Укорза Песчаного Черепа (Зул'Фаррак)",,1094,209,-1,0,14821,0,5,1,5,132482,124720,0
"Убийства императора Даграна Тауриссана (глубины Черной горы)","Убийства императора Даграна Тауриссана (глубины Черной горы)",,1095,230,-1,0,14821,0,5,1,6,132839,121201,0
"Убийства гнерала Драккисата (пик Черной горы)","Убийства генерала Драккисата (верхняя часть пика Черной горы)",,1096,229,-1,0,14821,0,5,1,7,134966,128218,0
"Убийства барона Ривендера (Стратхольм)","Убийства барона Ривендера (Стратхольм)",,1097,329,-1,0,14821,0,5,1,4,237511,129790,0
"Убийства Ониксии (Логово Ониксии)","Убийства Ониксии (Логово Ониксии)",,1098,249,-1,0,14821,0,5,1,9,134153,125417,0
"Убийства Рагнароса (Огненные Недра)","Убийства Рагнароса (Огненные Недра)",,1099,409,-1,0,14821,0,5,1,8,135790,132287,0
"Убийства Нефариана (логово Крыла Тьмы)","Убийства Нефариана (логово Крыла Тьмы)",,1100,469,-1,0,14821,0,5,1,10,134154,131444,0
"Убийства К'Туна (Храм Ан'Кираж)","Убийства К'Туна (Храм Ан'Кираж)",,1101,531,-1,0,14821,0,5,1,12,133575,126160,0
"Убийства Хаккара (Зул'Гуруб)","Убийства Хаккара (Зул'Гуруб)",,1102,309,-1,0,14821,0,5,1,11,133798,124722,0
"Пройденные подземелья Lich King (5 игроков)","Пройденные подземелья Lich King (5 игроков)",,1103,-1,-1,0,14807,0,0,9,9,136243,125419,0
"Пройденные подземелья Lich King (10 игроков)","Пройденные подземелья Lich King (10 игроков)",,1104,-1,-1,0,14807,0,0,9,10,136243,123966,0
"Смерти на Оке Бури","Смерти на Оке Бури",,1106,-1,-1,0,124,0,0,1,4,136243,123980,0
"Смерти в команде 3 на 3","Смерти в команде 3 на 3",,1107,-1,-1,0,123,0,0,1,2,136243,124724,0
"Смерти в команде 5 на 5","Смерти в команде 5 на 5",,1108,-1,-1,0,123,0,0,1,3,136243,124726,0
"Почетных убийств на арене 5 на 5","Почетных убийств на арене 5 на 5",,1109,-1,-1,0,136,0,0,1,9,136243,123058,0
"Почетных убийств на арене 3 на 3","Почетных убийств на арене 3 на 3",,1110,-1,-1,0,136,0,0,1,8,136243,132465,0
"Почетных убийств на арене 2 на 2","Почетных убийств на арене 2 на 2",,1111,-1,-1,0,136,0,0,1,7,136243,124728,0
"Почетные победы на Оке Бури","Почетные победы на Оке Бури",,1112,-1,-1,0,136,0,0,1,13,136243,121286,0
"Почетных побед в Альтеракской долине","Почетных побед в Альтеракской долине",,1113,-1,-1,0,136,0,0,1,10,136243,121288,0
"Почетных побед в низине Арати","Почетных побед в низине Арати",,1114,-1,-1,0,136,0,0,1,11,136243,121742,0
"Почетных побед в ущелье Песни Войны","Почетных побед в ущелье Песни Войны",,1115,-1,-1,0,136,0,0,1,12,136243,126786,0
"Самые часто используемые бинты","Самые часто используемые бинты",,1125,-1,-1,0,145,0,0,17,2,136243,121744,344
"Выполните задание ""Награда вора"", похитив огни из вражеских столиц.","Король Огненного Солнцеворота",,1145,-1,-1,0,161,1,10,0,3,133076,121943,0
"Кол-во золота, потраченное на путешествия","Кол-во золота, потраченное на путешествия",,1146,-1,-1,0,140,0,0,1,11,136243,123079,0
"Кол-во золота, потраченного в парикмахерских","Кол-во золота, потраченного в парикмахерских",,1147,-1,-1,0,140,0,0,1,12,136243,125713,0
"Кол-во золота, потраченного на почту","Кол-во золота, потраченного на почту",,1148,-1,-1,0,140,0,0,1,13,136243,123081,0
"Количество сбросов талантов","Количество сбросов талантов",,1149,-1,-1,0,130,0,0,1,1,136243,121905,0
"Кол-во золота, потраченного на сброс талантов","Кол-во золота, потраченного на сброс талантов",,1150,-1,-1,0,140,0,0,1,14,136243,124912,0
"Убейте 50 персонажей в Зале Грозовой Вершины в Альтеракской долине.","Преданный защитник",,1151,30,1,0,14801,0,10,0,6,236368,123060,0
"Трижды за одно сражение защитите базы в Низине Арати.",Сверхзащита,,1153,-1,-1,0,14802,0,10,0,6,236346,123083,0
"Победите другого игрока в дуэли.",Дуэлянт,,1157,-1,-1,0,95,0,10,0,10,132148,124409,0
"Заслужите 2200 очков личного рейтинга в команде арены 2 на 2 на 80-м уровне.","Только ты и я: 2200",,1159,-1,-1,401,165,0,10,0,9,236329,140622,0
"Заслужите 2200 очков личного рейтинга в команде арены 3 на 3 на 80-м уровне.","Трое – уже банда: 2200",,1160,-1,-1,405,165,0,10,0,13,236336,140630,0
"Заслужите 2200 очков личного рейтинга в команде арены 5 на 5 на 80-м уровне.","Большая пятерка: 2200",,1161,-1,-1,404,165,0,10,0,17,236343,140638,0
"Одержите 10 побед подряд в рейтинговых боях на Арене в команде с рейтингом выше 1800 на 80-м уровне.","Полоса удачи",,1162,-1,-1,0,165,0,10,0,19,135805,125765,0
"Выиграйте сражение в Альтеракской долине, пока ваша команда удерживает контроль над обеими шахтами.","Учитывается все",,1164,30,0,0,14801,0,10,0,8,236389,121777,0
"Экипируйтесь ""Большущей"" сумкой Псении Кобчак.","У меня ""Большущая"" сумка!",,1165,-1,-1,0,92,0,10,0,35,133660,126788,0
"Добудьте подписанную картину Форора и Тигуля в Альтеракской долине.","Трофей достается победителю",,1166,30,-1,0,14801,0,10,0,18,134946,126123,0
"Добейтесь указанных ниже достижений в Альтеракской долине.","Хозяин Альтеракской долины",,1167,-1,1,0,14801,0,25,0,19,133308,121205,0
"Добейтесь указанных ниже достижений в Альтеракской долине.","Хозяин Альтеракской долины",,1168,-1,0,0,14801,0,25,0,20,133308,125405,0
"Добейтесь указанных ниже достижений в Низине Арати.","Хозяин Низины Арати",,1169,-1,1,0,14802,0,25,0,16,133282,126080,0
"Добейтесь указанных ниже достижений в Низине Арати.","Хозяин Низины Арати",,1170,-1,0,0,14802,0,25,0,17,133282,127816,0
