ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
25237,"Elixier des Riesenwuchses",25204,0,0,4360,24,0
25238,"Elixier der Riesen",25204,0,0,4361,25,0
25239,"Elixier der großen Beweglichkeit",25204,0,0,4362,26,0
25240,"Elixier der großen Verteidigung",25204,0,0,4363,27,0
25241,"Elixier der großen Feuermacht",25204,0,0,4364,28,0
25242,"Elixier der großen Intelligenz",25204,0,0,4365,29,0
25243,"Elixier der verbesserten Wasseratmung",25204,0,0,4366,30,0
25244,"Elixier der Heilkraft",25204,0,0,4367,31,0
25245,"Elixier der Eisenhaut",25204,0,0,4368,32,0
25246,"Elixier der geringen Beweglichkeit",25204,0,0,4369,33,0
25247,"Elixier der Löwenstärke",25204,0,0,4370,34,0
25248,"Elixier der erheblichen Beweglichkeit",25204,0,0,4371,35,0
25249,"Elixier der erheblichen Verteidigung",25204,0,0,4372,36,0
25250,"Elixier der erheblichen Feuermacht",25204,0,0,4373,37,0
25251,"Elixier der erheblichen Seelenstärke",25204,0,0,4374,38,0
25252,"Elixier der erheblichen Frostmacht",25204,0,0,4375,39,0
25253,"Elixier des erheblichen Magierbluts",25204,0,0,4376,40,0
25254,"Elixier der erheblichen Schattenmacht",25204,0,0,4377,41,0
25255,"Elixier der erheblichen Stärke",25204,0,0,4378,42,0
25256,"Elixier des Meisters",25204,0,0,4379,43,0
25262,"Elixier der schwachen Beweglichkeit",25204,0,0,4385,44,0
25263,"Elixier der schwachen Verteidigung",25204,0,0,4386,45,0
25264,"Elixier der schwachen Seelenstärke",25204,0,0,4387,46,0
25265,"Elixier der Ogerstärke",25204,0,0,4388,47,0
25266,"Elixier der Schattenmacht",25204,0,0,4389,48,0
25268,"Elixier der überragenden Verteidigung",25204,0,0,4391,49,0
25270,"Elixier der Wasseratmung",25204,0,0,4393,50,0
25271,"Elixier des Wasserwandelns",25204,0,0,4394,51,0
25272,"Elixier der Weisheit",25204,0,0,4395,52,0
25273,"Elixier des Mungos",25204,0,0,4396,53,0
25274,"Elixier der Weisen",25204,0,0,4397,54,0
25275,"Elixier des suchenden Auges",25204,0,0,4398,55,0
25276,"Elixier der Teufelsstärke",25204,0,0,4399,56,0
25277,"Arthas' Gabe",25204,0,0,4400,57,0
25278,Muskelmagenkaugummi,25204,0,0,4401,58,0
25279,"Großes Arkanelixier",25204,0,0,4402,59,0
25280,"Gemahlene Skorpokinhaltsstoffprobe",25204,0,0,4403,60,0
25281,Lungensaftcocktail,25204,0,0,4404,61,0
25282,R.O.I.D.S.,25204,0,0,4405,62,0
25283,"Noggenfoggers Elixier",25204,0,0,4406,63,0
25284,"Elixier des Ansturms",25204,0,0,4407,64,0
25285,"Elixier der mächtigen Verteidigung",25204,0,0,8062,65,0
25286,"Elixier der mächtigen Gedanken",25204,0,0,8066,66,0
25287,Kristallbarriere,25204,0,0,8068,67,0
25288,"Kälte des Juju",25204,0,0,8070,68,0
25289,"Macht des Juju",25204,0,0,8072,69,0
25290,"Erhebliches Trollblutelixier",25204,0,0,8074,70,0
25297,"Elixier der Schatten",25204,0,0,8086,71,0
25298,"Ahuurns Elixier",25204,0,0,8085,72,0
25299,Videre-Elixier,25204,0,0,8084,73,0
25300,"Bluttangelixier des Widerstands",25204,0,0,8083,74,0
25301,"Bluttangelixier des Ausweichens",25204,0,0,8082,75,0
25306,"Mächtiges Trollblutelixier",25204,0,0,8077,76,0
25307,"Schwaches Trollblutelixier",25204,0,0,8076,77,0
25308,Magierblutelixier,25204,0,0,8075,78,0
25309,"Feuerwasser der Winterfelle",25204,0,0,8073,79,0
25310,"Flucht des Juju",25204,0,0,8071,80,0
25311,"Glut des Juju",25204,0,0,8069,81,0
25312,Kristallkraft,25204,0,0,8067,82,0
25346,"Fläschchen des blendenden Lichts",25345,0,0,4410,0,0
25353,"Fläschchen der destillierten Weisheit",25345,0,0,4413,7,0
25354,"Fläschchen der Stärkung",25345,0,0,4415,8,0
25355,"Fläschchen der mächtigen Wiederherstellung",25345,0,0,4416,9,0
25356,"Fläschchen der endlosen Wut",25345,0,0,4414,10,0
25357,"Fläschchen der endlosen Wut",25345,0,0,13248,11,0
25358,"Fläschchen der Versteinerung",25345,0,0,4417,12,0
25359,"Fläschchen des reinen Mojo",25345,0,0,13249,13,0
25360,"Fläschchen des Steinbluts",25345,0,0,13250,14,0
25361,"Fläschchen des reinen Todes",25345,0,0,4418,15,0
25362,"Fläschchen des reinen Mojo",25345,0,0,4419,16,0
25363,"Fläschchen des unerbittlichen Angriffs",25345,0,0,4420,17,0
25364,"Fläschchen des Steinbluts",25345,0,0,4421,18,0
25365,"Fläschchen der obersten Macht",25345,0,0,4422,19,0
25366,"Fläschchen des Frostwyrms",25345,0,0,4423,20,0
25367,"Fläschchen der Titanen",25345,0,0,4424,21,0
25368,"Fläschchen des blendenden Lichts aus Shattrath",25345,0,0,4425,22,0
25369,"Fläschchen der Stärkung von Shattrath",25345,0,0,4426,23,0
25370,"Fläschchen der mächtigen Wiederherstellung von Shattrath",25345,0,0,4427,24,0
25371,"Fläschchen des reinen Todes aus Shattrath",25345,0,0,4428,25,0
25372,"Fläschchen des unerbittlichen Angriffs von Shattrath",25345,0,0,4429,26,0
25373,"Fläschchen der obersten Macht von Shattrath",25345,0,0,4430,27,0
25374,"Instabiles Fläschchen des Banditen",25345,0,0,4431,28,0
25375,"Instabiles Fläschchen der Bestie",25345,0,0,4432,29,0
25376,"Instabiles Fläschchen des Ältesten",25345,0,0,4433,30,0
25377,"Instabiles Fläschchen des Heilers",25345,0,0,4434,31,0
25378,"Fläschchen des Frostwyrms",25345,0,0,13252,32,0
25379,"Instabiles Fläschchen des Soldaten",25345,0,0,4435,33,0
25380,"Instabiles Fläschchen des Zauberhexers",25345,0,0,4436,34,0
25394,"Fläschchen des blendenden Lichts",25393,0,0,4410,0,0
25401,"Fläschchen der destillierten Weisheit",25393,0,0,4413,7,0
25402,"Fläschchen der Stärkung",25393,0,0,4415,8,0
25403,"Fläschchen der mächtigen Wiederherstellung",25393,0,0,4416,9,0
25404,"Fläschchen der endlosen Wut",25393,0,0,4414,10,0
25405,"Fläschchen der endlosen Wut",25393,0,0,13248,11,0
25406,"Fläschchen der Versteinerung",25393,0,0,4417,12,0
25407,"Fläschchen des reinen Mojo",25393,0,0,13249,13,0
25408,"Fläschchen des Steinbluts",25393,0,0,13250,14,0
25409,"Fläschchen des reinen Todes",25393,0,0,4418,15,0
25410,"Fläschchen des reinen Mojo",25393,0,0,4419,16,0
25411,"Fläschchen des unerbittlichen Angriffs",25393,0,0,4420,17,0
25412,"Fläschchen des Steinbluts",25393,0,0,4421,18,0
25413,"Fläschchen der obersten Macht",25393,0,0,4422,19,0
25414,"Fläschchen des Frostwyrms",25393,0,0,4423,20,0
25415,"Fläschchen der Titanen",25393,0,0,4424,21,0
25416,"Fläschchen des blendenden Lichts aus Shattrath",25393,0,0,4425,22,0
25417,"Fläschchen der Stärkung von Shattrath",25393,0,0,4426,23,0
25418,"Fläschchen der mächtigen Wiederherstellung von Shattrath",25393,0,0,4427,24,0
25419,"Fläschchen des reinen Todes aus Shattrath",25393,0,0,4428,25,0
25420,"Fläschchen des unerbittlichen Angriffs von Shattrath",25393,0,0,4429,26,0
25421,"Fläschchen der obersten Macht von Shattrath",25393,0,0,4430,27,0
25422,"Instabiles Fläschchen des Banditen",25393,0,0,4431,28,0
25423,"Instabiles Fläschchen der Bestie",25393,0,0,4432,29,0
25424,"Instabiles Fläschchen des Ältesten",25393,0,0,4433,30,0
25425,"Instabiles Fläschchen des Heilers",25393,0,0,4434,31,0
25426,"Fläschchen des Frostwyrms",25393,0,0,13252,32,0
25427,"Instabiles Fläschchen des Soldaten",25393,0,0,4435,33,0
25428,"Instabiles Fläschchen des Zauberhexers",25393,0,0,4436,34,0
25452,Dreschbier,25451,0,0,4654,0,2
25455,"Bitteres Plasma",25451,0,0,6961,3,2
25457,Trogggebräu,25451,0,0,8987,5,2
25459,"Tee mit Zucker",25451,0,0,8989,7,2
25461,"Grüner Gordokgrog",25451,0,0,8991,9,2
25463,"Abgefülltes Alteracquellwasser",25451,0,0,8993,11,2
25465,Winterhaucheierflip,25451,0,0,8995,13,2
25467,"Wasserschlauch des Grunzers",25451,0,0,9004,15,2
25469,"Starkhammer Light",25451,0,0,9003,17,2
25471,"Altbier aus Loch Modan",25451,0,0,9002,19,2
25472,"Feuriges Festgebräu",25451,0,0,9001,20,2
25473,"Prickelnder Energietrank",25451,0,0,9000,21,2
25474,"Blubberndes Getränk",25451,0,0,8999,22,2
25475,"Frisch gepresste Limonade",25451,0,0,8998,23,2
25476,"Gebräu des Geißelbanns",25451,0,0,8997,24,2
25477,"Macht des Geißelbanns",25451,0,0,8996,25,2
25478,"Draenisches Silberbräu",25451,0,0,9021,26,2
25479,Schlingendornbräu,25451,0,0,9020,27,2
25480,"Bier der dunklen Schankmaid",25451,0,0,9019,28,2
25481,"Prickelnder Apfelwein",25451,0,0,9018,29,2
25482,"Helles Echoinselbier",25451,0,0,9017,30,2
25483,"Prickelndes Marktgetränk 'Klassik'",25451,0,0,9016,31,2
25484,"Eisgekühlte Beerenbrause",25451,0,0,9015,32,2
25485,Schlammermilch,25451,0,0,9014,33,2
25486,"Gebräu der Schergratoger",25451,0,0,9013,34,2
25487,"Halbleere Flasche Gefängnisfusel",25451,0,0,9031,35,2
25488,"Halbvolle Flasche Gefängnisfusel",25451,0,0,9030,36,2
25489,Agoniebräu,25451,0,0,9029,37,2
25490,"Donnerbräus Starkbier",25451,0,0,9028,38,2
25491,Düsterbräu,25451,0,0,9027,39,2
25492,"Verdünnte astrale Essenz",25451,0,0,9026,40,2
25493,"Astraler Likör",25451,0,0,9025,41,2
25494,"Hausmarke des Frostfürsten",25451,0,0,9024,42,2
25495,"Bartletts Bitterbräu",25451,0,0,9023,43,2
25496,"Herbstliches Eckerndunkel",25451,0,0,9022,44,2
25497,"Reine Energie",25451,0,0,9012,45,2
25498,Peonschlaftrank,25451,0,0,9011,46,2
25499,Halaaniwhiskey,25451,0,0,9010,47,2
25500,Schimmersangwein,25451,0,0,9009,48,2
25501,Steinbrecherbräu,25451,0,0,9008,49,2
25502,"Essenz des Astraleums",25451,0,0,9007,50,2
25503,"Purpurbull Energietrank",25451,0,0,9006,51,2
25504,"Wasserschlauch des Fußsoldaten",25451,0,0,9005,52,2
25505,Erntedanknektar,25451,0,0,8994,53,2
25506,"Kreegs Hauwegstarkbier",25451,0,0,8992,54,2
25507,"Rumsey Rum",25451,0,0,8990,55,2
25508,"Gesegneter Sonnenfruchtsaft",25451,0,0,8988,56,2
25509,Sturmbräu,25451,0,0,8986,57,2
25510,Lebertran,25451,0,0,8985,58,2
25511,"Schrumpfkopf Stark",25451,0,0,8890,59,2
25512,Yetimilch,25451,0,0,8866,60,2
25513,"Glas Dalaranrotwein",25451,0,0,8868,61,2
25514,"Glas Dalaranqualitätsrotwein",25451,0,0,8870,62,2
25515,"Glas Immersangwein",25451,0,0,8872,63,2
25516,"Donnerbräu Starkbier",25451,0,0,8881,64,2
25517,"Donnerbräu Lager",25451,0,0,8880,65,2
25518,"Donner 45",25451,0,0,8879,66,2
25519,Gordokgrog,25451,0,0,8878,67,2
25520,"Schlauch mit Mulgorefeuerwasser",25451,0,0,8877,68,2
25521,"Mysteriöse fermentierte Flüssigkeit",25451,0,0,8876,69,2
25522,"Becher Froschgiftbier",25451,0,0,8875,70,2
25523,"Flasche Silbermondportwein",25451,0,0,8874,71,2
25524,"Fass bitterer Kaktuswein",25451,0,0,8873,72,2
25525,"Zombie Spezial",25451,0,0,8889,73,2
25526,Dschungeltropfen,25451,0,0,8888,74,2
25527,Torkelbräu,25451,0,0,8887,75,2
25528,Katertropfen,25451,0,0,8886,76,2
25529,"Kristallklares Gerstenbräu",25451,0,0,8885,77,2
25530,"Dunkles Gerstenbräu",25451,0,0,8884,78,2
25531,"Helles Gerstenbräu",25451,0,0,8883,79,2
25532,Ogermet,25451,0,0,8882,80,2
25533,"Glas Dalaranjahrgangsrotwein",25451,0,0,8871,81,2
25534,"Glas gereifter Dalaranrotwein",25451,0,0,8869,82,2
25535,"Glas Dalaranweißwein",25451,0,0,8867,83,2
25536,"Kleiner Schwips",25451,0,0,8891,84,2
25537,Kümmelbranntwein,25451,0,0,6485,85,2
25538,"Verdorbener Eierflip",25451,0,0,6452,86,2
25539,"Schwarzer Kaffee",25451,0,0,4655,87,2
25540,"Aufgespritztes Wasser des Schwarzfels",25451,0,0,4656,88,2
25541,"Mineralwasser des Schwarzfels",25451,0,0,4657,89,2
25542,"Quellwasser des Schwarzfels",25451,0,0,4658,90,2
25543,Bohnengebräu,25451,0,0,4659,91,2
25544,"Flasche Dalaran Noir",25451,0,0,4660,92,2
25545,Winterquellflaschenwasser,25451,0,0,4661,93,2
25546,Blubberwasser,25451,0,0,4662,94,2
25547,"Kapitän Rumseys Lagerbier",25451,0,0,4663,95,2
25548,"Cenarischer Geistertropfen",25451,0,0,4664,96,2
25549,"Billiges Bier",25451,0,0,4665,97,2
25550,Kirschgrog,25451,0,0,4666,98,2
25551,"Herbeigezaubertes Kristallwasser",25451,0,0,4667,99,2
25552,"Herbeigezaubertes frisches Wasser",25451,0,0,4668,100,2
25553,"Herbeigezaubertes Eiswasser",25451,0,0,4669,101,2
25554,"Herbeigezaubertes Mineralwasser",25451,0,0,4671,102,2
25555,"Herbeigezaubertes Bergquellwasser",25451,0,0,4672,103,2
25556,"Herbeigezaubertes geläutertes Wasser",25451,0,0,4673,104,2
25557,"Herbeigezaubertes Sprudelwasser",25451,0,0,4674,105,2
25558,"Herbeigezaubertes Quellwasser",25451,0,0,4675,106,2
25559,"Herbeigezaubertes Wasser",25451,0,0,4676,107,2
25560,"Dunkles zwergisches Lagerbier",25451,0,0,4677,108,2
25561,Dunkelmond-Spezialmischung,25451,0,0,4678,109,2
25562,"Don Carlos Tequila",25451,0,0,4679,110,2
25563,"Dos Ogris",25451,0,0,4680,111,2
25564,Winterhaucheierflip,25451,0,0,4681,112,2
25565,"Verzaubertes Wasser",25451,0,0,4682,113,2
25566,"Angereicherter Terozapfensaft",25451,0,0,4683,114,2
25567,Astralmet,25451,0,0,4684,115,2
25568,Lichteraus,25451,0,0,4685,116,2
25569,"Gefiltertes draenisches Wasser",25451,0,0,4686,117,2
25570,"Prickelndes Marktgetränk",25451,0,0,4687,118,2
25571,"Krug Zwergenmet",25451,0,0,4688,119,2
25572,"Fläschchen Sturmwinder Goldtropfen",25451,0,0,4689,120,2
25573,"Sprudelwasser aus Gilneas",25451,0,0,4690,121,2
25574,Golddorntee,25451,0,0,4691,122,2
25575,"Altvater Winters Bier",25451,0,0,4692,123,2
25576,Festtagsgeister,25451,0,0,4693,124,2
25577,"Heißer Apfelwein",25451,0,0,4694,125,2
25578,"Eiskalte Milch",25451,0,0,4695,126,2
25579,Dschungelrankenwein,25451,0,0,4696,127,2
25580,Melonensaft,25451,0,0,4697,128,2
25581,"Molasses Feuerwasser",25451,0,0,4698,129,2
25582,Mondbeerensaft,25451,0,0,4699,130,2
25583,Mondschein,25451,0,0,4700,131,2
25584,Trichterwindentau,25451,0,0,4701,132,2
25585,"Nethergarde Bitter",25451,0,0,4702,133,2
25586,"Stöpsels Schwarzfelsbier",25451,0,0,4703,134,2
25587,"Geläutertes draenisches Wasser",25451,0,0,4704,135,2
25588,"Erfrischendes Quellwasser",25451,0,0,4705,136,2
25589,"Schwarzer Rumsey Rum",25451,0,0,4706,137,2
25590,"Dunkler Rumsey Rum",25451,0,0,4707,138,2
25591,"Klarer Rumsey Rum",25451,0,0,4708,139,2
25592,Silberwein,25451,0,0,4709,140,2
25593,"Schlauch mit zwergischem Starkbier",25451,0,0,4710,141,2
25594,"Süderstader Starkbier",25451,0,0,4711,142,2
25595,"Süderstader Prickelmost",25451,0,0,4712,143,2
25596,"Wehklagen des Sterns",25451,0,0,4713,144,2
25597,"Schnaps in Flaschen",25451,0,0,6942,145,2
25598,"Herbe Robbenmilch",25451,0,0,6955,146,2
25599,"Tränen des Sterns",25451,0,0,4714,147,2
25600,"Henkelkrug Ödlandbourbon",25451,0,0,6943,148,2
25601,Honigminztee,25451,0,0,6956,149,2
25602,Dampfdruckprickelschnaps,25451,0,0,4715,150,2
25603,Donnerbier,25451,0,0,6944,151,2
25604,"Hausmarke des Frostfürsten",25451,0,0,6957,152,2
25605,Sulfuronwasser,25451,0,0,4716,153,2
25606,Rhapsodiemalz,25451,0,0,6945,154,2
25607,"Gesüßte Ziegenmilch",25451,0,0,6958,155,2
25608,"Süßer Nektar",25451,0,0,4717,156,2
25609,Frostbeerensaft,25451,0,0,6959,157,2
25610,"Verwässertes Bier",25451,0,0,6946,158,2
25611,Disteltee,25451,0,0,4718,159,2
25612,"""Wasserbombe"" der Winterflossen",25451,0,0,6960,160,2
25613,Raptorpunsch,25451,0,0,6947,161,2
25614,Nistgipfelweizen,25451,0,0,5190,162,2
25615,"Flüchtiger Rum",25451,0,0,6948,163,2
25616,"Bitteres Plasma",25451,0,0,6961,164,2
25617,"Aromatisches Honigbräu",25451,0,0,5191,165,2
25618,"Cuergos Gold",25451,0,0,6949,166,2
25619,Kungaloosh,25451,0,0,6962,167,2
25620,"Aromatisches Honigbräu",25451,0,0,5192,168,2
25621,"Cuergos Gold mit Wurm",25451,0,0,6950,169,2
25622,Nordendhonigmet,25451,0,0,6963,170,2
25623,Schwarzfelslagerbier,25451,0,0,5193,171,2
25624,Schneepflaumenbrandy,25451,0,0,6964,172,2
25625,"Hexknalls Spezialbräu",25451,0,0,6951,173,2
25626,Schwarzfelslagerbier,25451,0,0,5194,174,2
25627,Binärbräu,25451,0,0,5195,175,2
25628,"Frischer Apfelsaft",25451,0,0,6968,176,2
25629,Hyjalnektar,25451,0,0,6953,177,2
25630,Grizzlybeerensaft,25451,0,0,6966,178,2
25631,Binärbräu,25451,0,0,5196,179,2
25632,Immersangportwein,25451,0,0,6954,180,2
25633,"Wasserschlauch des Kreuzfahrers",25451,0,0,6967,181,2
25634,"Fässchen Donnerbräu Lagerbier",25451,0,0,9498,182,2
25635,Wildwinterpils,25451,0,0,9499,183,2
25636,"Metoks Blubberbock",25451,0,0,9500,184,2
25637,Frühlingsstarkbier,25451,0,0,9501,185,2
25638,Schlingendornbräu,25451,0,0,9502,186,2
25639,"Herbstliches Eckerndunkel",25451,0,0,10498,187,2
25640,"Bartletts Bitterbräu",25451,0,0,10499,188,2
25641,"Draenisches Silberbräu",25451,0,0,10500,189,2
25642,"Izzards Wahnsinnsaroma",25451,0,0,10501,190,2
25643,"Izzards Wahnsinnsaroma",25451,0,0,10502,191,2
25644,"Hausmarke des Frostfürsten",25451,0,0,10503,192,2
25645,"Metoks Blubberbock",25451,0,0,10504,193,2
25646,"Bester Sonnentropfen",25451,0,0,10505,194,2
25647,Frühlingsstarkbier,25451,0,0,10506,195,2
25648,Turnierbier,25451,0,0,10618,196,2
25649,Wildwinterpils,25451,0,0,10978,197,2
25674,Dreschbier,25673,0,0,4654,0,2
25677,"Bitteres Plasma",25673,0,0,6961,3,2
25679,Trogggebräu,25673,0,0,8987,5,2
25681,"Tee mit Zucker",25673,0,0,8989,7,2
25683,"Grüner Gordokgrog",25673,0,0,8991,9,2
25685,"Abgefülltes Alteracquellwasser",25673,0,0,8993,11,2
25687,Winterhaucheierflip,25673,0,0,8995,13,2
25689,"Wasserschlauch des Grunzers",25673,0,0,9004,15,2
25691,"Starkhammer Light",25673,0,0,9003,17,2
25693,"Altbier aus Loch Modan",25673,0,0,9002,19,2
25694,"Feuriges Festgebräu",25673,0,0,9001,20,2
25695,"Prickelnder Energietrank",25673,0,0,9000,21,2
25696,"Blubberndes Getränk",25673,0,0,8999,22,2
25697,"Frisch gepresste Limonade",25673,0,0,8998,23,2
25698,"Gebräu des Geißelbanns",25673,0,0,8997,24,2
25699,"Macht des Geißelbanns",25673,0,0,8996,25,2
25700,"Draenisches Silberbräu",25673,0,0,9021,26,2
25701,Schlingendornbräu,25673,0,0,9020,27,2
25702,"Bier der dunklen Schankmaid",25673,0,0,9019,28,2
25703,"Prickelnder Apfelwein",25673,0,0,9018,29,2
25704,"Helles Echoinselbier",25673,0,0,9017,30,2
25705,"Prickelndes Marktgetränk 'Klassik'",25673,0,0,9016,31,2
25706,"Eisgekühlte Beerenbrause",25673,0,0,9015,32,2
25707,Schlammermilch,25673,0,0,9014,33,2
25708,"Gebräu der Schergratoger",25673,0,0,9013,34,2
25709,"Halbleere Flasche Gefängnisfusel",25673,0,0,9031,35,2
25710,"Halbvolle Flasche Gefängnisfusel",25673,0,0,9030,36,2
25711,Agoniebräu,25673,0,0,9029,37,2
25712,"Donnerbräus Starkbier",25673,0,0,9028,38,2
25713,Düsterbräu,25673,0,0,9027,39,2
25714,"Verdünnte astrale Essenz",25673,0,0,9026,40,2
25715,"Astraler Likör",25673,0,0,9025,41,2
25716,"Hausmarke des Frostfürsten",25673,0,0,9024,42,2
25717,"Bartletts Bitterbräu",25673,0,0,9023,43,2
25718,"Herbstliches Eckerndunkel",25673,0,0,9022,44,2
25719,"Reine Energie",25673,0,0,9012,45,2
25720,Peonschlaftrank,25673,0,0,9011,46,2
25721,Halaaniwhiskey,25673,0,0,9010,47,2
25722,Schimmersangwein,25673,0,0,9009,48,2
25723,Steinbrecherbräu,25673,0,0,9008,49,2
25724,"Essenz des Astraleums",25673,0,0,9007,50,2
25725,"Purpurbull Energietrank",25673,0,0,9006,51,2
25726,"Wasserschlauch des Fußsoldaten",25673,0,0,9005,52,2
25727,Erntedanknektar,25673,0,0,8994,53,2
25728,"Kreegs Hauwegstarkbier",25673,0,0,8992,54,2
25729,"Rumsey Rum",25673,0,0,8990,55,2
25730,"Gesegneter Sonnenfruchtsaft",25673,0,0,8988,56,2
25731,Sturmbräu,25673,0,0,8986,57,2
25732,Lebertran,25673,0,0,8985,58,2
25733,"Schrumpfkopf Stark",25673,0,0,8890,59,2
25734,Yetimilch,25673,0,0,8866,60,2
25735,"Glas Dalaranrotwein",25673,0,0,8868,61,2
25736,"Glas Dalaranqualitätsrotwein",25673,0,0,8870,62,2
25737,"Glas Immersangwein",25673,0,0,8872,63,2
25738,"Donnerbräu Starkbier",25673,0,0,8881,64,2
25739,"Donnerbräu Lager",25673,0,0,8880,65,2
25740,"Donner 45",25673,0,0,8879,66,2
25741,Gordokgrog,25673,0,0,8878,67,2
25742,"Schlauch mit Mulgorefeuerwasser",25673,0,0,8877,68,2
25743,"Mysteriöse fermentierte Flüssigkeit",25673,0,0,8876,69,2
25744,"Becher Froschgiftbier",25673,0,0,8875,70,2
25745,"Flasche Silbermondportwein",25673,0,0,8874,71,2
25746,"Fass bitterer Kaktuswein",25673,0,0,8873,72,2
25747,"Zombie Spezial",25673,0,0,8889,73,2
25748,Dschungeltropfen,25673,0,0,8888,74,2
25749,Torkelbräu,25673,0,0,8887,75,2
25750,Katertropfen,25673,0,0,8886,76,2
25751,"Kristallklares Gerstenbräu",25673,0,0,8885,77,2
25752,"Dunkles Gerstenbräu",25673,0,0,8884,78,2
25753,"Helles Gerstenbräu",25673,0,0,8883,79,2
25754,Ogermet,25673,0,0,8882,80,2
25755,"Glas Dalaranjahrgangsrotwein",25673,0,0,8871,81,2
25756,"Glas gereifter Dalaranrotwein",25673,0,0,8869,82,2
25757,"Glas Dalaranweißwein",25673,0,0,8867,83,2
25758,"Kleiner Schwips",25673,0,0,8891,84,2
25759,Kümmelbranntwein,25673,0,0,6485,85,2
25760,"Verdorbener Eierflip",25673,0,0,6452,86,2
25761,"Schwarzer Kaffee",25673,0,0,4655,87,2
25762,"Aufgespritztes Wasser des Schwarzfels",25673,0,0,4656,88,2
25763,"Mineralwasser des Schwarzfels",25673,0,0,4657,89,2
25764,"Quellwasser des Schwarzfels",25673,0,0,4658,90,2
25765,Bohnengebräu,25673,0,0,4659,91,2
25766,"Flasche Dalaran Noir",25673,0,0,4660,92,2
25767,Winterquellflaschenwasser,25673,0,0,4661,93,2
25768,Blubberwasser,25673,0,0,4662,94,2
25769,"Kapitän Rumseys Lagerbier",25673,0,0,4663,95,2
25770,"Cenarischer Geistertropfen",25673,0,0,4664,96,2
25771,"Billiges Bier",25673,0,0,4665,97,2
25772,Kirschgrog,25673,0,0,4666,98,2
25773,"Herbeigezaubertes Kristallwasser",25673,0,0,4667,99,2
25774,"Herbeigezaubertes frisches Wasser",25673,0,0,4668,100,2
25775,"Herbeigezaubertes Eiswasser",25673,0,0,4669,101,2
25776,"Herbeigezaubertes Mineralwasser",25673,0,0,4671,102,2
25777,"Herbeigezaubertes Bergquellwasser",25673,0,0,4672,103,2
25778,"Herbeigezaubertes geläutertes Wasser",25673,0,0,4673,104,2
25779,"Herbeigezaubertes Sprudelwasser",25673,0,0,4674,105,2
25780,"Herbeigezaubertes Quellwasser",25673,0,0,4675,106,2
25781,"Herbeigezaubertes Wasser",25673,0,0,4676,107,2
25782,"Dunkles zwergisches Lagerbier",25673,0,0,4677,108,2
25783,Dunkelmond-Spezialmischung,25673,0,0,4678,109,2
25784,"Don Carlos Tequila",25673,0,0,4679,110,2
25785,"Dos Ogris",25673,0,0,4680,111,2
25786,Winterhaucheierflip,25673,0,0,4681,112,2
25787,"Verzaubertes Wasser",25673,0,0,4682,113,2
25788,"Angereicherter Terozapfensaft",25673,0,0,4683,114,2
25789,Astralmet,25673,0,0,4684,115,2
25790,Lichteraus,25673,0,0,4685,116,2
25791,"Gefiltertes draenisches Wasser",25673,0,0,4686,117,2
25792,"Prickelndes Marktgetränk",25673,0,0,4687,118,2
25793,"Krug Zwergenmet",25673,0,0,4688,119,2
25794,"Fläschchen Sturmwinder Goldtropfen",25673,0,0,4689,120,2
25795,"Sprudelwasser aus Gilneas",25673,0,0,4690,121,2
25796,Golddorntee,25673,0,0,4691,122,2
25797,"Altvater Winters Bier",25673,0,0,4692,123,2
25798,Festtagsgeister,25673,0,0,4693,124,2
25799,"Heißer Apfelwein",25673,0,0,4694,125,2
25800,"Eiskalte Milch",25673,0,0,4695,126,2
25801,Dschungelrankenwein,25673,0,0,4696,127,2
25802,Melonensaft,25673,0,0,4697,128,2
25803,"Molasses Feuerwasser",25673,0,0,4698,129,2
25804,Mondbeerensaft,25673,0,0,4699,130,2
25805,Mondschein,25673,0,0,4700,131,2
25806,Trichterwindentau,25673,0,0,4701,132,2
25807,"Nethergarde Bitter",25673,0,0,4702,133,2
25808,"Stöpsels Schwarzfelsbier",25673,0,0,4703,134,2
25809,"Geläutertes draenisches Wasser",25673,0,0,4704,135,2
25810,"Erfrischendes Quellwasser",25673,0,0,4705,136,2
25811,"Schwarzer Rumsey Rum",25673,0,0,4706,137,2
25812,"Dunkler Rumsey Rum",25673,0,0,4707,138,2
25813,"Klarer Rumsey Rum",25673,0,0,4708,139,2
25814,Silberwein,25673,0,0,4709,140,2
25815,"Schlauch mit zwergischem Starkbier",25673,0,0,4710,141,2
25816,"Süderstader Starkbier",25673,0,0,4711,142,2
25817,"Süderstader Prickelmost",25673,0,0,4712,143,2
25818,"Wehklagen des Sterns",25673,0,0,4713,144,2
25819,"Schnaps in Flaschen",25673,0,0,6942,145,2
25820,"Herbe Robbenmilch",25673,0,0,6955,146,2
25821,"Tränen des Sterns",25673,0,0,4714,147,2
25822,"Henkelkrug Ödlandbourbon",25673,0,0,6943,148,2
25823,Honigminztee,25673,0,0,6956,149,2
25824,Dampfdruckprickelschnaps,25673,0,0,4715,150,2
25825,Donnerbier,25673,0,0,6944,151,2
25826,"Hausmarke des Frostfürsten",25673,0,0,6957,152,2
25827,Sulfuronwasser,25673,0,0,4716,153,2
25828,Rhapsodiemalz,25673,0,0,6945,154,2
25829,"Gesüßte Ziegenmilch",25673,0,0,6958,155,2
