ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
16109,新鮮的洛克湖狂魚,15901,1,0,7969,98,2
16110,生鮮的彩鰭魚,15901,1,0,7973,90,2
16111,新鮮的滑皮鯖魚,15901,1,0,7977,109,2
16112,烤獅排,15901,0,0,6729,330,2
16113,敏格的詩籤肉雜,15901,0,0,6880,217,2
16114,劫毀者煎蛋捲,15901,0,0,6912,280,2
16115,美味鼠尾魚,15901,0,0,6934,326,2
16116,辣狼排,15901,0,0,6731,333,2
16117,新鮮的夜鱗鯛魚,15901,1,0,7972,92,2
16118,新鮮的紅鰓魚,15901,1,0,7974,88,2
16119,新鮮的鼠尾魚,15901,1,0,7976,84,2
16120,新鮮的刺脊比目魚,15901,1,0,7978,108,2
16121,新鮮的陽鱗鮭魚,15901,1,0,7981,105,2
16122,新鮮的白鱗鮭魚,15901,1,0,7982,103,2
16123,糖球,15901,0,0,8701,38,2
16124,燒烤神秘獸肉,15901,1,0,7983,102,2
16125,啤酒節必備的鹹脆餅,15901,1,0,7987,128,2
16126,豬肉乾,15901,0,0,6582,329,2
16127,可口的魔法點心,15901,0,0,6583,335,2
16128,香辣狼肉,15901,0,0,7027,135,2
16129,暴風城乳酪,15901,0,0,7047,315,2
16130,陽春鯉魚,15901,0,0,7122,201,2
16131,傑森的特殊食物,15901,0,0,6733,338,2
16132,灰莓果,15901,0,0,6709,252,2
16133,收穫節麵包,15901,0,0,6711,258,2
16134,收穫節魚肉,15901,0,0,6712,264,2
16135,肉排,15901,0,0,6714,270,2
16137,哥布林芥末蘸蚌肉,15901,0,0,6694,153,2
16138,蜘蛛蛋糕,15901,0,0,6697,199,2
16139,盛宴,15901,0,0,6701,218,2
16140,莓子派切片,15901,0,0,6458,361,2
16141,香烤獅肉,15901,0,0,7121,200,2
16142,胡蘿蔔杯子蛋糕,15901,0,0,6519,375,2
16143,燒烤熊肉串,15901,0,0,6520,412,2
16144,蚌肉雜燴,15901,0,0,6525,405,2
16145,蚌肉大餐,15901,0,0,6527,403,2
16146,魔法麵包,15901,0,0,6529,401,2
16147,刺脊比目魚,15901,0,0,7036,171,2
16148,多汁豬排,15901,0,0,7090,138,2
16149,金魚肉串,15901,0,0,6695,183,2
16150,山狗肉排,15901,0,0,6544,378,2
16151,礦道鼠肉串,15901,0,0,6569,343,2
16152,美味的烤火腿,15901,0,0,6570,349,2
16153,魔法可頌,15901,0,0,6531,399,2
16154,燒烤史馬克,15901,0,0,8710,78,2
16155,火烤麵包,15901,0,0,8712,74,2
16156,哥布林燴肉,15901,0,0,8717,64,2
16157,劍刃貝果,15901,0,0,6467,371,2
16158,巧克力,15901,0,0,6523,454,2
16159,魔法法力派,15901,0,0,6533,397,2
16160,曬乾的牛肝菌,15901,0,0,6580,306,2
16161,魔法黑麵包,15901,0,0,6537,393,2
16162,拐杖糖,15901,0,0,6483,261,2
16163,蠍肉大餐,15901,0,0,6987,451,2
16164,乾蘑菇,15901,0,0,6581,319,2
16165,煙燻鮭魚,15901,0,0,7007,446,2
16166,煙燻塔巴克鹿肉,15901,0,0,7008,461,2
16167,軟香蕉麵包,15901,0,0,7011,439,2
16168,海龜湯,15901,0,0,7012,453,2
16169,閃亮霜菇,15901,0,0,7014,469,2
16170,特殊的雞飼料,15901,0,0,7015,436,2
16171,塔巴克肉排,15901,0,0,7092,142,2
16172,嚴重烤焦的座狼肉,15901,0,0,7095,147,2
16173,地孢之莢,15901,0,0,7097,152,2
16174,大魚片,15901,0,0,6878,212,2
16175,漿果汁,15901,0,0,6882,220,2
16176,摩克納薩爾小肋排,15901,0,0,6884,224,2
16177,沙梨派,15901,0,0,6970,428,2
16178,蝙蝠餐點,15901,0,0,6454,225,2
16179,焦黑的座狼排,15901,0,0,6466,340,2
16180,受祝福的太陽果,15901,0,0,6468,370,2
16181,激流堡輕乳酪,15901,0,0,7087,132,2
16182,裂蹄肋排,15901,0,0,6528,402,2
16184,魔法發酵麵包,15901,0,0,6538,384,2
16185,廚師的特大燴肉,15901,0,0,6543,379,2
16186,蟹肉蛋糕,15901,0,0,6545,377,2
16187,香脆蝙蝠翅,15901,0,0,6547,392,2
16188,脆炸蜥蜴尾,15901,0,0,6548,391,2
16189,鱷魚燴肉,15901,0,0,6550,389,2
16190,燻肉,15901,0,0,6557,221,2
16191,達拉然甜甜圈,15901,0,0,6562,274,2
16192,達拉然乳酪,15901,0,0,6563,286,2
16193,達納蘇斯乳酪,15901,0,0,6565,310,2
16194,風乾的香蕉,15901,0,0,6568,337,2
16195,美味的洞穴菇,15901,0,0,6571,137,2
16196,變異魚,15901,0,0,6573,214,2
16197,鑽石莓果,15901,0,0,6574,226,2
16198,掘地鼠燉肉,15901,0,0,6575,238,2
16199,龍鰭魚片,15901,0,0,6578,282,2
16200,魔尾點心,15901,0,0,6586,351,2
16201,蛤蜊條,15901,0,0,6524,425,2
16202,美味雪李,15901,0,0,6985,431,2
16203,烘烤韌皮魟魚,15901,0,0,6451,213,2
16204,焦黑的蜥蜴肉串,15901,0,0,6462,358,2
16205,剃骨禿鷲翅膀,15901,0,0,6473,365,2
16206,熱呼呼的雞湯,15901,0,0,7042,134,2
16207,魔法粗麵包,15901,0,0,6536,394,2
16208,煮蟹爪,15901,0,0,6540,382,2
16209,油炸紅鰓魚,15901,0,0,6676,406,2
16210,狂魚肉片,15901,0,0,6677,410,2
16211,格拉庫的肉糜水果蛋糕,15901,0,0,6700,216,2
16212,帝王韌皮魟魚排,15901,0,0,6732,336,2
16213,北地燉肉,15901,0,0,6895,247,2
16214,薄脆烤餅,15901,0,0,6556,209,2
16215,烤血鰭,15901,0,0,6478,318,2
16216,禿鷲便餐,15901,0,0,6479,305,2
16217,捲心菜餅,15901,0,0,6480,293,2
16218,地獄火骨葉,15901,0,0,6722,302,2
16219,香料烘蛋,15901,0,0,6723,308,2
16220,乾烤狼肉串,15901,0,0,6988,459,2
16221,鍬牙湯,15901,0,0,6992,450,2
16222,鯨肉湯,15901,0,0,6997,449,2
16223,豆湯,15901,0,0,6455,372,2
16224,啤酒烤豬排,15901,0,0,6456,237,2
16225,大塊的熊排,15901,0,0,6459,360,2
16226,焦黑的龍鰭,15901,0,0,6463,356,2
16227,血腸,15901,0,0,6469,369,2
16228,血肚魚,15901,0,0,6470,368,2
16229,魔法鬆餅,15901,0,0,6535,395,2
16230,蚌肉大餐,15901,0,0,6526,404,2
16231,陳年乾酪,15901,0,0,6679,418,2
16232,冰火香鮭,15901,0,0,6680,422,2
16233,漁夫大餐,15901,0,0,6682,409,2
16234,裂開的植物,15901,0,0,6683,413,2
16235,森林蘑菇,15901,0,0,6684,417,2
16236,剛出爐的麵包,15901,0,0,6686,423,2
16237,友誼麵包,15901,0,0,6687,429,2
16238,霜莓果,15901,0,0,6689,411,2
16239,烤鵪鶉,15901,0,0,6928,313,2
16240,燒烤座狼肉,15901,0,0,6929,316,2
16241,岩鹽鹹脆餅,15901,0,0,6930,317,2
16242,鮮嫩鍬牙肉排,15901,0,0,7103,163,2
16243,贊格鱒魚,15901,0,0,7104,165,2
16244,贊格蘑菇,15901,0,0,7105,167,2
16245,冬幕節麵包,15901,0,0,7108,174,2
16246,冬幕節糖果,15901,0,0,7110,178,2
16247,冬魷魚,15901,0,0,7111,180,2
16248,野豬火腿,15901,0,0,7114,186,2
16249,條紋黃尾魚,15901,0,0,7115,188,2
16250,腸與腦,15901,0,0,6474,364,2
16251,美味小魚,15901,0,0,6475,363,2
16252,鹽味硬乳酪,15901,0,0,6476,334,2
16253,鞭根塊莖,15901,0,0,7116,190,2
16254,扭曲漢堡,15901,0,0,7118,193,2
16255,水煮蚌肉,15901,0,0,6472,366,2
16256,瑪格哈全麥麵包,15901,0,0,6872,191,2
16257,強力犀牛熱狗,15901,0,0,6879,215,2
16258,月溪節日糖,15901,0,0,6887,231,2
16259,幾週前的長毛象肉,15901,0,0,6738,347,2
16260,可愛蛋糕切片,15901,0,0,6869,177,2
16261,山貓肉排,15901,0,0,6870,185,2
16262,希臘麵包,15901,0,0,6871,189,2
16263,蜜烤馴鹿肉,15901,0,0,6876,207,2
16264,滑皮鯖魚,15901,0,0,6999,465,2
16265,小宴,15901,0,0,7000,434,2
16266,小南瓜,15901,0,0,7001,441,2
16267,香辣牛肉乾,15901,0,0,7030,169,2
16268,辣炒塔巴克,15901,0,0,7034,151,2
16269,達納蘇斯酸菜餅,15901,0,0,6566,323,2
16270,美味巧克力蛋糕,15901,0,0,6572,196,2
16271,乾果糧,15901,0,0,6579,294,2
16272,美味芒果,15901,0,0,6584,341,2
16273,奧特蘭克魔法餅乾,15901,0,0,6448,182,2
16274,下水道鯉魚,15901,0,0,9518,473,2
16275,多孔蘑菇,15901,0,0,7037,139,2
16276,斯博格爾蘑菇,15901,0,0,7038,149,2
16277,泉爪開胃菜,15901,0,0,7040,168,2
16278,肉包子,15901,0,0,7041,175,2
16279,巨宴,15901,0,0,6692,424,2
16280,清涼果,15901,0,0,6481,281,2
16281,糖果棒,15901,0,0,6482,273,2
16282,飛龍燉肉,15901,0,0,7043,146,2
16283,風暴肉排,15901,0,0,7046,179,2
16284,提古勒和弗洛爾的草莓冰淇淋,15901,0,0,7124,206,2
16285,洛恩塔姆地薯,15901,0,0,6932,322,2
16286,美味變異點心,15901,0,0,6973,463,2
16287,辣味炸鯡魚,15901,0,0,7033,141,2
16288,鱒魚燉肉,15901,0,0,7044,156,2
16289,冬幕節烤肉,15901,0,0,7107,172,2
16290,泰拉蕊葡萄,15901,0,0,7119,195,2
16291,焦黑的孢子魚,15901,0,0,6464,354,2
16292,腐肉大餐,15901,0,0,6484,249,2
16293,追蹤者點心,15901,0,0,7101,160,2
16294,硬肉乾,15901,0,0,7102,162,2
16295,營養犀牛肉,15901,0,0,6717,284,2
16296,爛蛤蜊肉,15901,0,0,6450,374,2
16297,香脆蜘蛛大餐,15901,0,0,6554,385,2
16298,歐格利拉雞柳條,15901,0,0,6896,248,2
16299,醃鯡魚,15901,0,0,6902,260,2
16300,水煮蕁麻魚,15901,0,0,6906,268,2
16301,蘿蔔泡菜餅,15901,0,0,6909,275,2
16302,香脆達拉然蘋果,15901,0,0,6546,376,2
16303,脆青蛙肉,15901,0,0,6552,387,2
16304,刺鬚鯰魚,15901,0,0,6477,328,2
16305,巨大太陽魚,15901,1,0,7958,120,2
16306,噬法魚,15901,1,0,7962,115,2
16307,夜龍之息,15901,1,0,7963,114,2
16308,滑膩的魚,15901,1,0,7964,113,2
16309,新鮮的刺鬚鯰魚,15901,1,0,7966,111,2
16310,新鮮的光滑大魚,15901,1,0,7967,110,2
16311,斯其索果汁,15901,0,0,6996,442,2
16312,冬幕節蛋奶酒,15901,1,0,4681,123,2
16313,濃縮泰魯草汁,15901,1,0,4683,122,2
16314,現串的帝王鮭魚,15901,1,0,7956,121,2
16315,糖霜油炸蛋糕,15901,1,0,7957,118,2
16316,達拉然布朗尼,15901,0,0,6560,257,2
16317,卡拉達爾濃味乳酪,15901,0,0,6690,415,2
16318,安德麥蚌肉雜燴,15901,0,0,7098,154,2
16319,糖果棒,15901,0,0,8702,36,2
16320,萬鬼節南瓜糖,15901,0,0,8703,34,2
16321,歡恬牛奶,15901,0,0,8705,30,2
16322,黑暗慾望,15901,0,0,8706,28,2
16323,美味的夏天食品,15901,0,0,8709,80,2
17883,正義徽章獲得總數,17882,0,0,5310,1,0
24789,server-only,0,1,6,0,0,2
24790,奧特蘭克山谷符文布繃帶,24789,1,0,3301,0,0
24791,阿拉希盆地魔紋布繃帶,24789,1,0,3302,1,0
24792,阿拉希盆地符文布繃帶,24789,1,0,3303,2,0
24793,阿拉希盆地絲質繃帶,24789,1,0,3304,3,0
24794,污染者魔紋布繃帶,24789,1,0,3305,4,0
24795,污染者符文布繃帶,24789,1,0,3306,5,0
24796,污染者絲質繃帶,24789,1,0,3307,6,0
24800,厚亞麻繃帶,24789,1,0,3311,7,0
24801,厚魔紋繃帶,24789,1,0,3312,8,0
24802,厚幽紋繃帶,24789,1,0,3313,9,0
24803,厚符文布繃帶,24789,1,0,3314,10,0
24804,厚絲質繃帶,24789,1,0,3315,11,0
24805,亞麻繃帶,24789,1,0,3316,12,0
24806,魔紋繃帶,24789,1,0,3317,13,0
24807,幽紋繃帶,24789,1,0,3318,14,0
24808,符文布繃帶,24789,1,0,3319,15,0
24809,絲質繃帶,24789,1,0,3320,16,0
24811,戰歌峽谷魔紋布繃帶,24789,1,0,3322,17,0
24812,戰歌峽谷符文布繃帶,24789,1,0,3323,18,0
24813,戰歌峽谷絲質繃帶,24789,1,0,3324,19,0
24814,絨線繃帶,24789,1,0,3325,20,0
24815,高地魔紋布繃帶,24789,1,0,7902,21,0
24816,高地符文布繃帶,24789,1,0,7903,22,0
24817,高地絲質繃帶,24789,1,0,7901,23,0
24818,厚絨線繃帶,24789,1,0,7900,24,0
24819,急救繃帶,24789,1,0,7904,25,0
24828,奧特蘭克山谷符文布繃帶,24827,1,0,3301,0,0
24829,阿拉希盆地魔紋布繃帶,24827,1,0,3302,1,0
24830,阿拉希盆地符文布繃帶,24827,1,0,3303,2,0
24831,阿拉希盆地絲質繃帶,24827,1,0,3304,3,0
24832,污染者魔紋布繃帶,24827,1,0,3305,4,0
24833,污染者符文布繃帶,24827,1,0,3306,5,0
24834,污染者絲質繃帶,24827,1,0,3307,6,0
24838,厚亞麻繃帶,24827,1,0,3311,7,0
24839,厚魔紋繃帶,24827,1,0,3312,8,0
24840,厚幽紋繃帶,24827,1,0,3313,9,0
24841,厚符文布繃帶,24827,1,0,3314,10,0
24842,厚絲質繃帶,24827,1,0,3315,11,0
24843,亞麻繃帶,24827,1,0,3316,12,0
24844,魔紋繃帶,24827,1,0,3317,13,0
24845,幽紋繃帶,24827,1,0,3318,14,0
24846,符文布繃帶,24827,1,0,3319,15,0
24847,絲質繃帶,24827,1,0,3320,16,0
24849,戰歌峽谷魔紋布繃帶,24827,1,0,3322,17,0
24850,戰歌峽谷符文布繃帶,24827,1,0,3323,18,0
24851,戰歌峽谷絲質繃帶,24827,1,0,3324,19,0
24852,絨線繃帶,24827,1,0,3325,20,0
24853,高地魔紋布繃帶,24827,1,0,7902,21,0
24854,高地符文布繃帶,24827,1,0,7903,22,0
24855,高地絲質繃帶,24827,1,0,7901,23,0
24856,厚絨線繃帶,24827,1,0,7900,24,0
24857,急救繃帶,24827,1,0,7904,25,0
24875,奧奇奈治療藥水,24874,0,0,4288,0,0
24877,角瓶虛空噴劑,24874,0,0,4289,1,0
24878,水晶治療藥水,24874,0,0,4290,2,0
24879,透明治療藥水,24874,0,0,4291,3,0
24880,魔化再生藥水,24874,0,0,4292,4,0
24881,強效治療藥水,24874,0,0,4293,5,0
24882,治療藥水,24874,0,0,4294,6,0
24883,次級治療藥水,24874,0,0,4295,7,0
24884,極效治療藥膏,24874,0,0,4296,8,0
24885,極效治療藥水,24874,0,0,4297,9,0
24887,初級治療藥水,24874,0,0,4299,11,0
24889,洛克斯人的神秘醬汁,24874,0,0,4301,13,0
24890,超強效治療藥水,24874,0,0,4310,14,0
24892,超強治療藥膏,24874,0,0,4304,16,0
24893,超強治療藥水,24874,0,0,4305,17,0
24894,強烈治療藥水,24874,0,0,4306,18,0
24896,治療藥水注射器,24874,0,0,4309,20,0
24898,超強效治療藥水,24874,0,0,4310,22,0
24904,作戰治療藥水,24874,1,0,7908,26,0
24906,極效作戰治療藥水,24874,1,0,5178,27,0
24907,極效作戰治療藥水,24874,1,0,5179,28,0
24908,極效作戰治療藥水,24874,1,0,5180,29,0
24909,極效作戰治療藥水,24874,1,0,5181,30,0
24923,奧奇奈治療藥水,24922,0,0,4288,0,0
24925,角瓶虛空噴劑,24922,0,0,4289,1,0
24926,水晶治療藥水,24922,0,0,4290,2,0
24927,透明治療藥水,24922,0,0,4291,3,0
24928,魔化再生藥水,24922,0,0,4292,4,0
24929,強效治療藥水,24922,0,0,4293,5,0
24930,治療藥水,24922,0,0,4294,6,0
24931,次級治療藥水,24922,0,0,4295,7,0
24932,極效治療藥膏,24922,0,0,4296,8,0
24933,極效治療藥水,24922,0,0,4297,9,0
24935,初級治療藥水,24922,0,0,4299,11,0
24937,洛克斯人的神秘醬汁,24922,0,0,4301,13,0
24938,超強效治療藥水,24922,0,0,4310,14,0
24940,超強治療藥膏,24922,0,0,4304,16,0
24941,超強治療藥水,24922,0,0,4305,17,0
24942,強烈治療藥水,24922,0,0,4306,18,0
24944,治療藥水注射器,24922,0,0,4309,20,0
24946,超強效治療藥水,24922,0,0,4310,22,0
24952,作戰治療藥水,24922,1,0,7908,26,0
24954,極效作戰治療藥水,24922,1,0,5178,27,0
24955,極效作戰治療藥水,24922,1,0,5179,28,0
24956,極效作戰治療藥水,24922,1,0,5180,29,0
24957,極效作戰治療藥水,24922,1,0,5181,30,0
24975,奧奇奈法力藥水,24974,0,0,4308,0,0
24977,法力藥水注射器,24974,0,0,4311,1,0
24978,超強效法力藥水,24974,0,0,4312,2,0
24979,角瓶虛空能量劑,24974,0,0,4313,3,0
24980,水晶法力藥水,24974,0,0,4314,4,0
24984,魔化法力藥水,24974,0,0,4321,8,0
24985,強效法力藥水,24974,0,0,4322,9,0
24986,次級法力藥水,24974,0,0,4323,10,0
24988,極效法力藥膏,24974,0,0,4326,12,0
24989,超強法力藥膏,24974,0,0,4327,13,0
24990,極效法力藥水,24974,0,0,4328,14,0
24992,法力藥水,24974,0,0,4330,16,0
24993,初級法力藥水,24974,0,0,4331,17,0
24994,洛克斯人的腦漿,24974,0,0,4332,18,0
24995,超強法力藥水,24974,0,0,4333,19,0
24997,不穩定法力藥水,24974,0,0,4335,21,0
25000,極效作戰法力藥水,24974,0,0,5185,23,0
25003,作戰法力藥水,24974,1,0,7905,24,0
25004,極效作戰法力藥水,24974,0,0,5186,25,0
25005,極效作戰法力藥水,24974,0,0,5187,26,0
25006,極效作戰法力藥水,24974,0,0,5188,27,0
25017,奧奇奈法力藥水,25016,0,0,4308,0,0
25019,法力藥水注射器,25016,0,0,4311,1,0
25020,超強效法力藥水,25016,0,0,4312,2,0
25021,角瓶虛空能量劑,25016,0,0,4313,3,0
25022,水晶法力藥水,25016,0,0,4314,4,0
25026,魔化法力藥水,25016,0,0,4321,8,0
25027,強效法力藥水,25016,0,0,4322,9,0
25028,次級法力藥水,25016,0,0,4323,10,0
25030,極效法力藥膏,25016,0,0,4326,12,0
25031,超強法力藥膏,25016,0,0,4327,13,0
25032,極效法力藥水,25016,0,0,4328,14,0
25034,法力藥水,25016,0,0,4330,16,0
25035,初級法力藥水,25016,0,0,4331,17,0
25036,洛克斯人的腦漿,25016,0,0,4332,18,0
25037,超強法力藥水,25016,0,0,4333,19,0
25039,不穩定法力藥水,25016,0,0,4335,21,0
25042,極效作戰法力藥水,25016,0,0,5185,23,0
25045,作戰法力藥水,25016,1,0,7905,24,0
25046,極效作戰法力藥水,25016,0,0,5186,25,0
25047,極效作戰法力藥水,25016,0,0,5187,26,0
25048,極效作戰法力藥水,25016,0,0,5188,27,0
25076,贊札之光,25075,0,0,4337,0,0
25085,強壯食人妖之血藥劑,25075,0,0,8648,9,0
25086,贊札之靈,25075,0,0,4338,10,0
25087,贊札之速,25075,0,0,4339,11,0
25088,內行藥劑,25075,0,0,4340,12,0
25089,秘法藥劑,25075,0,0,4341,13,0
25090,血莓藥劑,25075,0,0,4342,14,0
25091,貓眼藥劑,25075,0,0,4343,15,0
25092,腦皮層混合飲料,25075,0,0,4344,16,0
25093,地化藥劑,25075,0,0,4345,17,0
25094,敏捷藥劑,25075,0,0,4346,18,0
25095,蠻力藥劑,25075,0,0,4347,19,0
25096,隱身藥劑,25075,0,0,4348,20,0
25097,防禦藥劑,25075,0,0,4349,21,0
25098,屠魔藥劑,25075,0,0,4350,22,0
25099,偵測惡魔藥劑,25075,0,0,4351,23,0
25100,偵測次級隱形藥劑,25075,0,0,4352,24,0
25101,偵測不死生物藥劑,25075,0,0,4353,25,0
25102,德萊尼智慧藥劑,25075,0,0,4354,26,0
25103,夢境幻象藥劑,25075,0,0,4355,27,0
25104,活效藥劑,25075,0,0,4356,28,0
25105,火力藥劑,25075,0,0,4357,29,0
25106,堅韌藥劑,25075,0,0,4358,30,0
25107,冰霜之力藥劑,25075,0,0,4359,31,0
25108,增長藥劑,25075,0,0,4360,32,0
25109,巨人藥劑,25075,0,0,4361,33,0
25110,強效敏捷藥劑,25075,0,0,4362,34,0
25111,強效防禦藥劑,25075,0,0,4363,35,0
25112,強效火力藥劑,25075,0,0,4364,36,0
25113,強效聰穎藥劑,25075,0,0,4365,37,0
25114,強效水下呼吸藥劑,25075,0,0,4366,38,0
25115,治療能量藥劑,25075,0,0,4367,39,0
25116,鐵膚藥劑,25075,0,0,4368,40,0
25117,次級敏捷藥劑,25075,0,0,4369,41,0
25118,獅王之力藥劑,25075,0,0,4370,42,0
25119,極效敏捷藥劑,25075,0,0,4371,43,0
25120,極效防禦藥劑,25075,0,0,4372,44,0
25121,極效火焰之力藥劑,25075,0,0,4373,45,0
25122,極效堅韌藥劑,25075,0,0,4374,46,0
25123,極效冰霜之力藥劑,25075,0,0,4375,47,0
25124,極效魔血藥劑,25075,0,0,4376,48,0
25125,極效暗影之力藥劑,25075,0,0,4377,49,0
25126,極效力量藥劑,25075,0,0,4378,50,0
25127,精通藥劑,25075,0,0,4379,51,0
25128,強力敏捷藥劑,25075,0,0,4380,52,0
25129,強力防禦藥劑,25075,0,0,4381,53,0
25130,強力堅韌藥劑,25075,0,0,4382,54,0
25131,強力法師之血藥劑,25075,0,0,4383,55,0
25132,強力力量藥劑,25075,0,0,4384,56,0
25133,初級敏捷藥劑,25075,0,0,4385,57,0
25134,初級防禦藥劑,25075,0,0,4386,58,0
25135,初級堅韌藥劑,25075,0,0,4387,59,0
25136,巨魔力量藥劑,25075,0,0,4388,60,0
25137,暗影之力藥劑,25075,0,0,4389,61,0
25138,精神藥劑,25075,0,0,4390,62,0
25139,超強防禦藥劑,25075,0,0,4391,63,0
25140,強健藥劑,25075,0,0,4392,64,0
25141,水下呼吸藥劑,25075,0,0,4393,65,0
25142,水上行走藥劑,25075,0,0,4394,66,0
25143,智慧藥劑,25075,0,0,4395,67,0
25144,貓鼬藥劑,25075,0,0,4396,68,0
25145,先知藥劑,25075,0,0,4397,69,0
25146,搜尋之眼藥劑,25075,0,0,4398,70,0
25147,魔化力量藥劑,25075,0,0,4399,71,0
25148,阿薩斯的禮物,25075,0,0,4400,72,0
25149,砂囊口香糖,25075,0,0,4401,73,0
25150,強效秘法藥劑,25075,0,0,4402,74,0
25151,厚甲蠍藥粉,25075,0,0,4403,75,0
25152,肺汁調酒,25075,0,0,4404,76,0
25153,土狼興奮劑,25075,0,0,4405,77,0
25154,諾格弗格藥劑,25075,0,0,4406,78,0
25155,猛擊藥劑,25075,0,0,4407,79,0
25156,強力防禦藥劑,25075,0,0,8062,80,0
25157,強力思緒藥劑,25075,0,0,8066,81,0
25158,水晶結界,25075,0,0,8068,82,0
25159,魂能之寒,25075,0,0,8070,83,0
25160,魂能之擊,25075,0,0,8072,84,0
25161,極效食人妖之血藥劑,25075,0,0,8074,85,0
25162,致命之擊藥劑,25075,0,0,8032,86,0
25163,精準藥劑,25075,0,0,8031,87,0
25164,陰鬱草藥劑,25075,0,0,8090,88,0
25165,佐特的保護藥劑,25075,0,0,8089,89,0
25166,佐特的保護藥劑,25075,0,0,8088,90,0
25167,德拉庫魯的藥劑,25075,0,0,8087,91,0
25168,暗影藥劑,25075,0,0,8086,92,0
25169,阿浩恩藥劑,25075,0,0,8085,93,0
25170,視靈藥劑,25075,0,0,8084,94,0
25171,血巨藻抗性精華,25075,0,0,8083,95,0
25172,血巨藻閃躲精華,25075,0,0,8082,96,0
25173,座狼之血藥劑,25075,0,0,8081,97,0
25174,古拉的藥劑,25075,0,0,8080,98,0
25175,法術能量藥劑,25075,0,0,8079,99,0
25176,憤怒藥劑,25075,0,0,8078,100,0
25177,強力食人妖之血藥劑,25075,0,0,8077,101,0
25178,弱效食人妖之血藥劑,25075,0,0,8076,102,0
25179,法師之血藥劑,25075,0,0,8075,103,0
25180,冬泉火水,25075,0,0,8073,104,0
25181,魂能之遁,25075,0,0,8071,105,0
25182,魂能之灰,25075,0,0,8069,106,0
25183,精神水晶,25075,0,0,8067,107,0
25184,電光速度藥劑,25075,0,0,8065,108,0
25185,穿甲藥劑,25075,0,0,8064,109,0
25186,熟練藥劑,25075,0,0,8063,110,0
25205,贊札之光,25204,0,0,4337,0,0
25214,強壯食人妖之血藥劑,25204,0,0,8648,1,0
25215,贊札之靈,25204,0,0,4338,2,0
25216,贊札之速,25204,0,0,4339,3,0
25217,內行藥劑,25204,0,0,4340,4,0
25218,秘法藥劑,25204,0,0,4341,5,0
25219,血莓藥劑,25204,0,0,4342,6,0
25220,貓眼藥劑,25204,0,0,4343,7,0
25221,腦皮層混合飲料,25204,0,0,4344,8,0
25222,地化藥劑,25204,0,0,4345,9,0
25223,敏捷藥劑,25204,0,0,4346,10,0
25224,蠻力藥劑,25204,0,0,4347,11,0
25225,隱身藥劑,25204,0,0,4348,12,0
25226,防禦藥劑,25204,0,0,4349,13,0
25227,屠魔藥劑,25204,0,0,4350,14,0
25228,偵測惡魔藥劑,25204,0,0,4351,15,0
25229,偵測次級隱形藥劑,25204,0,0,4352,16,0
25230,偵測不死生物藥劑,25204,0,0,4353,17,0
25231,德萊尼智慧藥劑,25204,0,0,4354,18,0
25232,夢境幻象藥劑,25204,0,0,4355,19,0
25233,活效藥劑,25204,0,0,4356,20,0
25234,火力藥劑,25204,0,0,4357,21,0
25235,堅韌藥劑,25204,0,0,4358,22,0
25236,冰霜之力藥劑,25204,0,0,4359,23,0
25237,增長藥劑,25204,0,0,4360,24,0
25238,巨人藥劑,25204,0,0,4361,25,0
25239,強效敏捷藥劑,25204,0,0,4362,26,0
25240,強效防禦藥劑,25204,0,0,4363,27,0
25241,強效火力藥劑,25204,0,0,4364,28,0
25242,強效聰穎藥劑,25204,0,0,4365,29,0
25243,強效水下呼吸藥劑,25204,0,0,4366,30,0
25244,治療能量藥劑,25204,0,0,4367,31,0
25245,鐵膚藥劑,25204,0,0,4368,32,0
25246,次級敏捷藥劑,25204,0,0,4369,33,0
25247,獅王之力藥劑,25204,0,0,4370,34,0
25248,極效敏捷藥劑,25204,0,0,4371,35,0
25249,極效防禦藥劑,25204,0,0,4372,36,0
25250,極效火焰之力藥劑,25204,0,0,4373,37,0
25251,極效堅韌藥劑,25204,0,0,4374,38,0
25252,極效冰霜之力藥劑,25204,0,0,4375,39,0
25253,極效魔血藥劑,25204,0,0,4376,40,0
25254,極效暗影之力藥劑,25204,0,0,4377,41,0
25255,極效力量藥劑,25204,0,0,4378,42,0
25256,精通藥劑,25204,0,0,4379,43,0
25262,初級敏捷藥劑,25204,0,0,4385,44,0
25263,初級防禦藥劑,25204,0,0,4386,45,0
25264,初級堅韌藥劑,25204,0,0,4387,46,0
25265,巨魔力量藥劑,25204,0,0,4388,47,0
25266,暗影之力藥劑,25204,0,0,4389,48,0
25268,超強防禦藥劑,25204,0,0,4391,49,0
25270,水下呼吸藥劑,25204,0,0,4393,50,0
25271,水上行走藥劑,25204,0,0,4394,51,0
25272,智慧藥劑,25204,0,0,4395,52,0
25273,貓鼬藥劑,25204,0,0,4396,53,0
25274,先知藥劑,25204,0,0,4397,54,0
25275,搜尋之眼藥劑,25204,0,0,4398,55,0
25276,魔化力量藥劑,25204,0,0,4399,56,0
25277,阿薩斯的禮物,25204,0,0,4400,57,0
25278,砂囊口香糖,25204,0,0,4401,58,0
25279,強效秘法藥劑,25204,0,0,4402,59,0
25280,厚甲蠍藥粉,25204,0,0,4403,60,0
25281,肺汁調酒,25204,0,0,4404,61,0
