Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Tornar-se Mestre em uma profissão.","O Mestre",,733,-1,-1,732,169,1,10,0,4,134327,124103,0
"Tornar-se Grão-mestre em uma profissão.","O Grão-mestre",,734,-1,-1,733,169,1,10,0,5,134327,124115,0
"Tornar-se Grão-mestre em duas profissões.",Workaholic,,735,-1,-1,0,169,2,10,0,6,132281,127584,0
"Explorar Mulgore, revelando as áreas encobertas do mapa.","Explorar Mulgore",,736,-1,-1,0,14778,0,10,0,2,236809,124127,0
"Explorar os Sertões, revelando as áreas encobertas do mapa.","Explorar os Sertões",,750,-1,-1,0,14778,0,10,0,5,236717,124142,0
"Mortes em Naxxramas","Mortes em Naxxramas",,752,-1,-1,0,125,0,0,1,12,136243,123533,0
"Média de peças de ouro ganhas por dia","Média de peças de ouro ganhas por dia",,753,-1,-1,0,140,0,0,73,2,136243,124048,328
"Média de missões diárias cumpridas por dia","Média de missões diárias cumpridas por dia",,759,-1,-1,0,133,0,0,65,4,136243,124053,97
"Explorar as Montanhas de Alterac, revelando as áreas encobertas do mapa.","Explorar a Cordilheira de Alterac",,760,-1,-1,0,14777,0,10,0,16,236711,121233,0
"Explorar o Planalto Arathi, revelando as áreas encobertas do mapa.","Explorar o Planalto Arathi",,761,-1,-1,0,14777,0,10,0,17,236712,127332,0
"Obter a reputação Exaltado com 5 cidades de facção.","Embaixador da Horda","Título: Embaixador",762,-1,0,0,201,0,10,0,10,236627,127061,0
,"Batalhas na Baía dos Ancestrais",,1549,607,-1,0,153,0,0,1,11,136243,125915,0
"Tornar-se exaltado por todas as facções das masmorras da expansão The Burning Crusade.","O Cruzado Flamejante",,763,-1,0,0,14865,0,20,0,1,135796,126939,0
"Tornar-se exaltado por todas as facções das masmorras da expansão The Burning Crusade.","O Cruzado Flamejante",,764,-1,1,0,14865,0,20,0,2,135796,126685,0
"Explorar os Ermos, revelando as áreas encobertas do mapa.","Explorar os Ermos",,765,-1,-1,0,14777,0,10,0,14,236716,127635,0
"Explorar a Barreira do Inferno, revelando as áreas encobertas do mapa.","Explorar a Barreira do Inferno",,766,-1,-1,0,14777,0,10,0,20,236720,125312,0
"Explorar as Clareiras de Tirisfal, revelando as áreas encobertas do mapa.","Explorar as Clareiras de Tirisfal",,768,-1,-1,0,14777,0,10,0,3,236849,125988,0
"Explorar a Floresta de Pinhaprata, revelando as áreas encobertas do mapa.","Explorar a Floresta de Pinhaprata",,769,-1,-1,0,14777,0,10,0,8,236830,126298,0
"Explorar as Terras Pestilentas Ocidentais, revelando as áreas encobertas do mapa.","Explorar as Terras Pestilentas Ocidentais",,770,-1,-1,0,14777,0,10,0,23,236851,127596,0
"Explorar as Terras Pestilentas Orientais, revelando as áreas encobertas do mapa.","Explorar as Terras Pestilentas Orientais",,771,-1,-1,0,14777,0,10,0,24,236760,124270,0
"Explorar o Contraforte de Eira dos Montes, revelando as áreas encobertas do mapa.","Explorar o Contraforte de Eira dos Montes",,772,-1,-1,0,14777,0,10,0,12,236779,121989,0
"Explorar as Terras Agrestes, revelando as áreas encobertas do mapa.","Explorar as Terras Agrestes",,773,-1,-1,0,14777,0,10,0,18,236780,126314,0
"Explorar a Garganta Abrasadora, revelando as áreas encobertas do mapa.","Explorar a Garganta Abrasadora",,774,-1,-1,0,14777,0,10,0,19,236815,125547,0
"Explorar as Estepes Ardentes, revelando as áreas encobertas do mapa.","Explorar as Estepes Ardentes",,775,-1,-1,0,14777,0,10,0,21,236734,127541,0
"Explorar a Floresta de Elwynn, revelando as áreas encobertas do mapa.","Explorar a Floresta de Elwynn",,776,-1,-1,0,14777,0,10,0,1,236761,123351,0
"Explorar a Trilha do Vento Morto, revelando as áreas encobertas do mapa.","Explorar a Trilha do Vento Morto",,777,-1,-1,0,14777,0,10,0,22,236741,127901,0
"Explorar a Floresta do Crepúsculo, revelando as áreas encobertas do mapa.","Explorar a Floresta do Crepúsculo",,778,-1,-1,0,14777,0,10,0,11,236757,123364,0
"Explorar Loch Modan, revelando as áreas encobertas do mapa.","Explorar Loch Modan",,779,-1,-1,0,14777,0,10,0,5,236808,123102,0
"Explorar as Montanhas Cristarrubra, revelando as áreas encobertas do mapa.","Explorar as Montanhas Cristarrubra",,780,-1,-1,0,14777,0,10,0,10,236814,124738,0
"Explorar a Selva do Espinhaço, revelando as áreas cobertas do mapa do mundo.","Explorar a Selva do Espinhaço",,781,-1,-1,0,14777,0,10,0,15,236844,123710,0
"Explorar o Pântano das Mágoas, revelando as áreas encobertas do mapa.","Explorar o Pântano das Mágoas",,782,-1,-1,0,14777,0,10,0,13,236845,123738,0
"Vencer no Olho da Tormenta com um placar de 1600 a 0.","Tormenta perfeita",,783,566,-1,0,14803,0,10,0,3,132619,121203,0
"Vencer no Olho da Tormenta 10 vezes controlando as 4 bases.","Domínio do Olho da Tormenta",,784,566,-1,0,14803,0,10,0,4,132619,123378,0
"Ressuscitado por sacerdotes","Ressuscitado por sacerdotes",,796,-1,-1,0,127,0,0,9,1,136243,123924,0
"Ressuscitado por druidas","Ressuscitado por druidas",,798,-1,-1,0,127,0,0,9,2,136243,123932,0
"Espírito devolvido ao corpo por xãmas","Espírito devolvido ao corpo por xãmas",,799,-1,-1,0,127,0,0,9,4,136243,125274,0
"Redimido por paladinos","Redimido por paladinos",,800,-1,-1,0,127,0,0,9,5,136243,123754,0
"Ressuscitado por pedras da alma","Ressuscitado por pedras da alma",,801,-1,-1,0,127,0,0,9,6,136243,125389,0
"Explorar o Cerro Oeste, revelando as áreas encobertas do mapa.","Explorar o Cerro Oeste",,802,-1,-1,0,14777,0,10,0,6,236852,126395,0
"Frascos consumidos","Frascos consumidos",,811,-1,-1,0,145,0,0,9,13,136243,123763,0
"Pedras de vida usadas","Pedras de vida usadas",,812,-1,-1,0,145,0,0,9,22,136243,128169,0
"Cura mais forte recebida","Cura mais forte recebida",,829,-1,-1,0,141,0,0,1,6,136243,124750,0
"Total de cura recebida","Total de cura recebida",,830,-1,-1,0,141,0,0,1,8,136243,124435,0
"Vitórias em Arenas","Vitórias em Arenas",,837,-1,-1,0,152,0,0,9,1,136243,128479,0
"Partidas em Arenas","Partidas em Arenas",,838,-1,-1,0,152,0,0,9,2,136243,123796,0
"Batalhas em Campos de Batalha","Batalhas em Campos de Batalha",,839,-1,-1,0,153,0,0,9,1,136243,126951,0
"Vitórias em Campos de batalha","Vitórias em Campos de batalha",,840,-1,-1,0,153,0,0,9,3,136243,123459,0
"Explorar o Pantanal, revelando as áreas encobertas do mapa.","Explorar o Pantanal",,841,-1,-1,0,14777,0,10,0,7,236853,126140,0
"Explorar Teldrassil, revelando as áreas encobertas do mapa.","Explorar Teldrassil",,842,-1,-1,0,14778,0,10,0,3,236740,124236,0
"Explorar Eternévoa, revelando as áreas encobertas do mapa.","Explorar Eternévoa",,843,-1,-1,0,14779,0,10,0,6,236811,123382,0
"Explorar a Costa Negra, revelando as áreas encobertas do mapa.","Explorar a Costa Negra",,844,-1,-1,0,14778,0,10,0,6,236739,127706,0
"Explorar o Vale Gris, revelando as áreas encobertas do mapa.","Explorar o Vale Gris",,845,-1,-1,0,14778,0,10,0,8,236713,126972,0
"Explorar Mil Agulhas, revelando as áreas encobertas do mapa.","Explorar Mil Agulhas",,846,-1,-1,0,14778,0,10,0,9,236848,126991,0
"Explorar a Cordilheira das Torres de Pedra, revelando as áreas encobertas do mapa.","Explorar a Cordilheira das Torres de Pedra",,847,-1,-1,0,14778,0,10,0,10,236831,127488,0
"Explorar Desolação, revelando as áreas encobertas do mapa.","Explorar Desolação",,848,-1,-1,0,14778,0,10,0,11,236742,127001,0
"Explorar Feralas, revelando as áreas encobertas do mapa.","Explorar Feralas",,849,-1,-1,0,14778,0,10,0,13,236764,127552,0
"Explorar o Pântano Vadeoso, revelando as áreas encobertas do mapa.","Explorar o Pântano Vadeoso",,850,-1,-1,0,14778,0,10,0,12,236758,127353,0
"Explorar o Deserto de Tanaris, revelando as áreas encobertas do mapa-múndi.","Explorar o Deserto de Tanaris",,851,-1,-1,0,14778,0,10,0,14,236846,123940,0
"Explorar Azshara, revelando as áreas encobertas do mapa.","Explorar Azshara",,852,-1,-1,0,14778,0,10,0,15,236714,127905,0
"Explorar a Selva Maleva, revelando as áreas encobertas do mapa.","Explorar a Selva Maleva",,853,-1,-1,0,14778,0,10,0,16,236763,125345,0
"Explorar a Cratera Un'Goro, revelando as áreas encobertas do mapa.","Explorar a Cratera Un'Goro",,854,-1,-1,0,14778,0,10,0,17,236850,121720,0
"Explorar a Clareira da Lua, revelando as áreas encobertas do mapa.","Explorar a Clareira da Lua",,855,-1,-1,0,14778,0,10,0,18,135758,127084,0
"Explorar Silithus, revelando as áreas encobertas do mapa.","Explorar Silithus",,856,-1,-1,0,14778,0,10,0,19,236829,125171,0
"Explorar Hibérnia, revelando as áreas encobertas do mapa.","Explorar Hibérnia",,857,-1,-1,0,14778,0,10,0,20,236854,121728,0
"Explorar a Terra Fantasma, revelando as áreas encobertas do mapa.","Explorar a Terra Fantasma",,858,-1,-1,0,14777,0,10,0,9,236765,125284,0
"Explorar a Floresta do Canto Eterno, revelando as áreas encobertas do mapa.","Explorar a Floresta do Canto Eterno",,859,-1,-1,0,14777,0,10,0,4,236762,125516,0
"Explorar a Ilha Névoa Lazúli, revelando as áreas encobertas do mapa.","Explorar a Ilha Névoa Lazúli",,860,-1,-1,0,14778,0,10,0,4,236715,127470,0
"Explorar a Ilha Névoa Rubra, revelando as áreas encobertas do mapa.","Explorar a Ilha Névoa Rubra",,861,-1,-1,0,14778,0,10,0,7,236721,124936,0
"Explorar a Península Fogo do Inferno, revelando as áreas encobertas do mapa.","Explorar a Península Fogo do Inferno",,862,-1,-1,0,14779,0,10,0,1,236778,126662,0
"Explorar o Pântano Zíngaro, revelando as áreas encobertas do mapa.","Explorar o Pântano Zíngaro",,863,-1,-1,0,14779,0,10,0,2,236855,122943,0
"Explorar o Vale da Lua Negra, revelando as áreas encobertas do mapa.","Explorar o Vale da Lua Negra",,864,-1,-1,0,14779,0,10,0,7,236816,127306,0
"Explorar as Montanhas da Lâmina Afiada, revelando as áreas encobertas do mapa.","Explorar as Montanhas da Lâmina Afiada",,865,-1,-1,0,14779,0,10,0,5,236719,124055,0
"Explorar Nagrand, revelando as áreas encobertas do mapa.","Explorar Nagrand",,866,-1,-1,0,14779,0,10,0,4,236810,127286,0
"Explorar a Mata Terokkar, revelando as áreas encobertas do mapa.","Explorar a Mata Terokkar",,867,-1,-1,0,14779,0,10,0,3,236847,125465,0
"Explorar a Ilha de Quel'Danas, revelando as áreas encobertas do mapa.","Explorar a Ilha de Quel'Danas",,868,-1,-1,0,14777,1,10,0,25,236806,125458,0
"Alcançar um total de 50.000 jogadores abatidos honrosamente.","50.000 jogadores abatidos honrosamente",,869,-1,-1,239,95,0,10,0,8,236660,122962,0
"Alcançar um total de 100.000 jogadores abatidos honrosamente.","100.000 jogadores abatidos honrosamente","Título: da Horda ou da Aliança",870,-1,-1,869,95,0,10,0,9,236661,128708,0
"Obter o Chapéu do Almirante dos Vela Sangrenta... e tentar respirar um pouco de ar fresco de vez em quando.","Ioho, Almirante!","Título: Almirante dos Vela Sangrenta",871,-1,-1,0,81,0,0,0,118,133168,126652,0
"Recuperar 5 bandeiras em uma mesma batalha na Ravina Brado Guerreiro.","Defensor Frenético",,872,489,-1,0,14804,0,10,0,5,236372,126332,0
"Vencer no Vale Alterac sem perder uma torre nem um capitão. Você tem que controlar todas as torres da Aliança.","Perfeição do Lobo do Gelo",,873,30,0,0,14801,0,20,0,12,133285,125883,0
"Vencer 200 partidas de arena ranqueadas no nível 80.","Dedicação Vingativa",,875,-1,-1,398,165,0,10,0,3,236535,122178,0
"Vencer 300 partidas de arena ranqueadas no nível 80.","Dedicação Brutal","Recompensa: Tabardo da Força Bruta",876,-1,-1,875,165,0,10,0,4,236536,127716,0
"Preparar um Bolo de Chocolate Delicioso.","O Bolo é Real!",,877,-1,-1,0,170,0,10,0,6,133783,121530,0
"Pescar um dos peixes raros listados abaixo.","História verdadeira de pescador",,878,-1,-1,0,171,1,10,0,11,133921,123683,0
"Proprietário de uma das montarias épicas originais que não podem ser mais obtidas.","Porque quando eu tinha a sua idade...",,879,-1,-1,0,81,1,0,0,119,132248,125208,0
"Obter o Tigre Zulian Veloz do Sumo Sacerdote Thekal em Zul'Gurub.","Tigre Zulian Veloz",,880,-1,-1,0,81,1,0,0,122,132242,127801,0
"Obter o Raptor Razzashi Veloz do Sangrelorde Mandokir em Zul'Gurub","Raptor Razzashi Veloz",,881,-1,-1,0,81,1,0,0,123,132253,122964,0
"Obter as Rédeas do Cavalo de Guerra Fogoso de Attumen, o Caçador, em Karazhan.","Rédeas do Cavalo de Guerra Fogoso",,882,-1,-1,0,81,1,0,0,124,132238,123694,0
"Obter as Rédeas do Senhor dos Corvos de Anzu, nos Salões dos Sethekk.","Rédeas do Senhor dos Corvos",,883,-1,-1,0,81,1,0,0,125,132372,125304,0
"Obter o Falcostruz Branco Veloz de Kael'thas Andassol, no Terraço dos Magísteres.","Falcostruz Branco Veloz",,884,-1,-1,0,81,1,0,0,126,132235,122966,0
"Obter as Cinzas de Al'ar de Kael'thas Andassol na Bastilha da Tormenta.","Cinzas de Al'ar",,885,-1,-1,0,81,1,0,0,127,134468,127796,0
"Obter o Draco Etéreo Veloz da Série 1 de Arena da expansão The Burning Crusade.","Draco Etéreo Veloz",,886,-1,-1,0,81,1,0,0,133,132249,127803,0
"Obter o Draco Etéreo Impiedoso da Série 2 de Arena da expansão The Burning Crusade.","Draco Etéreo Impiedoso",,887,-1,-1,0,81,1,0,0,134,132249,123697,0
"Obter o Draco Etéreo Vingativo da Série 3 de Arena da expansão The Burning Crusade.","Draco Etéreo Vingativo",,888,-1,-1,0,81,1,0,0,135,132249,125542,0
"Alcançar o nível de Profissional em Montaria.","Velozes e Furiosos",,889,-1,-1,891,92,0,10,0,18,132225,123700,0
"Alcançar o nível de Perito em Montaria.","Para o alto e avante!",,890,-1,-1,889,92,0,10,0,19,132239,123908,0
"Alcançar o nível de Aprendiz de Montaria.","Meu primeiro pangaré",,891,-1,-1,0,92,0,10,0,17,132261,123652,0
"Alcançar o nível de Artífice em montaria.","Onde o futuro começa",,892,-1,-1,890,92,0,10,0,20,132268,123910,0
"Obter o Hipogrifo de Guerra Cenariano da Expedição Cenariana no Pântano Zíngaro.","Hipogrifo de Guerra Cenariano",,893,-1,-1,0,14865,1,10,0,3,132265,131967,0
"Tornar-se exaltado pela Guarda Aérea de Sha'tari.","Voando alto sobre Skettis",,894,-1,-1,0,14865,0,10,0,4,132191,129049,0
"Tornar-se exaltado por Ogri'la.","Uma missão por dia até acabar a antipatia",,896,-1,-1,0,14865,0,10,0,5,133594,123654,0
"Tornar-se exaltado pela Ofensiva Sol Partido.","És tão ofensivo!",,897,-1,-1,0,14865,0,10,0,6,134993,124459,0
"Tornar-se exaltado pela Asa Etérea.","Em Asas Etéreas",,898,-1,-1,0,14865,0,10,0,7,132250,123309,0
"Tornar-se exaltado pelos Kurenai.","Ai ai ai, Kurenai",,899,-1,1,0,14865,0,15,0,8,134060,125126,0
"Tornar-se exaltado por Sporeggar.","O Czar de Sporeggar",,900,-1,-1,0,14865,0,15,0,11,134532,125545,0
"Tornar-se exaltado pelos Mag'har.","Mag'har de Draenor",,901,-1,0,0,14865,0,15,0,9,134060,124700,0
"Tornar-se exaltado pelo Consórcio.","Diretor Exaltado do Consórcio",,902,-1,-1,0,14865,0,10,0,10,132881,126168,0
"Tornar-se exaltado pelos Áugure ou pelos Aldor.","Discórdia em Shattrath",,903,-1,-1,0,14865,1,10,0,12,135745,123311,0
"Cumprir cada uma das 5 missões diárias de pesca do Velho Barlo listadas abaixo.","O Velho Barlo de cara no barro",,905,-1,-1,0,171,0,10,0,16,236575,125306,0
"Cumprir cada uma das 4 missões diárias de culinária do Troagrô listadas abaixo.","Manteiga no biscoito",,906,-1,-1,0,170,0,10,0,7,133778,125248,0
"Elevar sua reputação para exaltado pela Ravina Brado Guerreiro, pela Bacia Arathi e pelo Vale Alterac.",Justicar,"Título: Justicar",907,-1,1,0,95,0,20,0,36,134474,127466,0
"Cumprir as versões do nível 80 das missões diárias do campo de batalha do Chamado às Armas listadas abaixo.","Chamado às armas!",,908,-1,1,0,95,0,10,0,37,236309,123862,0
"Cumprir as versões do nível 80 das missões diárias do campo de batalha do Chamado às Armas listadas abaixo.","Chamado às armas!",,909,-1,0,0,95,0,10,0,38,236309,124867,0
"Reverenciar os Anciãos localizados dentro das masmorras.","Anciãos das Masmorras",,910,-1,-1,0,160,0,10,0,13,135982,124702,0
"Reverenciar os Anciãos localizados em Kalimdor.","Anciãos de Kalimdor",,911,-1,-1,0,160,0,10,0,11,135982,126058,0
"Reverenciar os Anciãos localizados nos Reinos do Leste.","Anciãos dos Reinos do Leste",,912,-1,-1,0,160,0,10,0,10,135982,127617,0
"Obter as conquistas do Festival da Lua listadas abaixo.","Respeito aos mais velhos","Título: Ancião",913,-1,-1,0,155,0,30,0,1,236704,125435,0
"Reverenciar os Anciãos localizados nas capitais da Horda.","Anciãos da Horda",,914,-1,-1,0,160,0,10,0,14,135982,126164,0
"Reverenciar os Anciãos localizados nas capitais da Aliança.","Anciãos da Aliança",,915,-1,-1,0,160,0,10,0,15,135982,122868,0
"Total de mortes em raides para 25 jogadores","Total de mortes em raides para 25 jogadores",,916,-1,-1,0,125,0,0,9,5,136243,123328,0
"Total de mortes em raides para 10 jogadores","Total de mortes em raides para 10 jogadores",,917,-1,-1,0,125,0,0,9,4,136243,121887,0
"Total de mortes em masmorras para 5 jogadores","Total de mortes em masmorras para 5 jogadores",,918,-1,-1,0,125,0,0,1,2,136243,132285,0
"Peças de ouro ganhas com leilões","Peças de ouro ganhas com leilões",,919,-1,-1,0,140,0,0,1,5,136243,129051,0
,"Vitórias na Baía dos Ancestrais",,1550,607,-1,0,153,0,0,1,12,136243,126410,0
"Peças de ouro ganhas com comerciantes","Peças de ouro ganhas com comerciantes",,921,-1,-1,0,140,0,0,1,10,136243,122872,0
"Poção de mana consumidas","Poção de mana consumidas",,922,-1,-1,0,145,0,0,9,7,136243,127086,0
"Elixires consumidos","Elixires consumidos",,923,-1,-1,0,145,0,0,9,10,136243,122014,0
"Número de facções de Nortúndria que o exaltam","Número de facções de Nortúndria que o exaltam",,924,-1,-1,0,147,0,0,33,4,136243,128200,0
"Número de facções de Terralém que o exaltam","Número de facções de Terralém que o exaltam",,925,-1,-1,0,147,0,0,33,5,136243,122874,0
"Número de facções da Horda que o exaltam","Número de facções da Horda que o exaltam",,926,-1,0,0,147,0,0,33,7,136243,122893,0
"Itens épicos equipados","Itens épicos equipados",,927,-1,-1,0,191,0,0,33,1,136243,123810,0
"Compartimentos bancários comprados","Compartimentos bancários comprados",,928,-1,-1,0,191,0,0,1,7,136243,122118,0
"Total de facções encontradas","Total de facções encontradas",,931,-1,-1,0,147,0,0,1,8,136243,123035,0
"Número de vezes que você entrou em masmorras para 5 jogadores","Número de vezes que você entrou em masmorras para 5 jogadores",,932,-1,-1,0,14807,0,0,1,1,136243,127328,0
"Número de vezes que você entrou em raides para 10 jogadores","Número de vezes que você entrou em raides para 10 jogadores",,933,-1,-1,0,14807,0,0,1,7,136243,123037,0
"Número de vezes que você entrou em raides para 25 jogadores","Número de vezes que você entrou em raides para 25 jogadores",,934,-1,-1,0,14807,0,0,1,8,136243,123830,0
"Cumprir a missão Bênção de Eluna e derrotar Agouro.","Bênção de Eluna",,937,-1,-1,0,160,0,10,0,9,237537,127650,0
"Cumprir as missões de Rosarães Guima em Nortúndria até a missão Agressão Pós-parto.","Tundra Geral",,938,-1,-1,0,14863,0,10,0,17,132187,125282,0
"Cumprir as missões de Rosarães Guima em Nagrand até a missão O Vale-tudo de Sangue.","Conversa de Elekk",,939,-1,-1,0,14862,0,10,0,1,132254,128511,0
"Cumprir as missões de Rosarães Guima na Selva do Espinhaço até a missão Grande Espinhaço: Veredas e A Grande Caçada.","Grande Espinhaço: Veredas",,940,-1,-1,0,14861,0,10,0,1,132267,126916,0
"Obter as conquistas Grande Espinhaço: Veredas, Conversa de Elekk e Tundra Geral.","Rosarães Guima: Obras Completas",,941,-1,-1,0,96,0,10,0,15,135614,122004,0
"Elevar sua reputação de ignorado para exaltado pelo Domínio dos Presamatos, por Sporeggar e pelos Kurenai.","O Diplomata","Título: o Diplomata",942,-1,1,0,201,0,25,0,12,133146,124168,0
"Elevar sua reputação de ignorado para exaltado pelo Domínio dos Presamatos, por Sporeggar e pelos Mag'har.","O Diplomata","Título: o Diplomata",943,-1,0,0,201,0,25,0,13,133146,123039,0
"Tornar-se exaltado pelo Domínio dos Presamatos.","Eles me amam naquele túnel",,944,-1,-1,0,14864,0,15,0,2,236696,126101,0
"Tornar-se exaltado pela Aurora Argêntea e pela Cruzada Argêntea.","O Campeão Argênteo","Título: O Campeão Argênteo",945,-1,-1,0,201,0,25,0,14,135921,127798,0
"Tornar-se exaltado pela Aurora Argêntea.","A Aurora Argêntea",,946,-1,-1,0,14864,0,15,0,1,133440,129053,0
"Tornar-se exaltado pela Cruzada Argêntea.","A Cruzada Argêntea",,947,-1,-1,0,14866,0,15,0,1,133441,122169,0
"Obter a reputação Exaltado com 5 cidades de facção.","Embaixador da Aliança","Título: Embaixador",948,-1,1,0,201,0,10,0,11,236592,127078,0
"Tornar-se Exaltado pelos Kalu'ak.",Morsapocalipse,,949,-1,-1,0,14866,0,15,0,2,236697,127163,0
"Tornar-se exaltado pela Tribo Feralma.","Tribo Feralma",,950,-1,-1,0,14866,0,10,0,3,132266,127522,0
"Tornar-se exaltado pelos Oráculos.","Os Oráculos",,951,-1,-1,0,14866,0,10,0,4,134169,122171,0
"Tornar-se exaltado pelos Oráculos e pela Tribo Feralma.","Mercenário de Sholazar",,952,-1,-1,0,14866,0,10,0,5,136056,126778,0
"Tornar-se exaltado pelo Círculo Cenariano e pela Expedição Cenariana.","Guardião de Cenarius","Título: Guardião de Cenarius",953,-1,-1,0,201,0,25,0,15,132280,122180,0
"Tornar-se exaltado pelos Senhores das Águas Hidraxianos.","Senhores das Águas Hidraxianos",,955,-1,-1,0,14864,0,10,0,4,135862,121528,0
"Tornar-se exaltado pela Prole de Nozdormu.","Prole de Nozdormu",,956,-1,-1,0,14864,0,10,0,5,134156,127165,0
"Tornar-se exaltado pela Tribo Zandalar.","Herói da Tribo Zandalar",,957,-1,-1,0,14864,0,10,0,3,132529,123127,0
"Tornar-se exaltado pelos Devotos da Morte Grislíngua.","Devoto dos Devotos",,958,-1,-1,0,14865,0,10,0,13,236691,123129,0
"Tornar-se exaltado pela Escama das Areias.","A Escama das Areias",,959,-1,-1,0,14865,0,10,0,14,132856,127167,0
"Tornar-se exaltado pelo Olho Violeta.","O Olho Violeta",,960,-1,-1,0,14865,0,10,0,15,135933,126808,0
"Cumprir as 8 missões diárias dos Feralma listadas abaixo.","Feralma Honorário",,961,-1,-1,0,14863,0,10,0,15,236824,122217,0
"Cumprir as 8 missões diárias dos Oráculos listadas abaixo.","Salvador dos Oráculos",,962,-1,-1,0,14863,0,10,0,16,236827,127505,0
"Visitar os Baldes de Balas em Kalimdor.","Gostosuras e Travessuras de Kalimdor",,963,-1,1,0,158,0,10,0,18,236546,127524,0
"Cair 65 metros sem morrer.","Do chão não passa!",,964,-1,-1,0,92,0,10,0,21,237570,122909,0
"Visitar os Baldes de Balas em Kalimdor.","Gostosuras e Travessuras de Kalimdor",,965,-1,0,0,158,0,10,0,14,236546,125327,0
"Visitar os Baldes de Balas nos Reinos do Leste.","Gostosuras e Travessuras dos Reinos do Leste",,966,-1,1,0,158,0,10,0,19,133983,127718,0
"Visitar os Baldes de Balas nos Reinos do Leste.","Gostosuras e Travessuras dos Reinos do Leste",,967,-1,0,0,158,0,10,0,15,133983,127127,0
"Visitar os Baldes de Balas em Terralém.","Gostosuras e Travessuras de Terralém",,968,-1,0,0,158,0,10,0,16,133985,125777,0
"Visitar os Baldes de Balas em Terralém.","Gostosuras e Travessuras de Terralém",,969,-1,1,0,158,0,10,0,20,133985,122911,0
"Obter as conquistas de Gostosuras e Travessuras de Kalimdor, Reinos do Leste e Terralém.","Gostosuras e Travessuras de Azeroth",,970,-1,1,0,158,0,20,0,21,133984,122120,0
"Obter as conquistas de Gostosuras e Travessuras de Kalimdor, Reinos do Leste e Terralém.","Gostosuras e Travessuras de Azeroth",,971,-1,0,0,158,0,20,0,17,133984,123121,0
"Obter um punhado de doces em um dos Baldes de Balas localizados nas estalagens.","Travessuras ou Gostosuras!",,972,-1,-1,0,158,0,10,0,1,133986,123125,0
"Cumprir 5 missões diárias.","5 missões diárias cumpridas",,973,-1,-1,0,96,0,10,0,9,236672,125169,0
"Cumprir 50 missões diárias.","50 missões diárias cumpridas",,974,-1,-1,973,96,0,10,0,10,236673,121930,0
"Cumprir 200 missões diárias.","200 missões diárias cumpridas",,975,-1,-1,974,96,0,10,0,11,236674,125100,0
"Cumprir 500 missões diárias.","500 missões diárias cumpridas",,976,-1,-1,975,96,0,10,0,12,236675,127326,0
"Cumprir 1000 missões diárias.","1000 missões diárias cumpridas",,977,-1,-1,976,96,0,10,0,13,236676,123405,0
"Cumprir 3000 missões.","3000 missões cumpridas","Título: o Obstinado",978,-1,-1,32,96,0,50,0,8,236671,127361,0
"Obter uma Máscara Frágil durante a Noturnália.","O Máscara",,979,-1,-1,0,158,1,10,0,5,133569,123407,0
"Durante a Noturnália, matar o Cavaleiro Sem Cabeça no Monastério Escarlate e obter as As Rédeas do Cavaleiro.","As rédeas do cavaleiro",,980,-1,-1,0,81,1,0,0,121,132501,123497,0
"Mostre o seu sorriso ofuscante usando um Palito de Dente.","Sorriso Ofuscante",,981,-1,-1,0,158,0,10,0,7,236550,121918,0
"Desferir um golpe fatal honroso em cinco raças diferentes.","Conhece teu inimigo",,1005,-1,0,0,95,0,10,0,13,132155,123043,0
"Abater 50 jogadores inimigos em qualquer uma das capitais da sua facção.","Defensor da cidade",,1006,-1,0,0,95,0,10,136,18,236629,124785,0
"Tornar-se exaltado pela Aliança do Repouso das Serpes.","A Aliança do Repouso das Serpes",,1007,-1,-1,0,14866,0,10,0,6,236699,126790,0
"Tornar-se exaltado pelo Kirin Tor.","Kirin Tor",,1008,-1,-1,0,14866,0,10,0,7,236693,121555,0
"Tornar-se exaltado pelos Cavaleiros da Lâmina de Ébano.","Cavaleiros da Lâmina de Ébano",,1009,-1,-1,0,14866,0,10,0,8,236694,121321,0
"Tornar-se exaltado pela Cruzada Argêntea, a Aliança do Repouso das Serpes, o Kirin Tor e pelos Cavaleiros da Lâmina de Ébano.","Vanguarda de Nortúndria",,1010,-1,-1,0,14866,0,20,0,9,136001,125128,0
"Tornar-se exaltado pela Expedição da Horda.","Os Ventos do Norte",,1011,-1,0,0,14866,0,20,0,10,136003,127503,0
"Tornar-se exaltado pela Vanguarda da Aliança.","Os Ventos do Norte",,1012,-1,1,0,14866,0,20,0,11,136002,126158,0
"Tornar-se exaltado por 35 facções.","Exaltado por 35 facções",,1014,-1,-1,518,201,0,10,0,8,236687,126156,0
"Tornar-se exaltado por 40 facções.","Exaltado por 40 facções","Título: o Exaltado",1015,-1,-1,1014,201,0,10,0,9,236688,123916,0
"Obter uma mascote.","Posso ficar com ele?",,1017,-1,-1,0,92,0,10,0,23,132599,127178,0
"Equipar-se com 10 tabardos únicos.","Dez tabardos",,1020,-1,-1,621,92,10,10,160,29,135026,123131,621
"Equipar 25 tabardos diferentes.","Vinte e cinco tabardos","Recompensa: Tabardo do Realizador",1021,-1,-1,1020,92,25,10,160,30,132671,121557,621
