ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
122405,"Светлое пиво Черной горы",122252,0,0,5193,0,2
122406,"Светлое пиво Черной горы",122252,0,0,5194,0,2
122407,"Двоичное пойло",122252,0,0,5195,0,2
122408,"Двоичное пойло",122252,0,0,5196,0,2
122409,"Горькое пойло Бартлетта",122252,0,0,10499,0,2
122410,"Дренорский светлый эль",122252,0,0,10500,0,2
122411,"Пряное пиво Иззарда",122252,0,0,10502,0,2
122412,"Любимый сорт Повелителя Холода",122252,0,0,10503,0,2
122413,"Благословение Солнца Гранд Резерв",122252,0,0,10505,0,2
122414,"Весенний портер",122252,0,0,10506,0,2
122415,"Испорченный гоголь-моголь",122252,0,0,6452,0,2
122416,"Эль с Заоблачного пика",122252,0,0,5190,0,2
122417,"Ароматная медовуха",122252,0,0,5192,0,2
122418,"Сироп из сока терошишки",122252,0,0,4683,0,2
122419,"Огненная вода",122252,0,0,4698,0,2
122420,"Обжигающее вино с тмином",122252,0,0,6485,0,2
122421,Дурнопойло,122252,0,0,4685,0,2
122423,"Горькая настойка Стражей Пустоты",122252,0,0,4702,0,2
122424,"Сотворенный бисквит из манны",122252,0,0,4670,0,2
122425,"Экзотическое вино",122252,0,0,4696,0,2
122426,"Дынный сок",122252,0,0,4697,0,2
122427,"Игристый сидр с Южнобережья",122252,0,0,4712,0,2
122428,"Черный кофе",122252,0,0,4655,0,2
122429,"Сок луноягоды",122252,0,0,4699,0,2
122430,"Белый ром Ромси",122252,0,0,4708,0,2
122431,"Слезы Звезд",122252,0,0,4714,0,2
122432,"Южнобережский портер",122252,0,0,4711,0,2
122433,"Бутылка талой воды",122252,0,0,4661,0,2
122434,"Гилнеасская шипучка",122252,0,0,4690,0,2
122435,"Лунное сияние",122252,0,0,4700,0,2
122436,"Пряное пиво Иззарда",122252,0,0,10501,0,2
122437,"Ароматная медовуха",122252,0,0,5191,0,2
122438,"Сотворенный штрудель из маны",122252,0,0,13257,0,2
122439,"Пенная брага Метока",122252,0,0,10504,0,2
122440,"Зимний пилзнер",122252,0,0,10978,0,2
122441,"Турнирное забралистое",122252,0,0,10618,0,2
122442,"Осенний желудевый эль",122252,0,0,10498,0,2
122444,"Стромгардский мюнстер",122443,0,0,7087,0,2
122445,"Горячий куриный бульон",122443,0,0,7042,0,2
122446,"Пряная волчья грудинка",122443,0,0,7028,0,2
122447,"Синяя медуза с пряностями",122443,0,0,7031,0,2
122448,"Рак с пряностями",122443,0,0,7032,0,2
122449,"Корень Рун-Тум",122443,0,0,6932,0,2
122450,"Загадочное острое лакомство",122443,0,0,6973,0,2
122451,"Острая жареная сельдь",122443,0,0,7033,0,2
122452,"Тушеная форель",122443,0,0,7044,0,2
122453,"Поджарка Зимнего Покрова",122443,0,0,7107,0,2
122454,"Телаарский виноград",122443,0,0,7119,0,2
122455,"Корень силы заклинаний Оронока",122443,0,0,6899,0,2
122456,"Свежий черный трюфель",122443,0,0,6913,0,2
122457,"Сырое мясо высокорогого оленя",122443,0,0,6914,0,2
122458,"Жареное мясо кодо",122443,0,0,6926,0,2
122459,"Паек горца",122443,0,0,8699,0,2
122460,"Усиленный паек ущелья Песни Войны",122443,0,0,8688,0,2
122461,"Сырая каменношкурая треска",122443,1,0,7975,0,2
122462,"Сырой летний окунь",122443,1,0,7980,0,2
122463,"Пятнистый желтохвост",122443,1,0,7986,0,2
122464,"Хорошо прожаренный угорь",122443,1,0,8004,0,2
122465,"Жареная ножка долгонога Афрази",122443,1,0,8030,0,2
122466,"Изумительный кекс Мозера",122443,0,0,6888,0,2
122467,"Корень ловкости Оронока",122443,0,0,6898,0,2
122468,"Гуляш по-красногорски",122443,0,0,6918,0,2
122469,"Жареная вырезка лунного оленя",122443,0,0,6927,0,2
122470,"Жареные ножки королевского краба",122443,0,0,6703,0,2
122471,"Жареные клубни долины Призрачной Луны",122443,0,0,6706,0,2
122472,Кальмар-гриль,122443,0,0,6707,0,2
122473,"Деликатес из змея",122443,0,0,7106,0,2
122474,"Спелое красное яблоко",122443,0,0,6991,0,2
122475,"Хилая рыбка",122443,0,0,6994,0,2
122476,"Карп Солнечного Источника",122443,0,0,7122,0,2
122477,"Каменношкурая треска",122443,0,0,6931,0,2
122478,"Грушевый пирог",122443,0,0,6970,0,2
122479,"Клубничное мороженое Тигуля и Форора",122443,0,0,7124,0,2
122481,"Бузинный пирог",122443,0,0,8713,0,2
122482,"Съедобный папоротник",122443,0,0,8716,0,2
122483,"Награндская вишня",122443,0,0,8715,0,2
122484,"Полевой паек из ущелья Песни Войны",122443,0,0,8690,0,2
122485,"Праздничные клецки",122443,0,0,8704,0,2
122486,"Летняя колбаска",122443,0,0,8711,0,2
122487,"Сточный карп",122443,0,0,9518,0,2
122488,"Сотворенная сладкая булочка",122443,0,0,6539,0,2
122489,"Зажигательные отбивные Могиля из химерока",122443,0,0,6576,0,2
122490,"Похлебка из долгонога",122443,0,0,7123,0,2
122491,"Потрошки удачи Минго",122443,0,0,6880,0,2
122492,"Омлет из яйца опустошителя",122443,0,0,6912,0,2
122493,"Деликатес из шалфокуня",122443,0,0,6934,0,2
122494,"Острая волчья грудинка",122443,0,0,6731,0,2
122495,"Соте из бычков",122443,0,0,6971,0,2
122496,"Кусок шоколадного торта",122443,0,0,6522,0,2
122497,"Фрукты с праздника урожая",122443,0,0,6713,0,2
122498,"Зловепревая ветчина",122443,0,0,6721,0,2
122499,"Праздничный сыр",122443,0,0,6724,0,2
122500,"Приправленные медом сыроежки",122443,0,0,6727,0,2
122501,"Даларанская похлебка из моллюсков",122443,0,0,6561,0,2
122502,"Похлебка из лягушачьих окорочков",122443,0,0,6688,0,2
122503,"Палочки из золотой рыбки",122443,0,0,6695,0,2
122504,"Тыквовинская конфета",122443,0,0,8703,0,2
122505,"Закуска из летучей мыши",122443,0,0,6454,0,2
122506,"Подкопченный стейк из ворга",122443,0,0,6466,0,2
122507,"Стейк из кроколиска",122443,0,0,6551,0,2
122508,"Невероятно вкусный омлет",122443,0,0,6558,0,2
122509,"Полуночная тыква",122443,0,0,6886,0,2
122510,"Мулгорский хлеб с пряностями",122443,0,0,6889,0,2
122511,"Загадочная похлебка",122443,0,0,6892,0,2
122512,"Корень ловкости Оронока",122443,0,0,6897,0,2
122513,"Корень силы Оронока",122443,0,0,6900,0,2
122514,"Жареная кабанина",122443,0,0,6924,0,2
122515,"Паек Осквернителей",122443,0,0,8696,0,2
122516,Леденец,122443,0,0,8700,0,2
122517,"Сироп из сока терошишки",122443,1,0,4683,0,2
122518,"Свежепойманный императорский лосось",122443,1,0,7956,0,2
122519,Рулет,122443,1,0,7957,0,2
122520,"Гигантская рыба-луна",122443,1,0,7958,0,2
122521,"Волшебный пожиратель",122443,1,0,7962,0,2
122522,"Окунь горячего копчения",122443,0,0,6730,0,2
122523,"Мамонтятина не первой свежести",122443,0,0,6738,0,2
122524,"Стейк из королевского ската",122443,0,0,6732,0,2
122525,"Северная похлебка",122443,0,0,6895,0,2
122526,"Сосиски из люторога",122443,0,0,6920,0,2
122527,"Мощь-рыба в кляре",122443,0,0,6541,0,2
122528,"Cooked Northrend Fish 12 PH",122443,0,0,6542,0,2
122529,"Корм для зверька",122443,0,0,6549,0,2
122530,"Острозубый илистый луциан",122443,0,0,6868,0,2
122531,"Суп из плавников мурлока",122443,0,0,6890,0,2
122532,"Суп из ночного луциана",122443,0,0,6894,0,2
122533,"Большой сырой шалфокунь",122443,1,0,7968,0,2
122534,"Сырая озерная бешенка",122443,1,0,7969,0,2
122535,"Сырой радужный тунец",122443,1,0,7973,0,2
122536,"Альтеракский сыр",122443,0,0,6449,0,2
122537,"Черный гриб",122443,0,0,6460,0,2
122538,"Копченая форель",122443,0,0,6465,0,2
122539,"Гладкое яблоко",122443,0,0,6471,0,2
122540,"Кусочек восхитительного торта",122443,0,0,6869,0,2
122541,"Стейк из рысятины",122443,0,0,6870,0,2
122542,"Хлеб Лири",122443,0,0,6871,0,2
122543,"Карибу в медовом соусе",122443,0,0,6876,0,2
122544,"Мифрилоголовая форель",122443,0,0,6881,0,2
122545,"Подмокший кукурузный хлеб",122443,0,0,6883,0,2
122546,"Сырая скользкокожая скумбрия",122443,1,0,7977,0,2
122547,"Жареный загадочный зверь",122443,1,0,7983,0,2
122548,"Крендель к пиву",122443,1,0,7987,0,2
122549,"Шахтерская похлебка из моллюсков",122443,0,0,7098,0,2
122550,"Завтрак следопыта",122443,0,0,7101,0,2
122551,"Жесткая солонина",122443,0,0,7102,0,2
122552,"Благословенный солнцеплод",122443,0,0,6468,0,2
122553,"Стейк из койота",122443,0,0,6544,0,2
122554,"Корень лилии",122443,0,0,8687,0,2
122555,"Полевой паек Горцев",122443,0,0,8698,0,2
122556,"Ягодный-преягодный крем",122443,0,0,8707,0,2
122557,"Стейк из черпорога",122443,0,0,6993,0,2
122558,"Гребнеплавничный палтус",122443,0,0,7036,0,2
122559,"Темноклешневый омар",122443,1,0,7953,0,2
122560,"Полевой паек Осквернителей",122443,0,0,8695,0,2
122561,"Усиленный паек Горцев",122443,0,0,8697,0,2
122562,"Съедобные корешки",122443,0,0,8714,0,2
122563,"Полевой паек бойца низины Арати",122443,0,0,8691,0,2
122564,"Усиленный паек бойца низины Арати",122443,0,0,8692,0,2
122565,"Паек бойца низины Арати",122443,0,0,8693,0,2
122566,"Кулек воздушной кукурузы",122443,0,0,8723,0,2
122567,"Мешок арахиса",122443,0,0,8724,0,2
122568,"Хрустящий паучий десерт",122443,0,0,6554,0,2
122569,"Соте из рыбы-луны",122443,0,0,6972,0,2
122570,"Мясо вепря с праздника урожая",122443,0,0,6710,0,2
122571,"Особая похлебка Джессена",122443,0,0,6733,0,2
122572,"Дыхание ночного дракона",122443,1,0,7963,0,2
122573,"Рыба в масле",122443,1,0,7964,0,2
122574,"Сырая ощетиненная зубатка",122443,1,0,7966,0,2
122575,"Сырая блестящая мощь-рыба",122443,1,0,7967,0,2
122576,Гоголь-моголь,122443,1,0,4681,0,2
122577,"Сладкое зернышко",122443,0,0,8701,0,2
122578,"Поджаристый шоколадный батончик",122443,0,0,6567,0,2
122579,"Испорченный гоголь-моголь",122443,1,0,6452,0,2
122580,"Праздничная ветчина в меду",122443,1,0,7959,0,2
122581,"Собачий крекер",122443,0,0,6986,0,2
122582,"Скетильские ягоды",122443,0,0,6996,0,2
122583,"Луциан особого приготовления",122443,0,0,7009,0,2
122584,"Острое крабовое чили",122443,0,0,7018,0,2
122585,"Котлета из змея с пряностями",122443,0,0,7029,0,2
122586,"Сырой ночной луциан",122443,1,0,7972,0,2
122587,"Сырая краснобородка",122443,1,0,7974,0,2
122588,"Сырой шалфокунь",122443,1,0,7976,0,2
122589,"Сырой гребнеплавничный палтус",122443,1,0,7978,0,2
122590,"Сырой радужный лосось",122443,1,0,7981,0,2
122591,"Сырой белочешуйный лосось",122443,1,0,7982,0,2
122592,"Мерцающая ледоспинка",122443,1,0,7984,0,2
122593,"Подводный гриб",122443,1,0,7988,0,2
122594,"Ягоды ветроцвета",122443,1,0,7989,0,2
122595,"Корзина даларанских яблок",122443,1,0,7952,0,2
122596,"Вареный радужный лосось",122443,0,0,6908,0,2
122597,"Маринованная ножка кодо",122443,0,0,6903,0,2
122598,"Гриб с красной шляпкой",122443,0,0,6917,0,2
122599,"Десерт из корня Рун-Тум",122443,0,0,6933,0,2
122600,"Морской окунь c Темных берегов",122443,0,0,6564,0,2
122601,"Кекс Гракку с мясом и фруктами",122443,0,0,6700,0,2
122602,"Костечешуйный луциан – гриль",122443,0,0,6702,0,2
122603,"Небесный персик",122443,0,0,6718,0,2
122604,"Жареная форель",122443,0,0,6728,0,2
122605,"Сочное мясо люторога",122443,0,0,6717,0,2
122606,"Испорченные моллюски",122443,0,0,6450,0,2
122607,"Копченые пустынные клецки",122443,0,0,7004,0,2
122608,"Копченый камнеперый окунь",122443,0,0,7005,0,2
122609,"Острая бастурма",122443,0,0,7017,0,2
122610,"Паучья колбаска",122443,0,0,7035,0,2
122611,"Разноцветный десерт",122443,0,0,7096,0,2
122612,"Тундровая ягода",122443,0,0,7100,0,2
122613,"Печенье Зимнего Покрова",122443,0,0,7109,0,2
122614,"Зимнее кимчи",122443,0,0,7112,0,2
122615,"Крупная сырая мощь-рыба",122443,1,0,7960,0,2
122616,"Сырая мифрилоголовая форель",122443,1,0,7971,0,2
122617,"Сырой пятнистый желтохвост",122443,1,0,7979,0,2
122618,"Батончик из мяса моллюска",122443,0,0,6524,0,2
122619,"Копченое мясо черного медведя",122443,0,0,7003,0,2
122620,"Похлебка Западного края",122443,0,0,7117,0,2
122621,"Банан Тек'Абим",122443,0,0,7120,0,2
122622,"Черствая краюха хлеба",122443,0,0,7125,0,2
122623,"Жареные крылышки канюка",122443,0,0,6453,0,2
122624,"Сладкий батончик",122443,0,0,8702,0,2
122625,"Тыквовинские сладости",122443,0,0,8718,0,2
122626,"Коричная огненная глыба",122443,0,0,8719,0,2
122627,Г.Л.А.Д.О.С.Т.И.,122443,0,0,8720,0,2
122628,"Успокоительная мятная конфетка",122443,0,0,8721,0,2
122629,"Жевательная сквернучка",122443,0,0,8722,0,2
122630,"Дворфийский мягкий сыр",122443,0,0,7314,0,2
122631,"Сочные свиные ребрышки",122443,0,0,7090,0,2
122632,"Сливочное блаженство",122443,0,0,8705,0,2
122633,"Темное желание",122443,0,0,8706,0,2
122634,"Вкусный летний состав",122443,0,0,8709,0,2
122635,"Печеный чокопай",122443,0,0,8710,0,2
122636,"Поджаренная булочка",122443,0,0,8712,0,2
122637,"Гоблинский супчик",122443,0,0,8717,0,2
122638,"Печеный лосось",122443,0,0,7312,0,2
122639,"Хот-дог Новолуния",122443,0,0,7313,0,2
122640,"Маринованное яйцо",122443,0,0,6901,0,2
122641,"Вареный северный подкаменщик",122443,0,0,6907,0,2
122642,"Жареное мясо копытня",122443,0,0,6925,0,2
122643,"Ореховая паста Беллары",122443,0,0,6457,0,2
122644,"Сотворенная плюшка с корицей",122443,0,0,6530,0,2
122645,"Паек Авангарда",122443,0,0,6555,0,2
122646,"Стейк из каракатицы",122443,0,0,6559,0,2
122647,"Филе ледоспина",122443,0,0,6678,0,2
122648,"Эфемерная селедка",122443,0,0,6715,0,2
122649,"Копченый спороус",122443,0,0,6464,0,2
122650,"Сверкающий синехвост",122443,1,0,7961,0,2
122651,"Сырая блестящая рыбка",122443,1,0,7965,0,2
122652,"Сырой острозубый илистый луциан",122443,1,0,7970,0,2
122653,Леденец,122443,0,0,6867,0,2
122654,"Вареный луфарь",122443,0,0,6904,0,2
122655,"Вареный императорский лосось",122443,0,0,6905,0,2
122656,"Люторожий змеестейк",122443,0,0,6921,0,2
122657,"Соленая оленина",122443,0,0,6969,0,2
122658,Шинсолло,122443,0,0,6990,0,2
122659,"Волчатина с пряностями",122443,0,0,7027,0,2
122660,"Штормградский бри",122443,0,0,7047,0,2
122661,"Леденцы Стилины",122443,0,0,7088,0,2
122662,"Астралоплод Ун'Горо",122443,0,0,7099,0,2
122663,"Пирожок с диким рисом",122443,0,0,7113,0,2
122664,"Рыбный пир",122443,0,0,6681,0,2
122665,"Свежее мясо орла",122443,0,0,6685,0,2
122666,"Гарадарская закуска",122443,0,0,6690,0,2
122667,"Гигантский жареный моллюск",122443,0,0,6691,0,2
122668,"Имбирное печенье",122443,0,0,6693,0,2
122669,"Пирожок из печени кровоклыка",122443,0,0,6698,0,2
122670,"Жареная ильница",122443,0,0,6704,0,2
122671,"Мясо вепря из ""Угрюмого обжоры""",122443,0,0,6708,0,2
122672,"Сушеные свиные ребрышки",122443,0,0,6582,0,2
122673,"Сытное манное печенье",122443,0,0,6583,0,2
122674,"Закуска спорлингов",122443,0,0,7039,0,2
122675,"Копченый шалфокунь",122443,0,0,7006,0,2
122676,"Дикий арбуз",122443,0,0,7010,0,2
122677,"Острая отбивная из мяса льва",122443,0,0,6729,0,2
122678,"Кислый козий сыр",122443,0,0,7013,0,2
122679,"Хлеб с пряностями",122443,0,0,7016,0,2
122680,"Пряное лакомство из мамонта",122443,0,0,7019,0,2
122681,"Наваристая похлебка из косатки",122443,0,0,7089,0,2
122682,"Бататовый хлеб",122443,0,0,7091,0,2
122683,"Аппетитный кекс",122443,0,0,7093,0,2
122684,"Волчатина на углях",122443,0,0,6521,0,2
122685,"Мясо в соусе ""Дыхание дракона""",122443,0,0,6577,0,2
122686,"Зерновой хлеб маг'харов",122443,0,0,6872,0,2
122687,"Сочные сосиски из люторога",122443,0,0,6879,0,2
122688,"Изумительный соус из Луноречья",122443,0,0,6887,0,2
122689,"Паек из ущелья Песни Войны",122443,0,0,8689,0,2
122690,"Усиленный паек Осквернителей",122443,0,0,8694,0,2
122691,"Грудинка копытня",122443,0,0,6528,0,2
122692,"Сотворенный бисквит из маны",122443,0,0,4670,0,2
122693,"Морковный кекс",122443,0,0,6519,0,2
122694,"Кебаб из медвежатины на углях",122443,0,0,6520,0,2
122695,"Хрустящая лепешка",122443,0,0,6556,0,2
122696,"Шляпка лесного гриба",122443,0,0,6684,0,2
122697,"Свежевыпеченный хлеб",122443,0,0,6686,0,2
122698,"Хлеб дружбы",122443,0,0,6687,0,2
122699,"Ягоды снежевики",122443,0,0,6689,0,2
122700,"Пир для великанов",122443,0,0,6692,0,2
122701,"Мидии по-гоблински",122443,0,0,6694,0,2
122702,"Пирожок из паучатины",122443,0,0,6697,0,2
122703,"Пир на весь мир",122443,0,0,6701,0,2
122704,"Шашлык из подземной крысы",122443,0,0,6569,0,2
122705,"Вкуснейшая запеченная ветчина",122443,0,0,6570,0,2
122706,"Паек из сухих грибов",122443,0,0,6581,0,2
122707,"Похлебка ""Джунгли""",122443,0,0,6735,0,2
122708,"Кит и кот",122443,0,0,6737,0,2
122709,"Постная оленина",122443,0,0,6739,0,2
122710,Окорочок,122443,0,0,6741,0,2
122711,"Деликатес из бешенки",122443,0,0,6743,0,2
122712,"Мидии с сюрпризом",122443,0,0,6526,0,2
122713,"Сотворенный круассан",122443,0,0,6531,0,2
122714,"Сотворенный хлеб грубого помола",122443,0,0,6536,0,2
122715,"Вареная клешня краба",122443,0,0,6540,0,2
122716,"Хрустящее даларанское яблоко",122443,0,0,6546,0,2
122717,"Печеный морской дьявол",122443,0,0,6451,0,2
122718,"Копченый василиск",122443,0,0,6462,0,2
122719,"Острые крылышки канюка-костеклюя",122443,0,0,6473,0,2
122720,"Похлебка из моллюсков",122443,0,0,6525,0,2
122721,"Мидии с сюрпризом",122443,0,0,6527,0,2
122722,"Сотворенный хлеб",122443,0,0,6529,0,2
122723,"Сотворенный штрудель из маны",122443,0,0,13257,0,2
122724,"Сотворенный кекс",122443,0,0,6535,0,2
122725,"Сотворенный ржаной хлеб",122443,0,0,6537,0,2
122726,"Сотворенный батон",122443,0,0,6538,0,2
122727,"Крабовый супчик поваренка",122443,0,0,6543,0,2
122728,"Пирожок с мясом краба",122443,0,0,6545,0,2
122729,"Хрустящее крылышко летучей мыши",122443,0,0,6547,0,2
122730,"Хрустящий хвост ящерицы",122443,0,0,6548,0,2
122731,"Суп из кроколиска",122443,0,0,6550,0,2
122732,"Кусок ветчины",122443,0,0,6557,0,2
122733,"Даларанское шоколадное пирожное",122443,0,0,6560,0,2
122734,"Кабаньи ребрышки в пиве",122443,0,0,6456,0,2
122735,"Большой медвежий стейк",122443,0,0,6459,0,2
122736,"Подкопченная дракоперая рыба-ангел",122443,0,0,6463,0,2
122737,"Кровяная колбаса",122443,0,0,6469,0,2
122738,Рыба-кровобрюх,122443,0,0,6470,0,2
122739,"Скользкокожая скумбрия",122443,0,0,6999,0,2
122740,"Пир для карликов",122443,0,0,7000,0,2
122741,"Маленькая тыква",122443,0,0,7001,0,2
124005,Жаба,123988,1,0,3760,0,0
122742,"Острый бифштекс",122443,0,0,7030,0,2
122743,"Острый стейк из талбука",122443,0,0,7034,0,2
122744,"Губчатые сморчки",122443,0,0,7037,0,2
122745,"Спореггарский гриб",122443,0,0,7038,0,2
122746,"Закуска из прыголапа",122443,0,0,7040,0,2
122747,"Манты на пару",122443,0,0,7041,0,2
122748,"Тушеная драконятина",122443,0,0,7043,0,2
122749,Буреветчина,122443,0,0,7046,0,2
122750,"Даларанский пончик",122443,0,0,6562,0,2
122751,"Даларанский острый сыр",122443,0,0,6563,0,2
122752,"Дарнасский блю",122443,0,0,6565,0,2
122753,"Жареные бананы",122443,0,0,6568,0,2
122754,"Вкуснейший пещерный гриб",122443,0,0,6571,0,2
122755,"Загадочная рыба",122443,0,0,6573,0,2
122756,"Алмазные ягоды",122443,0,0,6574,0,2
122757,"Похлебка из пещерной крысы",122443,0,0,6575,0,2
122758,"Филе дракоперой рыбы-ангела",122443,0,0,6578,0,2
122759,"Лакомство из сквернохвоста",122443,0,0,6586,0,2
122760,Ворчуника,122443,0,0,6709,0,2
122761,"Хлеб нового урожая",122443,0,0,6711,0,2
122762,"Рыба с праздника урожая",122443,0,0,6712,0,2
122763,Окорок,122443,0,0,6714,0,2
122764,"Целебная трава",122443,0,0,6716,0,2
122765,"Сытная похлебка из кроколиска",122443,0,0,6719,0,2
122766,"Сытная похлебка из кодо",122443,0,0,6720,0,2
122767,"Пламенный шиполист",122443,0,0,6722,0,2
122768,"Яйцо с травами",122443,0,0,6723,0,2
122769,"Домашний пирог с вишней",122443,0,0,6725,0,2
122770,"Медовые лепешки",122443,0,0,6726,0,2
122771,"Сочная котлета из медвежатины",122443,0,0,6734,0,2
122772,"Хрустящая лягушка",122443,0,0,6552,0,2
122773,"Пряная снежная слива",122443,0,0,6985,0,2
122774,"Десерт из скорпида",122443,0,0,6987,0,2
122775,"Фасолевый суп",122443,0,0,6455,0,2
122776,"Приправленная котлета из волчатины",122443,0,0,6988,0,2
122777,"Суп из черпорога",122443,0,0,6992,0,2
122778,"Суп из рыбы-черепа",122443,0,0,6997,0,2
122779,"Болотные сыроежки",122443,0,0,6875,0,2
122780,"Сытное кушанье из мамонта",122443,0,0,6877,0,2
122781,"Стейк из мощь-рыбы",122443,0,0,6878,0,2
122782,"Смесь ягод",122443,0,0,6882,0,2
122783,"Ребрышки Мок'Натала",122443,0,0,6884,0,2
122784,"Чудовищный омлет",122443,0,0,6885,0,2
122785,"Баранья котлета",122443,0,0,6891,0,2
122786,"Рацион наару",122443,0,0,6893,0,2
122787,"Цыплячьи крылышки из Огри'ла",122443,0,0,6896,0,2
122788,"Маринованная клыкозубая сельдь",122443,0,0,6902,0,2
122789,"Вареная медуза",122443,0,0,6906,0,2
122790,"Кимчи с редькой",122443,0,0,6909,0,2
122791,"Плитка шоколада",122443,0,0,6523,0,2
122792,"Сотворенный пирог из маны",122443,0,0,6533,0,2
122793,"Сушеные белые грибы",122443,0,0,6580,0,2
122794,"Отварные мидии",122443,0,0,6472,0,2
122795,"Ощетиненная зубатка",122443,0,0,6477,0,2
122796,Конфетка,122443,0,0,6483,0,2
122797,"Дарнасский пирог с кимчи",122443,0,0,6566,0,2
122798,"Вкусный шоколадный торт",122443,0,0,6572,0,2
122799,"Паек из сухофруктов",122443,0,0,6579,0,2
122800,"Концентрат манго",122443,0,0,6584,0,2
122801,"Альтеракский манный бисквит",122443,0,0,6448,0,2
122802,"Кусок ягодного пирога",122443,0,0,6458,0,2
122803,"Мозги и кишки",122443,0,0,6474,0,2
122804,"Блестящая рыбка",122443,0,0,6475,0,2
122805,"Соленый сыр",122443,0,0,6476,0,2
122806,"Зажаренный на открытом огне афиохаракс",122443,0,0,6478,0,2
122807,"Закуска из канюка",122443,0,0,6479,0,2
122808,"Капуста кимчи",122443,0,0,6480,0,2
122809,"Кактусовый десерт",122443,0,0,6481,0,2
122810,"Сладкий батончик",122443,0,0,6482,0,2
122811,"Десерт из мертвечины",122443,0,0,6484,0,2
122812,"Радужный тунец",122443,0,0,6910,0,2
122813,"Сосиска из мяса опустошителя",122443,0,0,6911,0,2
122814,"Крылышки с красным перцем",122443,0,0,6915,0,2
122815,"Кекс ""Красная шапочка""",122443,0,0,6916,0,2
122816,"Красное яблоко с кислинкой",122443,0,0,6919,0,2
122817,"Спелый арбуз",122443,0,0,6922,0,2
122818,"Жареный ящер",122443,0,0,6923,0,2
122819,"Жареная куропатка",122443,0,0,6928,0,2
122820,"Жареный ворг",122443,0,0,6929,0,2
122821,"Перченый крендель",122443,0,0,6930,0,2
122822,"Нежный стейк из черпорога",122443,0,0,7103,0,2
122823,"Зангарская форель",122443,0,0,7104,0,2
122824,"Зангарские шляпки",122443,0,0,7105,0,2
122825,"Бублик Камнерогов",122443,0,0,6467,0,2
122826,"Филе краснобородки",122443,0,0,6676,0,2
122827,"Филе бешенки",122443,0,0,6677,0,2
122828,"Кусок старого чеддера",122443,0,0,6679,0,2
122829,"Лосось с дымком",122443,0,0,6680,0,2
122830,"Рыбацкая услада",122443,0,0,6682,0,2
122831,Ущельник,122443,0,0,6683,0,2
122832,Подкаменщик-гриль,122443,0,0,6705,0,2
122833,"Калдорайский шашлык из паука",122443,0,0,6736,0,2
122834,"Похлебка из омаров",122443,0,0,6742,0,2
122835,"Копченый лосось",122443,0,0,7007,0,2
122836,"Копченый дикий талбук",122443,0,0,7008,0,2
122837,"Свежий банановый хлеб",122443,0,0,7011,0,2
122838,"Нежный черепаховый суп",122443,0,0,7012,0,2
122839,"Искрящийся морозный гриб",122443,0,0,7014,0,2
122840,"Цыплячий корм",122443,0,0,7015,0,2
122841,"Стейк из талбука",122443,0,0,7092,0,2
122842,"Пережаренное мясо ворга",122443,0,0,7095,0,2
122843,"Плод подспорника",122443,0,0,7097,0,2
122844,"Кушанье из мамонта",122443,0,0,6874,0,2
122845,"Хлеб Зимнего Покрова",122443,0,0,7108,0,2
122846,"Карамель Зимнего Покрова",122443,0,0,7110,0,2
122847,"Зимний кальмар",122443,0,0,7111,0,2
122848,"Рулька дикой свиньи",122443,0,0,7114,0,2
122849,"Полосатый желтохвост",122443,0,0,7115,0,2
122850,"Плод кнутокорня",122443,0,0,7116,0,2
122851,"Котлета из прыгуаны",122443,0,0,7118,0,2
122852,"Сочный стейк из мяса льва",122443,0,0,7121,0,2
122853,"Черный студень",122443,0,0,10658,0,2
122854,"Постный стейк из волчатины",122443,0,0,6740,0,2
122855,"Жирный голубой тунец",122443,0,0,6585,0,2
122856,"Золотистое яблоко",122443,0,0,6696,0,2
122857,"Домашний пирожок Гракку",122443,0,0,6699,0,2
122858,"Нежный стейк из волчатины",122443,0,0,7094,0,2
122859,"Корень сенджины",122443,0,0,6989,0,2
122860,"Пережаренный бок гризли",122443,0,0,6995,0,2
122861,"Паек Стражи Небес",122443,0,0,6998,0,2
122862,"Копченая медвежатина",122443,0,0,7002,0,2
122863,"Украденные ребрышки",122443,0,0,7045,0,2
122864,"Поджаристый змей",122443,0,0,6553,0,2
122865,"Плавленый сыр маг'харов",122443,0,0,6873,0,2
122867,"Одержать 100 почетных побед",122866,100,0,9160,0,1
122869,"Предок Быстрый Клинок в Дарнасе",122868,1,0,1999,0,0
122870,"Предок Бронзобород в Стальгорне",122868,1,0,1997,0,0
122871,"Предок Молотозвон в Штормграде",122868,1,0,1998,0,0
122873,"Получено золота от торговцев",122872,0,0,3361,0,8
122875,"Превознесение у Ша'тар",122874,42000,0,4764,0,0
122876,"Превознесение у Песчаной Чешуи",122874,42000,0,4766,0,0
122877,"Превознесение у Кенарийской экспедиции",122874,42000,0,4751,0,0
122878,"Превознесение в Оплоте Чести",122874,42000,0,5336,0,0
122879,"Превознесение в Траллмаре",122874,42000,0,4753,0,0
122880,"Превознесение у Куренай",122874,42000,0,5337,0,0
122881,"Превознесение в Огри'ла",122874,42000,0,4756,0,0
122882,"Превознесение в Нижнем Городе",122874,42000,0,4759,0,0
122883,"Превознесение у Алдоров",122874,42000,0,4762,0,0
122884,"Превознесение в Спореггаре",122874,42000,0,4757,0,0
