ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
122358,"Engasga-gato do Kreeg",122252,0,0,8992,0,2
122359,"Água Engarrafada da Fonte de Alterac",122252,0,0,8993,0,2
122360,"Néctar da Colheita",122252,0,0,8994,0,2
122361,"Batida de Ovo do Véu de Inverno",122252,0,0,8995,0,2
122362,"Trago Flagelicida",122252,0,0,8997,0,2
122363,"Limonada Fresquinha",122252,0,0,8998,0,2
122364,"Cerveja de Bolotas Outonais",122252,0,0,9022,0,2
122365,"Cerveja Amarga do Bartolotto",122252,0,0,9023,0,2
122366,"Reserva Especial do Senhor do Gelo",122252,0,0,9024,0,2
122367,"Licor Etéreo",122252,0,0,9025,0,2
122368,"Essência Diluída de Etéreum",122252,0,0,9026,0,2
122369,"Cerveja Atroz",122252,0,0,9027,0,2
122370,"Infusão Flagelicida",122252,0,0,8996,0,2
122371,"Essência de Etéreum",122252,0,0,9007,0,2
122372,"Água que Passarinho Não Bebe",122252,0,0,8888,0,2
122373,"Magia Cervudu",122252,0,0,8889,0,2
122374,"Stout Encolhe-cabeças",122252,0,0,8890,0,2
122375,"Cerveja Passo Curto",122252,0,0,8891,0,2
122376,"Torpedo de Falésia Invernal",122252,0,0,6960,0,2
122377,"Suco de frutagelo",122252,0,0,6959,0,2
122378,"Leite de Yeti",122252,0,0,8866,0,2
122379,"Taça de Tinto de Dalaran",122252,0,0,8868,0,2
122380,"Taça de Tinto de Dalaran Envelhecido",122252,0,0,8869,0,2
122381,"Taça de Tinto de Dalaran Maduro",122252,0,0,8870,0,2
122382,"Taça de Tinto de Dalaran Antigo",122252,0,0,8871,0,2
122383,"Taça de Vinho de Canto Eterno",122252,0,0,8872,0,2
122384,"Frasco de Sidra de Cacto Amargo",122252,0,0,8873,0,2
122385,"Garrafa de Xerez de Luaprata",122252,0,0,8874,0,2
122386,"Cuergo Ouro com Verme",122252,0,0,6950,0,2
122387,Kentaum,122252,0,0,6962,0,2
122388,"Cerveja dos Ogros da Lâmina Afiada",122252,0,0,9013,0,2
122389,"Leite Lamaterno",122252,0,0,9014,0,2
122390,"Raspadinha de Cereja",122252,0,0,9015,0,2
122391,"Cara-Cola Espumante ""Clássica""",122252,0,0,9016,0,2
122392,"Cerveja Artesanal de Harkor",122252,0,0,9017,0,2
122393,"Sidra Espumante de Maçã",122252,0,0,9018,0,2
122394,"Cerveja Escura da Cerevísia",122252,0,0,9019,0,2
122395,"Cerveja do Espinhaço",122252,0,0,9020,0,2
122396,"Cerveja Clara Draenoriana",122252,0,0,9021,0,2
122397,"Caneca de Sumo de Peçonha de Rã",122252,0,0,8875,0,2
122398,"Bebida Energética Rês de Boi",122252,0,0,9006,0,2
122399,"Pranto da Estrela",122252,0,0,4713,0,2
122400,"Garrafa de Pinot Noir",122252,0,0,4660,0,2
122401,"Água de Geleira Conjurada",122252,0,0,4669,0,2
122402,"Cerveja Escura dos Anões",122252,0,0,4677,0,2
122403,"Cerveja Invernal do Papai Inverno",122252,0,0,4692,0,2
122404,"Água Refrescante da Fonte",122252,0,0,4705,0,2
122405,"Lager Rocha Negra",122252,0,0,5193,0,2
122406,"Lager Rocha Negra",122252,0,0,5194,0,2
122407,"Cerveja Binária",122252,0,0,5195,0,2
122408,"Cerveja Binária",122252,0,0,5196,0,2
122409,"Cerveja Amarga do Bartolotto",122252,0,0,10499,0,2
122410,"Cerveja Clara Draenoriana",122252,0,0,10500,0,2
122411,"Sabor Eterno do Ago",122252,0,0,10502,0,2
122412,"Reserva Especial do Senhor do Gelo",122252,0,0,10503,0,2
122413,"Reserva Especial Tocada pelo Sol",122252,0,0,10505,0,2
122414,"Stout da Primavera",122252,0,0,10506,0,2
122415,"Gemada de Ovo Gorado",122252,0,0,6452,0,2
122416,"Birra Clara do Ninho da Águia",122252,0,0,5190,0,2
122417,"Cerveja de Mel Aromática",122252,0,0,5192,0,2
122418,"Suco de Teropinha Enriquecido",122252,0,0,4683,0,2
122419,"Calibrina de Melaço",122252,0,0,4698,0,2
122420,"Vinhácido de alcaravia",122252,0,0,6485,0,2
122421,Amargosa,122252,0,0,4685,0,2
122423,"Cerveja Etergarde",122252,0,0,4702,0,2
122424,"Biscoito de Mana Conjurado",122252,0,0,4670,0,2
122425,"Vinho Selvavinha",122252,0,0,4696,0,2
122426,"Suco de Melão",122252,0,0,4697,0,2
122427,"Sidra Espumante Costa Sul",122252,0,0,4712,0,2
122428,"Café Preto",122252,0,0,4655,0,2
122429,"Suco de Lunamora",122252,0,0,4699,0,2
122430,"Rum Rumsey Carta Prata",122252,0,0,4708,0,2
122431,"Lágrimas da Estrela",122252,0,0,4714,0,2
122432,"Stout da Costa Sul",122252,0,0,4711,0,2
122433,"Água de Hibérnia Engarrafada",122252,0,0,4661,0,2
122434,"Água Borbulhante de Guilnéas",122252,0,0,4690,0,2
122435,"Brilho da Lua",122252,0,0,4700,0,2
122436,"Sabor Eterno do Ago",122252,0,0,10501,0,2
122437,"Cerveja de Mel Aromática",122252,0,0,5191,0,2
122438,"Strudel de Mana Conjurado",122252,0,0,13257,0,2
122439,"Bock Borbulhante de Metok",122252,0,0,10504,0,2
122440,"Chope Invernal Rústico",122252,0,0,10978,0,2
122441,"Cerveja de Torneio",122252,0,0,10618,0,2
122442,"Cerveja de Bolotas Outonais",122252,0,0,10498,0,2
122444,"Queijo Münster de Stromgarde",122443,0,0,7087,0,2
122445,"Canja de Galinha Fumegante",122443,0,0,7042,0,2
122446,"Costelinhas Temperadas de Lobo",122443,0,0,7028,0,2
122447,"Peixe-urtiga Azul Picante",122443,0,0,7031,0,2
122448,"Lagostim Picante",122443,0,0,7032,0,2
122449,"Batata Rataplã",122443,0,0,6932,0,2
122450,"Delícia de Peixe Anormal",122443,0,0,6973,0,2
122451,"Arenque Frito Picante",122443,0,0,7033,0,2
122452,"Truta Ensopada",122443,0,0,7044,0,2
122453,"Assado do Véu de Inverno",122443,0,0,7107,0,2
122454,"Uvas Telaari",122443,0,0,7119,0,2
122455,"Tubérculo de Poder Mágico de Oronok",122443,0,0,6899,0,2
122456,"Trufa Preta Crua",122443,0,0,6913,0,2
122457,"Chuleta crua de Chifre Altivo",122443,0,0,6914,0,2
122458,"Carne Assada de Kodo",122443,0,0,6926,0,2
122459,"Ração de Ferro do Highlander",122443,0,0,8699,0,2
122460,"Ração Enriquecida da Ravina Brado Guerreiro",122443,0,0,8688,0,2
122461,"Bacalhau Escama-de-pedra Cru",122443,1,0,7975,0,2
122462,"Perca-verão crua",122443,1,0,7980,0,2
122463,"Rabo-amarelo Mosqueado",122443,1,0,7986,0,2
122464,"Enguia assada lentamente",122443,1,0,8004,0,2
122465,"Coxinha de Moa da Floresta Afrazi",122443,1,0,8030,0,2
122466,"Pãozinho Maravilhoso do Môser",122443,0,0,6888,0,2
122467,"Tubérculo de Agilidade de Oronok",122443,0,0,6898,0,2
122468,"Gulache de Cristarrubra",122443,0,0,6918,0,2
122469,"Lombo Assado de Pastoluna",122443,0,0,6927,0,2
122470,"Patas grelhadas de caranguejo-rei",122443,0,0,6703,0,2
122471,"Tubérculo Lua Negra Grelhado",122443,0,0,6706,0,2
122472,"Lula Grelhada",122443,0,0,6707,0,2
122473,"Delícia de Serpe",122443,0,0,7106,0,2
122474,"Maçã Vermelha Brilhante",122443,0,0,6991,0,2
122475,"Peixe com Aparência Doentia",122443,0,0,6994,0,2
122476,"Carpa Solavera",122443,0,0,7122,0,2
122477,"Bacalhau Escama-de-pedra",122443,0,0,6931,0,2
122478,"Torta de Pera Oriental",122443,0,0,6970,0,2
122479,"Sorvete de Morango de Tigule e Foror",122443,0,0,7124,0,2
122480,"Doce Surpresa",122443,0,0,8708,0,2
122481,"Torta de sabugo",122443,0,0,8713,0,2
122482,"Samambaia Comestível",122443,0,0,8716,0,2
122483,"Cereja de Nagrand",122443,0,0,8715,0,2
122484,"Ração de Batalha da Ravina Brado Guerreiro",122443,0,0,8690,0,2
122485,"Bolinhos do Festival",122443,0,0,8704,0,2
122486,"Linguiça do Solstício",122443,0,0,8711,0,2
122487,"Carpa de Esgoto",122443,0,0,9518,0,2
122488,"Pão Doce Conjurado",122443,0,0,6539,0,2
122489,"Costeletas Sinistronas de Quiméroco do Funesto",122443,0,0,6576,0,2
122490,"Ensopado de Moa",122443,0,0,7123,0,2
122491,"Miúdos da Sorte do Mingo",122443,0,0,6880,0,2
122492,"Omelete de Ovo de Assolador",122443,0,0,6912,0,2
122493,"Delícia de Sabichão",122443,0,0,6934,0,2
122494,"Costelinhas Picantes de Lobo",122443,0,0,6731,0,2
122495,"Goby Refogado",122443,0,0,6971,0,2
122496,"Fatia de Bolo de Chocolate",122443,0,0,6522,0,2
122497,"Fruta da Colheita",122443,0,0,6713,0,2
122498,"Bacon de Javiltusco",122443,0,0,6721,0,2
122499,"Roda de Queijo de Festa",122443,0,0,6724,0,2
122500,"Líquen Condimentado com Mel",122443,0,0,6727,0,2
122501,"Ensopado de Marisco de Dalaran",122443,0,0,6561,0,2
122502,"Ensopado de Perna de Sapo",122443,0,0,6688,0,2
122503,"Palitinhos de Peixe Dourado",122443,0,0,6695,0,2
122504,"Gostosura de Abóbora de Noturnália",122443,0,0,8703,0,2
122505,"Iscas de Morcego",122443,0,0,6454,0,2
122506,"Filé de Worg Esturricado",122443,0,0,6466,0,2
122507,"Bife de Crocolisco",122443,0,0,6551,0,2
122508,"Omelete Curiosamente Saboroso",122443,0,0,6558,0,2
122509,"Abóbora da Colheita Lunar",122443,0,0,6886,0,2
122510,"Pão Condimentado de Mulgore",122443,0,0,6889,0,2
122511,"Ensopado Misterioso",122443,0,0,6892,0,2
122512,"Tubérculo de Agilidade de Oronok",122443,0,0,6897,0,2
122513,"Tubérculo de Força de Oronok",122443,0,0,6900,0,2
122514,"Carne Assada de Porco",122443,0,0,6924,0,2
122515,"Ração de Ferro do Profanador",122443,0,0,8696,0,2
122516,Pirulito,122443,0,0,8700,0,2
122517,"Suco de Teropinha Enriquecido",122443,1,0,4683,0,2
122518,"Salmão imperial recém-fisgado",122443,1,0,7956,0,2
122519,Rocambole,122443,1,0,7957,0,2
122520,"Peixe-lua Gigante",122443,1,0,7958,0,2
122521,"Lampreia Mágica",122443,1,0,7962,0,2
122522,"Robalo Defumado Picante",122443,0,0,6730,0,2
122523,"Mamute da Semana Passada",122443,0,0,6738,0,2
122524,"Filé de Arraia Imperial",122443,0,0,6732,0,2
122525,"Ensopado do Norte",122443,0,0,6895,0,2
122526,Rinocerontes-quentes,122443,0,0,6920,0,2
122527,"Parrudo Lustroso Cozido",122443,0,0,6541,0,2
122528,"Cooked Northrend Fish 12 PH",122443,0,0,6542,0,2
122529,"Belisquete de Bichos",122443,0,0,6549,0,2
122530,"Pargo-da-lama Bocalonga",122443,0,0,6868,0,2
122531,"Sopa de Barbatana de Murloc",122443,0,0,6890,0,2
122532,"Sopa de Pinoturno",122443,0,0,6894,0,2
122533,"Sabichão Maior Cru",122443,1,0,7968,0,2
122534,"Farnesim lacustre cru",122443,1,0,7969,0,2
122535,"Albacora Arco-íris Cru",122443,1,0,7973,0,2
122536,"Queijo Furado de Alterac",122443,0,0,6449,0,2
122537,"Cogumelo Preto",122443,0,0,6460,0,2
122538,"Truta Esturricada",122443,0,0,6465,0,2
122539,"Maçã Flutuante",122443,0,0,6471,0,2
122540,"Fatia de Bolo Adorável",122443,0,0,6869,0,2
122541,"Filé de Lince",122443,0,0,6870,0,2
122542,Liripão,122443,0,0,6871,0,2
122543,"Caribu com Molho de Hidromel",122443,0,0,6876,0,2
122544,"Truta Cabeça-de-mithril",122443,0,0,6881,0,2
122545,"Broa de Milho Molhadinha",122443,0,0,6883,0,2
122546,"Cavala Deslizapele Crua",122443,1,0,7977,0,2
122547,"Fera Misteriosa Assada",122443,1,0,7983,0,2
122548,"O Pretzel Essencial da CervaFest",122443,1,0,7987,0,2
122549,"Ensopado de Marisco Inframina",122443,0,0,7098,0,2
122550,"Lanchinho do Rastreador",122443,0,0,7101,0,2
122551,"Carne-seca Dura",122443,0,0,7102,0,2
122552,"Frutassol Abençoada",122443,0,0,6468,0,2
122553,"Bife de Coiote",122443,0,0,6544,0,2
122554,"Raiz de Lírio",122443,0,0,8687,0,2
122555,"Ração de Campanha do Highlander",122443,0,0,8698,0,2
122556,"Creme Absoluta Fruta",122443,0,0,8707,0,2
122557,"Filé de Cavacorne",122443,0,0,6993,0,2
122558,"Halibute Espinhapina",122443,0,0,7036,0,2
122559,"Lagosta pinçanegra",122443,1,0,7953,0,2
122560,"Ração de Campanha do Profanador",122443,0,0,8695,0,2
122561,"Ração Enriquecida do Highlander",122443,0,0,8697,0,2
122562,"Talos Comestíveis",122443,0,0,8714,0,2
122563,"Ração de Campanha da Bacia Arathi",122443,0,0,8691,0,2
122564,"Ração Enriquecida da Bacia Arathi",122443,0,0,8692,0,2
122565,"Ração de Ferro da Bacia Arathi",122443,0,0,8693,0,2
122566,"Saco de Pipoca",122443,0,0,8723,0,2
122567,"Saco de Amendoins",122443,0,0,8724,0,2
122568,"Escondidinho Crocante de Aranha",122443,0,0,6554,0,2
122569,"Peixe-lua Refogado",122443,0,0,6972,0,2
122570,"Javali da colheita",122443,0,0,6710,0,2
122571,"Grude Especial do Jessen",122443,0,0,6733,0,2
122572,"Sopro de Dragão Noturno",122443,1,0,7963,0,2
122573,"Peixe Coberto de Óleo",122443,1,0,7964,0,2
122574,"Bagre de Bigode Cerdoso Cru",122443,1,0,7966,0,2
122575,"Parrudo Lustroso Cru",122443,1,0,7967,0,2
122576,Gemada,122443,1,0,4681,0,2
122577,"Milho Doce",122443,0,0,8701,0,2
122578,"Caramelo Frito",122443,0,0,6567,0,2
122579,"Gemada de Ovo Gorado",122443,1,0,6452,0,2
122580,"Presunto Festivo ao Mel",122443,1,0,7959,0,2
122581,"Biscoito do Scooby",122443,0,0,6986,0,2
122582,"Amoras de Skethyl",122443,0,0,6996,0,2
122583,"Pargo Extremo",122443,0,0,7009,0,2
122584,"Chili Temperado de Caranguejo",122443,0,0,7018,0,2
122585,"Serpeburguer Temperado",122443,0,0,7029,0,2
122586,"Pargo Pinoturno Cru",122443,1,0,7972,0,2
122587,"Vermelhão cru",122443,1,0,7974,0,2
122588,"Sabichão Cru",122443,1,0,7976,0,2
122589,"Halibute Espinhapina Cru",122443,1,0,7978,0,2
122590,"Salmão Helióscamo Cru",122443,1,0,7981,0,2
122591,"Salmão escama-branca cru",122443,1,0,7982,0,2
122592,"Manjubinha Cintilante",122443,1,0,7984,0,2
122593,"Cogumelo subaquático",122443,1,0,7988,0,2
122594,"Amoras do Botão Selvagem",122443,1,0,7989,0,2
122595,"Tigela de Maçãs de Dalaran",122443,1,0,7952,0,2
122596,"Salmão Helióscamo Poché",122443,0,0,6908,0,2
122597,"Pé de Kodo em Conserva",122443,0,0,6903,0,2
122598,"Cogumelo de Bolinhas Vermelhas",122443,0,0,6917,0,2
122599,"Escondidinho de Batata Rataplã",122443,0,0,6933,0,2
122600,"Garoupa da Costa Negra",122443,0,0,6564,0,2
122601,"Bolo de frutas com carne moída do Gracco",122443,0,0,6700,0,2
122602,"Escamosso Grelhado",122443,0,0,6702,0,2
122603,"Pêssego celestial",122443,0,0,6718,0,2
122604,"Truta Grelhada na Manteiga",122443,0,0,6728,0,2
122605,"Rinoceronte Saboroso",122443,0,0,6717,0,2
122606,"Mariscos Ruins",122443,0,0,6450,0,2
122607,"Bolinhos Defumados do Deserto",122443,0,0,7004,0,2
122608,"Rochatana Defumado",122443,0,0,7005,0,2
122609,"Carne-seca Temperada",122443,0,0,7017,0,2
122610,"Linguiça de Aranha",122443,0,0,7035,0,2
122611,"Delícia Variegada",122443,0,0,7096,0,2
122612,"Frutas da Tundra",122443,0,0,7100,0,2
122613,"Biscoito do Véu de Inverno",122443,0,0,7109,0,2
122614,"Ragu de Inverno",122443,0,0,7112,0,2
122615,"Grande Parrudo Cru",122443,1,0,7960,0,2
122616,"Truta Cabeça-de-mithril crua",122443,1,0,7971,0,2
122617,"Rabo-amarelo Mosqueado Cru",122443,1,0,7979,0,2
122618,"Barrinha de Marisco",122443,0,0,6524,0,2
122619,"Carne Defumada de Urso Preto",122443,0,0,7003,0,2
122620,"Ensopado de Cerro Oeste",122443,0,0,7117,0,2
122621,"Banana de Tel'Abim",122443,0,0,7120,0,2
122622,"Naco de Pão Duro",122443,0,0,7125,0,2
122623,"Asas de Urubu Grelhadas",122443,0,0,6453,0,2
122624,"Barra de Chocolate",122443,0,0,8702,0,2
122625,"Gostosura Travessa",122443,0,0,8718,0,2
122626,"Bala de Canela de Ignimpacto",122443,0,0,8719,0,2
122627,JU.G.U.I.N.H.A.,122443,0,0,8720,0,2
122628,"Bala Reconfortante de Hortelã",122443,0,0,8721,0,2
122629,"Quebra-queixo Vil",122443,0,0,8722,0,2
122630,"Queijo Enânico Suave",122443,0,0,7314,0,2
122631,"Costelinhas Suínas Suculentas",122443,0,0,7090,0,2
122632,"Delícia de Leitelho",122443,0,0,8705,0,2
122633,"Desejo Negro",122443,0,0,8706,0,2
122634,"Guloseima Saborosa de Verão",122443,0,0,8709,0,2
122635,"Orcmellow tostado",122443,0,0,8710,0,2
122636,"Pão doce tostado no fogo",122443,0,0,8712,0,2
122637,"Gororoba Goblin",122443,0,0,8717,0,2
122638,"Salmão Assado",122443,0,0,7312,0,2
122639,"Salsichão de Negraluna",122443,0,0,7313,0,2
122640,"Ovo Avinagrado",122443,0,0,6901,0,2
122641,"Mangangá do Norte Escaldado",122443,0,0,6907,0,2
122642,"Fenoceronte Assado",122443,0,0,6925,0,2
122643,"Barrinha da Bellara",122443,0,0,6457,0,2
122644,"Rocambole de Canela Conjurado",122443,0,0,6530,0,2
122645,"Rações do Cruzado",122443,0,0,6555,0,2
122646,"Filé de Choco",122443,0,0,6559,0,2
122647,"Filé de barbagelo",122443,0,0,6678,0,2
122648,"Arenque Assombrado",122443,0,0,6715,0,2
122649,"Esporoso Esturricado",122443,0,0,6464,0,2
122650,"Caudazul Luminoso",122443,1,0,7961,0,2
122651,"Peixinho Brilhante Cru",122443,1,0,7965,0,2
122652,"Pargo-da-lama Bocalonga Cru",122443,1,0,7970,0,2
122653,Pirulito,122443,0,0,6867,0,2
122654,"Azulinho Poché",122443,0,0,6904,0,2
122655,"Salmão imperial escaldado",122443,0,0,6905,0,2
122656,"Filé de Serpe Rinolicioso",122443,0,0,6921,0,2
122657,"Carne de Cervo Salgada",122443,0,0,6969,0,2
122658,Shinsollo,122443,0,0,6990,0,2
122659,"Carne Temperada de Lobo",122443,0,0,7027,0,2
122660,"Brie de Ventobravo",122443,0,0,7047,0,2
122661,"Pirulito Azedo da Stilosa",122443,0,0,7088,0,2
122662,"Eterfruta de Un'Goro",122443,0,0,7099,0,2
122663,"Bolinho de Arroz Selvagem",122443,0,0,7113,0,2
122664,"Banquete de Frutos do Mar",122443,0,0,6681,0,2
122665,"Carne Fresca de Águia",122443,0,0,6685,0,2
122666,"Queijo Picante de Garadar",122443,0,0,6690,0,2
122667,"Torresmo de Marisco Gigante",122443,0,0,6691,0,2
122668,"Biscoito de Gengibre",122443,0,0,6693,0,2
122669,"Empadão de Fígado de Goretusco",122443,0,0,6698,0,2
122670,"Muçum Grelhado",122443,0,0,6704,0,2
122671,"Javali do Glutão Implacável",122443,0,0,6708,0,2
122672,"Costelinhas Suínas Ressecadas",122443,0,0,6582,0,2
122673,"Biscoito de Maná Enriquecido",122443,0,0,6583,0,2
122674,"Biscoito de Sporeggar",122443,0,0,7039,0,2
122675,"Sabichão Defumado",122443,0,0,7006,0,2
122676,"Melancia Estala-vinha",122443,0,0,7010,0,2
122677,"Costeletas Picantes de Leão",122443,0,0,6729,0,2
122678,"Queijo de Cabra Rançoso",122443,0,0,7013,0,2
122679,"Pão de Especiarias",122443,0,0,7016,0,2
122680,"Delícias Temperadas de Mamute",122443,0,0,7019,0,2
122681,"Ensopado Suculento de Orca",122443,0,0,7089,0,2
122682,"Pão de Batata Doce",122443,0,0,7091,0,2
122683,"Bolinho Saboroso",122443,0,0,7093,0,2
122684,"Carne Tostada de Lobo",122443,0,0,6521,0,2
122685,"Chili Bafo de Dragão",122443,0,0,6577,0,2
122686,"Pão Integral Mag'Har",122443,0,0,6872,0,2
122687,"Rinocerontes-quentes do Barulho",122443,0,0,6879,0,2
122688,"Puxa-puxa do Tumulto do Arroio da Lua",122443,0,0,6887,0,2
122689,"Ração de Ferro da Ravina Brado Guerreiro",122443,0,0,8689,0,2
122690,"Ração Enriquecida do Profanador",122443,0,0,8694,0,2
122691,"Costelinhas de Fenoceronte",122443,0,0,6528,0,2
122692,"Biscoito de Mana Conjurado",122443,0,0,4670,0,2
122693,"Bolinho de Cenoura",122443,0,0,6519,0,2
122694,"Kebab Torrado de Urso",122443,0,0,6520,0,2
122695,"Pão Ázimo Crocante",122443,0,0,6556,0,2
122696,"Cogumelo da floresta",122443,0,0,6684,0,2
122697,"Pão Fresquinho",122443,0,0,6686,0,2
122698,"Pão da amizade",122443,0,0,6687,0,2
122699,Frutagelo,122443,0,0,6689,0,2
122700,"Banquete Gigantesco",122443,0,0,6692,0,2
122701,"Marisco à la Goblin",122443,0,0,6694,0,2
122702,"Bolo de Aranha Pegajoso",122443,0,0,6697,0,2
122703,"Grande Banquete",122443,0,0,6701,0,2
122704,"Kebab de rato correfundo",122443,0,0,6569,0,2
122705,"Delicious Baked Ham",122443,0,0,6570,0,2
122706,"Rações de Cogumelos Secos",122443,0,0,6581,0,2
122707,"Ensopado da Selva",122443,0,0,6735,0,2
122708,"Iscas de Kibler",122443,0,0,6737,0,2
122709,"Carne Magra de Caça",122443,0,0,6739,0,2
122710,"Carne de Coxa",122443,0,0,6741,0,2
122711,"Delícia de Farnesim Lacustre",122443,0,0,6743,0,2
122712,"Escondidinho Marisquete",122443,0,0,6526,0,2
122713,"Croissant Conjurado",122443,0,0,6531,0,2
122714,"Pão Preto Conjurado",122443,0,0,6536,0,2
122715,"Pinça de Caranguejo Cozida",122443,0,0,6540,0,2
122716,"Maçã Fresca de Dalaran",122443,0,0,6546,0,2
122717,"Arraia Jamanta Assada",122443,0,0,6451,0,2
122718,"Basilisco Esturricado",122443,0,0,6462,0,2
122719,"Urubu Limpa-osso à Passarinho",122443,0,0,6473,0,2
122720,"Ensopado de Marisco",122443,0,0,6525,0,2
122721,"Escondidinho Marisquete",122443,0,0,6527,0,2
122722,"Pão Conjurado",122443,0,0,6529,0,2
122723,"Strudel de Mana Conjurado",122443,0,0,13257,0,2
122724,"Muffin Conjurado",122443,0,0,6535,0,2
122725,"Pão de Centeio Conjurado",122443,0,0,6537,0,2
122726,"Pão Azedo Conjurado",122443,0,0,6538,0,2
122727,"Risoto do ""Cuca""",122443,0,0,6543,0,2
122728,"Bolinho de Caranguejo",122443,0,0,6545,0,2
122729,"Asa de Morcego Crocante",122443,0,0,6547,0,2
122730,"Rabo de Lagarto Crocante",122443,0,0,6548,0,2
122731,"Bobó de Crocolisco",122443,0,0,6550,0,2
122732,"Peça de Presunto Curado",122443,0,0,6557,0,2
122733,"Brownie de Dalaran",122443,0,0,6560,0,2
122734,"Costelinhas de Javali na Cerveja",122443,0,0,6456,0,2
122735,"Filé de Ursão",122443,0,0,6459,0,2
122736,"Pinadrago Esturricado",122443,0,0,6463,0,2
122737,Chouriço,122443,0,0,6469,0,2
122738,"Peixe Pança-sangrenta",122443,0,0,6470,0,2
122739,"Cavala Deslizapele",122443,0,0,6999,0,2
122740,"Banquete Pequeno",122443,0,0,7000,0,2
122741,"Abóbora Pequena",122443,0,0,7001,0,2
122742,"Salame Picante",122443,0,0,7030,0,2
122743,"Talbuque Apimentado",122443,0,0,7034,0,2
122744,"Morel Esponjoso",122443,0,0,7037,0,2
122745,"Cogumelo de Sporeggar",122443,0,0,7038,0,2
122746,"Aperitivo de Garrataque",122443,0,0,7040,0,2
122747,"Mandu no Vapor",122443,0,0,7041,0,2
122748,"Ensopadinho de Draco",122443,0,0,7043,0,2
122749,"Costeletas Tempestuosas",122443,0,0,7046,0,2
122750,"Rosquinha de Dalaran",122443,0,0,6562,0,2
122751,"Queijo Azedo de Dalaran",122443,0,0,6563,0,2
122752,"Queijo Roquefort Darnassiano",122443,0,0,6565,0,2
122753,"Plátanos Fritos",122443,0,0,6568,0,2
122754,"Mofo de caverna delicioso",122443,0,0,6571,0,2
122755,"Peixe Anormal",122443,0,0,6573,0,2
122756,Diamoras,122443,0,0,6574,0,2
122757,"Ensopado de Ratoupeira",122443,0,0,6575,0,2
122758,"Filé de Pinadrago",122443,0,0,6578,0,2
122759,"Delícia de Caudavil",122443,0,0,6586,0,2
122760,Frutagris,122443,0,0,6709,0,2
122761,"Pão da colheita",122443,0,0,6711,0,2
122762,"Peixe da colheita",122443,0,0,6712,0,2
122763,"Pernil de carne",122443,0,0,6714,0,2
122764,"Erva Curativa",122443,0,0,6716,0,2
122765,"Ensopado Grosso de Crocolisco",122443,0,0,6719,0,2
122766,"Ensopado Grosso de Kodo",122443,0,0,6720,0,2
122767,"Folhespinho do Fogo do Inferno",122443,0,0,6722,0,2
122768,"Ovo Assado com Ervas",122443,0,0,6723,0,2
122769,"Torta de cereja caseira",122443,0,0,6725,0,2
122770,"Pão de Mel",122443,0,0,6726,0,2
122771,"Ursobúrguer Suculento",122443,0,0,6734,0,2
122772,"Rã Crocante",122443,0,0,6552,0,2
122773,"Ameixa-da-neve Saborosa",122443,0,0,6985,0,2
122774,"Escondidinho de Escorpídeo",122443,0,0,6987,0,2
122775,"Sopa de Feijão",122443,0,0,6455,0,2
122776,"Kebab Temperado de Lobo",122443,0,0,6988,0,2
122777,"Sopa de Cavacorne",122443,0,0,6992,0,2
122778,"Sopa de Kranikola",122443,0,0,6997,0,2
122779,"Líquen do Pântano",122443,0,0,6875,0,2
122780,"Mega-refeição Mamute",122443,0,0,6877,0,2
122781,"Filé de Parrudo",122443,0,0,6878,0,2
122782,"Frutinhas Mistas",122443,0,0,6882,0,2
122783,"Costelinhas de Mok'Nathal",122443,0,0,6884,0,2
122784,"Omelete Monstro",122443,0,0,6885,0,2
122785,"Costela de Carneiro",122443,0,0,6891,0,2
122786,"Ração dos Naarus",122443,0,0,6893,0,2
122787,"Gurjões de Frango do Ogri'La",122443,0,0,6896,0,2
122788,"Picles de Presadente",122443,0,0,6902,0,2
122789,"Peixe-urtiga Escaldado",122443,0,0,6906,0,2
122790,"Ragu de rabanete",122443,0,0,6909,0,2
122791,"Tablete de Chocolate",122443,0,0,6523,0,2
122792,"Torta de Mana Conjurada",122443,0,0,6533,0,2
122793,"Boleto-rei seco",122443,0,0,6580,0,2
122794,"Mariscos Fervidos",122443,0,0,6472,0,2
122795,"Bagre de Suíças Cerdosas",122443,0,0,6477,0,2
122796,"Bengalinha Doce",122443,0,0,6483,0,2
122797,"Torta de ragu de Darnassus",122443,0,0,6566,0,2
122798,"Bolo de Chocolate Delicioso",122443,0,0,6572,0,2
122799,"Rações de Frutas Secas",122443,0,0,6579,0,2
122800,Mangaroma,122443,0,0,6584,0,2
122801,"Biscoito de Maná de Alterac",122443,0,0,6448,0,2
122802,"Fatia de Torta de Cereja",122443,0,0,6458,0,2
122803,"Bucho com Miolo",122443,0,0,6474,0,2
122804,"Peixinho Brilhante",122443,0,0,6475,0,2
122805,"Queijo Curado Salgado",122443,0,0,6476,0,2
122806,"Pinassangre Grelhado",122443,0,0,6478,0,2
122807,"Iscas de Urubu",122443,0,0,6479,0,2
122808,"Ragu de repolho",122443,0,0,6480,0,2
122809,"Surpresa de Sabra",122443,0,0,6481,0,2
122810,"Barra de Chocolate",122443,0,0,6482,0,2
122811,"Escondidinho de Carniceiro",122443,0,0,6484,0,2
122812,"Albacora Arco-íris",122443,0,0,6910,0,2
